"Year","Quarter","Expenditure"
1950,1,697
1950,2,677
1950,3,650
1950,4,618
1951,1,693
1951,2,697
1951,3,670
1951,4,678
1952,1,737
1952,2,733
1952,3,670
1952,4,667
1953,1,750
1953,2,769
1953,3,742
1953,4,738
1954,1,805
1954,2,823
1954,3,789
1954,4,785
1955,1,826
1955,2,793
1955,3,755
1955,4,751
1956,1,829
1956,2,836
1956,3,772
1956,4,751
1957,1,804
1957,2,822
1957,3,755
1957,4,744
1958,1,783
1958,2,796
1958,3,785
1958,4,821
1959,1,884
1959,2,862
1959,3,840
1959,4,803
1960,1,821
1960,2,835
1960,3,839
1960,4,814
1961,1,874
1961,2,850
1961,3,844
1961,4,852
1962,1,924
1962,2,903
1962,3,864
1962,4,864
1963,1,907
1963,2,911
1963,3,866
1963,4,872
1964,1,918
1964,2,936
1964,3,908
1964,4,864
1965,1,933
1965,2,924
1965,3,883
1965,4,894
1966,1,901
1966,2,886
1966,3,927
1966,4,890
1967,1,953
1967,2,948
1967,3,937
1967,4,955
1968,1,974
1968,2,970
1968,3,924
1968,4,951
1969,1,1004
1969,2,980
1969,3,934
1969,4,960
1970,1,975
1970,2,960
1970,3,950
1970,4,907
1971,1,988
1971,2,976
1971,3,957
1971,4,993
1972,1,1027
1972,2,954
1972,3,944
1972,4,963
1973,1,1018
1973,2,997
1973,3,975
1973,4,939
1974,1,1007
1974,2,1036
1974,3,1008
1974,4,1018
1975,1,1074
1975,2,1049
1975,3,976
1975,4,959
1976,1,1063
1976,2,1067
1976,3,1061
1976,4,976
1977,1,1003
1977,2,1025
1977,3,995
1977,4,1038
1978,1,1093
1978,2,1083
1978,3,1025
1978,4,1042
1979,1,1100
1979,2,1055
1979,3,1011
1979,4,1017
1980,1,1098
1980,2,1040
1980,3,1053
1980,4,1057
1981,1,1111
1981,2,1120
1981,3,1101
1981,4,1048
1982,1,1137
1982,2,1122
1982,3,1113
1982,4,1103
1983,1,1158
1983,2,1115
1983,3,1077
1983,4,1052
1984,1,1140
1984,2,1091
1984,3,1064
1984,4,1081
1985,1,1158
1985,2,1135
1985,3,1097
1985,4,1114
1986,1,1158
1986,2,1126
1986,3,1077
1986,4,1064
1987,1,1118
1987,2,1095
1987,3,1089
1987,4,1104
1988,1,1158
1988,2,1158
1988,3,1126
1988,4,1135
1989,1,1137
1989,2,1122
1989,3,1108
1989,4,1130
1990,1,1166
1990,2,1139
1990,3,1123
1990,4,1123
1991,1,1161
1991,2,1203
1991,3,1159
1991,4,1144
1992,1,1226
1992,2,1176
1992,3,1179
1992,4,1128
1993,1,1153
1993,2,1153
1993,3,1127
1993,4,1082
1994,1,1159
1994,2,1145
1994,3,1173
1994,4,1157
1995,1,1195
1995,2,1161
1995,3,1171
1995,4,1173
1996,1,1201
1996,2,1188
1996,3,1193
1996,4,1169
1997,1,1225
1997,2,1205
1997,3,1158
1997,4,1187
1998,1,1234
1998,2,1234
1998,3,1232
1998,4,1225
1999,1,1270
1999,2,1200
1999,3,1168
1999,4,1206
2000,1,1246
2000,2,1245
2000,3,1243
2000,4,1173
2001,1,1211
2001,2,1179
2001,3,1149
2001,4,1196
2002,1,1248
2002,2,1196
2002,3,1192
2002,4,1167
2003,1,1220
2003,2,1199
2003,3,1151
2003,4,1171
2004,1,1220
2004,2,1217
2004,3,1208
2004,4,1210
2005,1,1262
2005,2,1254
2005,3,1202
2005,4,1193
2006,1,1207
2006,2,1246
2006,3,1236
2006,4,1229
2007,1,1302
2007,2,1269
2007,3,1229
2007,4,1258
2008,1,1295
2008,2,1256
2008,3,1196
2008,4,1183
2009,1,1212
2009,2,1242
2009,3,1193
2009,4,1197
2010,1,1250
2010,2,1262
2010,3,1263
2010,4,1252
2011,1,1285
2011,2,1261
2011,3,1240
2011,4,1246
2012,1,1276
2012,2,1284
2012,3,1283
2012,4,1266
2013,1,1319
2013,2,1274
2013,3,1218
2013,4,1235
2014,1,1300
2014,2,1285
2014,3,1262
2014,4,1211
2015,1,1289
2015,2,1307
2015,3,1253
2015,4,1257
2016,1,1333
2016,2,1310
2016,3,1267
2016,4,1239
2017,1,1319
2017,2,1318
2017,3,1246
2017,4,1256
2018,1,1267
2018,2,1261
2018,3,1261
2018,4,1245
2019,1,1337
2019,2,1331
2019,3,1285
2019,4,1257
2020,1,1289
2020,2,1280
2020,3,1272
2020,4,1229
