"Year","Quarter","Expenditure"
1950,1,420
1950,2,416
1950,3,393
1950,4,435
1951,1,404
1951,2,424
1951,3,401
1951,4,431
1952,1,411
1952,2,435
1952,3,424
1952,4,482
1953,1,433
1953,2,446
1953,3,438
1953,4,476
1954,1,433
1954,2,437
1954,3,411
1954,4,468
1955,1,436
1955,2,444
1955,3,430
1955,4,484
1956,1,448
1956,2,447
1956,3,445
1956,4,504
1957,1,470
1957,2,488
1957,3,480
1957,4,538
1958,1,502
1958,2,485
1958,3,478
1958,4,528
1959,1,469
1959,2,489
1959,3,462
1959,4,505
1960,1,465
1960,2,488
1960,3,485
1960,4,533
1961,1,508
1961,2,514
1961,3,502
1961,4,546
1962,1,505
1962,2,533
1962,3,522
1962,4,563
1963,1,536
1963,2,530
1963,3,511
1963,4,565
1964,1,522
1964,2,547
1964,3,515
1964,4,563
1965,1,536
1965,2,555
1965,3,542
1965,4,605
1966,1,570
1966,2,551
1966,3,538
1966,4,597
1967,1,560
1967,2,578
1967,3,538
1967,4,577
1968,1,542
1968,2,546
1968,3,537
1968,4,603
1969,1,541
1969,2,561
1969,3,560
1969,4,615
1970,1,600
1970,2,585
1970,3,581
1970,4,633
1971,1,593
1971,2,610
1971,3,593
1971,4,633
1972,1,605
1972,2,607
1972,3,591
1972,4,638
1973,1,615
1973,2,630
1973,3,624
1973,4,667
1974,1,608
1974,2,643
1974,3,626
1974,4,682
1975,1,663
1975,2,668
1975,3,662
1975,4,703
1976,1,661
1976,2,650
1976,3,652
1976,4,706
1977,1,677
1977,2,691
1977,3,668
1977,4,750
1978,1,673
1978,2,676
1978,3,685
1978,4,718
1979,1,699
1979,2,730
1979,3,724
1979,4,722
1980,1,693
1980,2,706
1980,3,701
1980,4,755
1981,1,726
1981,2,742
1981,3,741
1981,4,774
1982,1,734
1982,2,724
1982,3,720
1982,4,794
1983,1,756
1983,2,742
1983,3,740
1983,4,772
1984,1,754
1984,2,770
1984,3,752
1984,4,824
1985,1,782
1985,2,796
1985,3,773
1985,4,823
1986,1,788
1986,2,795
1986,3,777
1986,4,851
1987,1,800
1987,2,800
1987,3,791
1987,4,851
1988,1,809
1988,2,849
1988,3,833
1988,4,867
1989,1,840
1989,2,832
1989,3,828
1989,4,878
1990,1,857
1990,2,871
1990,3,857
1990,4,923
1991,1,861
1991,2,874
1991,3,867
1991,4,908
1992,1,863
1992,2,917
1992,3,917
1992,4,945
1993,1,899
1993,2,917
1993,3,893
1993,4,965
1994,1,914
1994,2,929
1994,3,910
1994,4,963
1995,1,905
1995,2,921
1995,3,942
1995,4,1005
1996,1,973
1996,2,960
1996,3,937
1996,4,1011
1997,1,979
1997,2,1004
1997,3,979
1997,4,1043
1998,1,977
1998,2,973
1998,3,969
1998,4,1015
1999,1,1008
1999,2,1003
1999,3,989
1999,4,1054
2000,1,1028
2000,2,1027
2000,3,1023
2000,4,1087
2001,1,1047
2001,2,1055
2001,3,1060
2001,4,1105
2002,1,1048
2002,2,1046
2002,3,1050
2002,4,1114
2003,1,1093
2003,2,1120
2003,3,1113
2003,4,1143
2004,1,1102
2004,2,1123
2004,3,1091
2004,4,1135
2005,1,1122
2005,2,1148
2005,3,1128
2005,4,1185
2006,1,1180
2006,2,1180
2006,3,1155
2006,4,1224
2007,1,1183
2007,2,1181
2007,3,1171
2007,4,1219
2008,1,1191
2008,2,1201
2008,3,1206
2008,4,1243
2009,1,1213
2009,2,1224
2009,3,1198
2009,4,1249
2010,1,1221
2010,2,1234
2010,3,1228
2010,4,1289
2011,1,1269
2011,2,1273
2011,3,1277
2011,4,1302
2012,1,1272
2012,2,1269
2012,3,1282
2012,4,1345
2013,1,1304
2013,2,1323
2013,3,1329
2013,4,1383
2014,1,1327
2014,2,1349
2014,3,1324
2014,4,1369
2015,1,1347
2015,2,1361
2015,3,1352
2015,4,1429
2016,1,1366
2016,2,1375
2016,3,1378
2016,4,1438
2017,1,1405
2017,2,1398
2017,3,1392
2017,4,1437
2018,1,1419
2018,2,1438
2018,3,1441
2018,4,1481
2019,1,1455
2019,2,1487
2019,3,1485
2019,4,1523
2020,1,1496
2020,2,1491
2020,3,1500
2020,4,1524
