"Year","Quarter","Expenditure"
1950,1,297
1950,2,321
1950,3,292
1950,4,299
1951,1,310
1951,2,354
1951,3,302
1951,4,316
1952,1,330
1952,2,362
1952,3,308
1952,4,322
1953,1,342
1953,2,369
1953,3,324
1953,4,338
1954,1,358
1954,2,387
1954,3,354
1954,4,359
1955,1,374
1955,2,395
1955,3,351
1955,4,377
1956,1,398
1956,2,427
1956,3,370
1956,4,370
1957,1,399
1957,2,430
1957,3,386
1957,4,393
1958,1,399
1958,2,419
1958,3,393
1958,4,402
1959,1,425
1959,2,463
1959,3,407
1959,4,420
1960,1,440
1960,2,458
1960,3,415
1960,4,431
1961,1,436
1961,2,473
1961,3,444
1961,4,444
1962,1,458
1962,2,491
1962,3,449
1962,4,464
1963,1,484
1963,2,500
1963,3,451
1963,4,465
1964,1,474
1964,2,502
1964,3,467
1964,4,484
1965,1,506
1965,2,528
1965,3,471
1965,4,486
1966,1,511
1966,2,539
1966,3,487
1966,4,497
1967,1,516
1967,2,548
1967,3,501
1967,4,502
1968,1,538
1968,2,561
1968,3,518
1968,4,512
1969,1,531
1969,2,563
1969,3,524
1969,4,528
1970,1,546
1970,2,574
1970,3,534
1970,4,533
1971,1,563
1971,2,591
1971,3,555
1971,4,567
1972,1,583
1972,2,591
1972,3,552
1972,4,561
1973,1,580
1973,2,622
1973,3,573
1973,4,573
1974,1,609
1974,2,621
1974,3,576
1974,4,580
1975,1,587
1975,2,628
1975,3,596
1975,4,596
1976,1,615
1976,2,637
1976,3,583
1976,4,607
1977,1,616
1977,2,640
1977,3,606
1977,4,610
1978,1,618
1978,2,651
1978,3,616
1978,4,618
1979,1,649
1979,2,683
1979,3,626
1979,4,627
1980,1,647
1980,2,683
1980,3,624
1980,4,638
1981,1,658
1981,2,686
1981,3,651
1981,4,660
1982,1,673
1982,2,695
1982,3,642
1982,4,655
1983,1,676
1983,2,704
1983,3,669
1983,4,667
1984,1,688
1984,2,709
1984,3,645
1984,4,664
1985,1,683
1985,2,740
1985,3,677
1985,4,681
1986,1,712
1986,2,735
1986,3,691
1986,4,698
1987,1,717
1987,2,747
1987,3,692
1987,4,696
1988,1,701
1988,2,725
1988,3,697
1988,4,710
1989,1,719
1989,2,750
1989,3,708
1989,4,711
1990,1,721
1990,2,765
1990,3,719
1990,4,725
1991,1,754
1991,2,762
1991,3,723
1991,4,733
1992,1,757
1992,2,772
1992,3,726
1992,4,732
1993,1,754
1993,2,808
1993,3,749
1993,4,749
1994,1,766
1994,2,789
1994,3,751
1994,4,759
1995,1,779
1995,2,792
1995,3,764
1995,4,770
1996,1,778
1996,2,811
1996,3,762
1996,4,777
1997,1,791
1997,2,806
1997,3,771
1997,4,771
1998,1,784
1998,2,825
1998,3,771
1998,4,786
1999,1,798
1999,2,833
1999,3,782
1999,4,790
2000,1,816
2000,2,843
2000,3,799
2000,4,795
2001,1,813
2001,2,835
2001,3,793
2001,4,800
2002,1,818
2002,2,849
2002,3,812
2002,4,800
2003,1,827
2003,2,853
2003,3,801
2003,4,814
2004,1,817
2004,2,856
2004,3,803
2004,4,806
2005,1,836
2005,2,849
2005,3,827
2005,4,817
2006,1,832
2006,2,868
2006,3,813
2006,4,824
2007,1,847
2007,2,875
2007,3,824
2007,4,829
2008,1,845
2008,2,884
2008,3,828
2008,4,837
2009,1,862
2009,2,879
2009,3,826
2009,4,844
2010,1,863
2010,2,882
2010,3,834
2010,4,843
2011,1,852
2011,2,894
2011,3,839
2011,4,846
2012,1,865
2012,2,882
2012,3,852
2012,4,853
2013,1,865
2013,2,891
2013,3,847
2013,4,853
2014,1,872
2014,2,890
2014,3,851
2014,4,869
2015,1,883
2015,2,905
2015,3,860
2015,4,869
2016,1,886
2016,2,899
2016,3,849
2016,4,864
2017,1,888
2017,2,918
2017,3,875
2017,4,868
2018,1,888
2018,2,912
2018,3,870
2018,4,871
2019,1,892
2019,2,919
2019,3,868
2019,4,878
2020,1,887
2020,2,922
2020,3,872
2020,4,888
