"Year","Quarter","Expenditure"
1950,1,1043
1950,2,1117
1950,3,984
1950,4,1035
1951,1,1027
1951,2,1074
1951,3,1021
1951,4,1116
1952,1,1135
1952,2,1128
1952,3,1057
1952,4,1061
1953,1,968
1953,2,1123
1953,3,1010
1953,4,1076
1954,1,1071
1954,2,1234
1954,3,1065
1954,4,1222
1955,1,1114
1955,2,1259
1955,3,1126
1955,4,1194
1956,1,1117
1956,2,1327
1956,3,1187
1956,4,1223
1957,1,1067
1957,2,1191
1957,3,1099
1957,4,1209
1958,1,1085
1958,2,1226
1958,3,1103
1958,4,1257
1959,1,1180
1959,2,1222
1959,3,1116
1959,4,1212
1960,1,1157
1960,2,1294
1960,3,1182
1960,4,1278
1961,1,1219
1961,2,1342
1961,3,1152
1961,4,1247
1962,1,1243
1962,2,1280
1962,3,1170
1962,4,1259
1963,1,1222
1963,2,1336
1963,3,1297
1963,4,1281
1964,1,1265
1964,2,1479
1964,3,1258
1964,4,1324
1965,1,1352
1965,2,1392
1965,3,1271
1965,4,1407
1966,1,1261
1966,2,1409
1966,3,1301
1966,4,1324
1967,1,1294
1967,2,1356
1967,3,1396
1967,4,1422
1968,1,1337
1968,2,1477
1968,3,1436
1968,4,1433
1969,1,1339
1969,2,1485
1969,3,1344
1969,4,1374
1970,1,1399
1970,2,1505
1970,3,1409
1970,4,1491
1971,1,1344
1971,2,1543
1971,3,1467
1971,4,1493
1972,1,1433
1972,2,1483
1972,3,1440
1972,4,1518
1973,1,1548
1973,2,1634
1973,3,1530
1973,4,1555
1974,1,1534
1974,2,1606
1974,3,1422
1974,4,1467
1975,1,1525
1975,2,1684
1975,3,1459
1975,4,1521
1976,1,1455
1976,2,1636
1976,3,1511
1976,4,1593
1977,1,1568
1977,2,1666
1977,3,1569
1977,4,1483
1978,1,1493
1978,2,1631
1978,3,1636
1978,4,1743
1979,1,1575
1979,2,1736
1979,3,1557
1979,4,1716
1980,1,1696
1980,2,1755
1980,3,1637
1980,4,1710
1981,1,1620
1981,2,1751
1981,3,1689
1981,4,1793
1982,1,1668
1982,2,1743
1982,3,1737
1982,4,1850
1983,1,1718
1983,2,1756
1983,3,1630
1983,4,1714
1984,1,1699
1984,2,1775
1984,3,1664
1984,4,1899
1985,1,1875
1985,2,1996
1985,3,1807
1985,4,1819
1986,1,1775
1986,2,1957
1986,3,1931
1986,4,1883
1987,1,1893
1987,2,1981
1987,3,1844
1987,4,1972
1988,1,1905
1988,2,1880
1988,3,1871
1988,4,1925
1989,1,1788
1989,2,1886
1989,3,1931
1989,4,1915
1990,1,1757
1990,2,2044
1990,3,2016
1990,4,2011
1991,1,1892
1991,2,2040
1991,3,1950
1991,4,2090
1992,1,1994
1992,2,2148
1992,3,1935
1992,4,2099
1993,1,2077
1993,2,2153
1993,3,2010
1993,4,2023
1994,1,2011
1994,2,2072
1994,3,2039
1994,4,2138
1995,1,2142
1995,2,2221
1995,3,2086
1995,4,2252
1996,1,2262
1996,2,2280
1996,3,2135
1996,4,2241
1997,1,2161
1997,2,2305
1997,3,2188
1997,4,2271
1998,1,2114
1998,2,2302
1998,3,2198
1998,4,2364
1999,1,2247
1999,2,2347
1999,3,2276
1999,4,2495
2000,1,2451
2000,2,2406
2000,3,2300
2000,4,2289
2001,1,2366
2001,2,2493
2001,3,2407
2001,4,2450
2002,1,2407
2002,2,2509
2002,3,2389
2002,4,2477
2003,1,2350
2003,2,2326
2003,3,2369
2003,4,2536
2004,1,2566
2004,2,2632
2004,3,2543
2004,4,2624
2005,1,2479
2005,2,2633
2005,3,2517
2005,4,2609
2006,1,2496
2006,2,2559
2006,3,2526
2006,4,2692
2007,1,2559
2007,2,2603
2007,3,2558
2007,4,2695
2008,1,2620
2008,2,2735
2008,3,2647
2008,4,2609
2009,1,2601
2009,2,2751
2009,3,2710
2009,4,2766
2010,1,2504
2010,2,2719
2010,3,2737
2010,4,2842
2011,1,2735
2011,2,2876
2011,3,2856
2011,4,2810
2012,1,2840
2012,2,2913
2012,3,2778
2012,4,2892
2013,1,2728
2013,2,2874
2013,3,2783
2013,4,2914
2014,1,2808
2014,2,3058
2014,3,2908
2014,4,2929
2015,1,2871
2015,2,3020
2015,3,2991
2015,4,2938
2016,1,2941
2016,2,3132
2016,3,2978
2016,4,3020
2017,1,3054
2017,2,3135
2017,3,2945
2017,4,3048
2018,1,3105
2018,2,3116
2018,3,3038
2018,4,3145
2019,1,3149
2019,2,3330
2019,3,3226
2019,4,3216
2020,1,3214
2020,2,3327
2020,3,3089
2020,4,3238
