"Year","Quarter","Expenditure"
1950,1,823
1950,2,938
1950,3,987
1950,4,1003
1951,1,884
1951,2,938
1951,3,957
1951,4,1046
1952,1,903
1952,2,994
1952,3,1022
1952,4,1102
1953,1,940
1953,2,1037
1953,3,1091
1953,4,1065
1954,1,961
1954,2,1076
1954,3,1114
1954,4,1131
1955,1,987
1955,2,1080
1955,3,1145
1955,4,1172
1956,1,986
1956,2,1081
1956,3,1135
1956,4,1151
1957,1,997
1957,2,1130
1957,3,1158
1957,4,1197
1958,1,1055
1958,2,1161
1958,3,1223
1958,4,1223
1959,1,1131
1959,2,1235
1959,3,1269
1959,4,1299
1960,1,1165
1960,2,1264
1960,3,1295
1960,4,1288
1961,1,1183
1961,2,1260
1961,3,1253
1961,4,1293
1962,1,1204
1962,2,1287
1962,3,1303
1962,4,1331
1963,1,1231
1963,2,1319
1963,3,1310
1963,4,1352
1964,1,1272
1964,2,1378
1964,3,1415
1964,4,1447
1965,1,1283
1965,2,1387
1965,3,1369
1965,4,1410
1966,1,1330
1966,2,1419
1966,3,1424
1966,4,1438
1967,1,1320
1967,2,1434
1967,3,1475
1967,4,1518
1968,1,1399
1968,2,1498
1968,3,1535
1968,4,1572
1969,1,1434
1969,2,1582
1969,3,1588
1969,4,1617
1970,1,1465
1970,2,1585
1970,3,1639
1970,4,1656
1971,1,1523
1971,2,1638
1971,3,1666
1971,4,1680
1972,1,1565
1972,2,1674
1972,3,1721
1972,4,1710
1973,1,1581
1973,2,1686
1973,3,1736
1973,4,1738
1974,1,1647
1974,2,1743
1974,3,1756
1974,4,1771
1975,1,1645
1975,2,1724
1975,3,1760
1975,4,1786
1976,1,1719
1976,2,1842
1976,3,1845
1976,4,1892
1977,1,1758
1977,2,1860
1977,3,1899
1977,4,1910
1978,1,1800
1978,2,1886
1978,3,1856
1978,4,1916
1979,1,1807
1979,2,1948
1979,3,1966
1979,4,2004
1980,1,1903
1980,2,1956
1980,3,1973
1980,4,2042
1981,1,1894
1981,2,2049
1981,3,2054
1981,4,2070
1982,1,1934
1982,2,2076
1982,3,2130
1982,4,2136
1983,1,2011
1983,2,2148
1983,3,2150
1983,4,2203
1984,1,2089
1984,2,2196
1984,3,2220
1984,4,2227
1985,1,2156
1985,2,2268
1985,3,2298
1985,4,2320
1986,1,2214
1986,2,2337
1986,3,2357
1986,4,2401
1987,1,2269
1987,2,2350
1987,3,2370
1987,4,2399
1988,1,2291
1988,2,2399
1988,3,2406
1988,4,2429
1989,1,2294
1989,2,2396
1989,3,2429
1989,4,2495
1990,1,2394
1990,2,2524
1990,3,2544
1990,4,2605
1991,1,2494
1991,2,2632
1991,3,2675
1991,4,2710
1992,1,2570
1992,2,2693
1992,3,2734
1992,4,2753
1993,1,2619
1993,2,2785
1993,3,2802
1993,4,2826
1994,1,2701
1994,2,2801
1994,3,2821
1994,4,2874
1995,1,2796
1995,2,2906
1995,3,2896
1995,4,2950
1996,1,2867
1996,2,2962
1996,3,2973
1996,4,3066
1997,1,2947
1997,2,3036
1997,3,3037
1997,4,3101
1998,1,2974
1998,2,3072
1998,3,3091
1998,4,3196
1999,1,3106
1999,2,3236
1999,3,3273
1999,4,3282
2000,1,3150
2000,2,3270
2000,3,3275
2000,4,3345
2001,1,3258
2001,2,3374
2001,3,3422
2001,4,3434
2002,1,3269
2002,2,3410
2002,3,3446
2002,4,3502
2003,1,3407
2003,2,3530
2003,3,3596
2003,4,3619
2004,1,3480
2004,2,3569
2004,3,3627
2004,4,3641
2005,1,3527
2005,2,3684
2005,3,3720
2005,4,3772
2006,1,3647
2006,2,3810
2006,3,3805
2006,4,3835
2007,1,3781
2007,2,3888
2007,3,3899
2007,4,3929
2008,1,3804
2008,2,3905
2008,3,3952
2008,4,3968
2009,1,3871
2009,2,4037
2009,3,4065
2009,4,4120
2010,1,3996
2010,2,4125
2010,3,4185
2010,4,4235
2011,1,4092
2011,2,4241
2011,3,4280
2011,4,4345
2012,1,4247
2012,2,4339
2012,3,4382
2012,4,4449
2013,1,4354
2013,2,4408
2013,3,4427
2013,4,4504
2014,1,4453
2014,2,4536
2014,3,4598
2014,4,4692
2015,1,4541
2015,2,4710
2015,3,4739
2015,4,4765
2016,1,4678
2016,2,4784
2016,3,4824
2016,4,4858
2017,1,4737
2017,2,4910
2017,3,4922
2017,4,4980
2018,1,4887
2018,2,5031
2018,3,5072
2018,4,5130
2019,1,5066
2019,2,5176
2019,3,5231
2019,4,5277
2020,1,5193
2020,2,5283
2020,3,5333
2020,4,5401
