"Year","Quarter","Expenditure"
1950,1,1124
1950,2,1247
1950,3,1102
1950,4,1256
1951,1,1178
1951,2,1192
1951,3,1163
1951,4,1226
1952,1,1162
1952,2,1228
1952,3,1074
1952,4,1249
1953,1,1166
1953,2,1325
1953,3,1111
1953,4,1290
1954,1,1205
1954,2,1304
1954,3,1197
1954,4,1340
1955,1,1246
1955,2,1355
1955,3,1261
1955,4,1281
1956,1,1229
1956,2,1331
1956,3,1209
1956,4,1324
1957,1,1258
1957,2,1337
1957,3,1175
1957,4,1328
1958,1,1280
1958,2,1384
1958,3,1226
1958,4,1339
1959,1,1226
1959,2,1366
1959,3,1192
1959,4,1365
1960,1,1226
1960,2,1410
1960,3,1271
1960,4,1407
1961,1,1347
1961,2,1375
1961,3,1275
1961,4,1304
1962,1,1315
1962,2,1465
1962,3,1260
1962,4,1364
1963,1,1354
1963,2,1418
1963,3,1280
1963,4,1374
1964,1,1348
1964,2,1511
1964,3,1305
1964,4,1411
1965,1,1344
1965,2,1531
1965,3,1363
1965,4,1442
1966,1,1413
1966,2,1507
1966,3,1328
1966,4,1372
1967,1,1444
1967,2,1478
1967,3,1420
1967,4,1447
1968,1,1406
1968,2,1565
1968,3,1423
1968,4,1473
1969,1,1481
1969,2,1549
1969,3,1413
1969,4,1507
1970,1,1440
1970,2,1544
1970,3,1320
1970,4,1411
1971,1,1437
1971,2,1595
1971,3,1371
1971,4,1539
1972,1,1451
1972,2,1629
1972,3,1404
1972,4,1556
1973,1,1512
1973,2,1655
1973,3,1457
1973,4,1628
1974,1,1588
1974,2,1644
1974,3,1450
1974,4,1617
1975,1,1526
1975,2,1640
1975,3,1515
1975,4,1621
1976,1,1541
1976,2,1559
1976,3,1496
1976,4,1622
1977,1,1562
1977,2,1683
1977,3,1558
1977,4,1700
1978,1,1627
1978,2,1683
1978,3,1515
1978,4,1657
1979,1,1603
1979,2,1685
1979,3,1613
1979,4,1716
1980,1,1594
1980,2,1736
1980,3,1593
1980,4,1681
1981,1,1586
1981,2,1736
1981,3,1590
1981,4,1705
1982,1,1676
1982,2,1740
1982,3,1595
1982,4,1729
1983,1,1650
1983,2,1786
1983,3,1664
1983,4,1820
1984,1,1701
1984,2,1729
1984,3,1641
1984,4,1840
1985,1,1684
1985,2,1788
1985,3,1664
1985,4,1837
1986,1,1793
1986,2,1857
1986,3,1688
1986,4,1776
1987,1,1748
1987,2,1820
1987,3,1716
1987,4,1864
1988,1,1806
1988,2,1836
1988,3,1752
1988,4,1864
1989,1,1746
1989,2,1908
1989,3,1757
1989,4,1868
1990,1,1798
1990,2,1892
1990,3,1691
1990,4,1795
1991,1,1781
1991,2,1881
1991,3,1771
1991,4,1939
1992,1,1860
1992,2,2006
1992,3,1785
1992,4,1911
1993,1,1903
1993,2,1979
1993,3,1825
1993,4,2013
1994,1,1874
1994,2,2012
1994,3,1856
1994,4,1852
1995,1,1791
1995,2,2002
1995,3,1895
1995,4,2011
1996,1,1933
1996,2,2046
1996,3,1914
1996,4,2001
1997,1,1983
1997,2,2110
1997,3,1920
1997,4,2049
1998,1,1968
1998,2,2091
1998,3,1968
1998,4,2036
1999,1,1967
1999,2,2076
1999,3,1938
1999,4,2070
2000,1,1949
2000,2,2156
2000,3,1875
2000,4,2031
2001,1,2022
2001,2,2118
2001,3,1998
2001,4,2047
2002,1,2119
2002,2,2133
2002,3,2014
2002,4,2032
2003,1,2037
2003,2,2180
2003,3,1950
2003,4,2165
2004,1,2131
2004,2,2185
2004,3,2029
2004,4,2208
2005,1,2168
2005,2,2322
2005,3,2133
2005,4,2263
2006,1,2190
2006,2,2312
2006,3,2073
2006,4,2180
2007,1,2133
2007,2,2300
2007,3,2142
2007,4,2238
2008,1,2212
2008,2,2317
2008,3,2236
2008,4,2357
2009,1,2243
2009,2,2364
2009,3,2177
2009,4,2345
2010,1,2283
2010,2,2328
2010,3,2224
2010,4,2362
2011,1,2322
2011,2,2408
2011,3,2239
2011,4,2367
2012,1,2260
2012,2,2412
2012,3,2269
2012,4,2424
2013,1,2372
2013,2,2527
2013,3,2339
2013,4,2444
2014,1,2319
2014,2,2451
2014,3,2340
2014,4,2405
2015,1,2370
2015,2,2512
2015,3,2335
2015,4,2530
2016,1,2419
2016,2,2509
2016,3,2389
2016,4,2440
2017,1,2426
2017,2,2522
2017,3,2441
2017,4,2513
2018,1,2473
2018,2,2578
2018,3,2386
2018,4,2499
2019,1,2488
2019,2,2575
2019,3,2500
2019,4,2584
2020,1,2532
2020,2,2628
2020,3,2519
2020,4,2651
