"Year","Quarter","Expenditure"
1950,1,352
1950,2,305
1950,3,355
1950,4,361
1951,1,356
1951,2,306
1951,3,364
1951,4,368
1952,1,357
1952,2,328
1952,3,378
1952,4,368
1953,1,397
1953,2,354
1953,3,399
1953,4,381
1954,1,401
1954,2,348
1954,3,385
1954,4,384
1955,1,397
1955,2,362
1955,3,412
1955,4,423
1956,1,413
1956,2,386
1956,3,429
1956,4,425
1957,1,449
1957,2,421
1957,3,456
1957,4,462
1958,1,463
1958,2,402
1958,3,455
1958,4,444
1959,1,471
1959,2,427
1959,3,451
1959,4,467
1960,1,475
1960,2,433
1960,3,473
1960,4,458
1961,1,485
1961,2,445
1961,3,488
1961,4,498
1962,1,507
1962,2,465
1962,3,523
1962,4,493
1963,1,516
1963,2,472
1963,3,523
1963,4,520
1964,1,514
1964,2,481
1964,3,521
1964,4,506
1965,1,512
1965,2,480
1965,3,524
1965,4,531
1966,1,542
1966,2,495
1966,3,538
1966,4,534
1967,1,552
1967,2,502
1967,3,559
1967,4,586
1968,1,597
1968,2,565
1968,3,599
1968,4,566
1969,1,583
1969,2,555
1969,3,588
1969,4,581
1970,1,582
1970,2,551
1970,3,610
1970,4,614
1971,1,613
1971,2,567
1971,3,616
1971,4,619
1972,1,618
1972,2,574
1972,3,609
1972,4,597
1973,1,617
1973,2,585
1973,3,634
1973,4,642
1974,1,660
1974,2,597
1974,3,647
1974,4,653
1975,1,668
1975,2,633
1975,3,677
1975,4,670
1976,1,644
1976,2,624
1976,3,664
1976,4,659
1977,1,682
1977,2,659
1977,3,704
1977,4,689
1978,1,669
1978,2,634
1978,3,695
1978,4,676
1979,1,682
1979,2,650
1979,3,681
1979,4,685
1980,1,685
1980,2,655
1980,3,683
1980,4,701
1981,1,709
1981,2,675
1981,3,714
1981,4,715
1982,1,738
1982,2,685
1982,3,740
1982,4,743
1983,1,734
1983,2,677
1983,3,735
1983,4,740
1984,1,758
1984,2,700
1984,3,740
1984,4,729
1985,1,723
1985,2,703
1985,3,756
1985,4,760
1986,1,763
1986,2,728
1986,3,745
1986,4,774
1987,1,778
1987,2,747
1987,3,764
1987,4,758
1988,1,786
1988,2,750
1988,3,785
1988,4,779
1989,1,800
1989,2,755
1989,3,812
1989,4,793
1990,1,797
1990,2,772
1990,3,785
1990,4,817
1991,1,817
1991,2,769
1991,3,801
1991,4,806
1992,1,805
1992,2,771
1992,3,815
1992,4,816
1993,1,829
1993,2,765
1993,3,799
1993,4,801
1994,1,811
1994,2,788
1994,3,826
1994,4,813
1995,1,827
1995,2,791
1995,3,826
1995,4,842
1996,1,842
1996,2,822
1996,3,848
1996,4,824
1997,1,847
1997,2,798
1997,3,861
1997,4,854
1998,1,877
1998,2,808
1998,3,847
1998,4,843
1999,1,873
1999,2,828
1999,3,883
1999,4,885
2000,1,873
2000,2,821
2000,3,887
2000,4,868
2001,1,865
2001,2,845
2001,3,875
2001,4,889
2002,1,888
2002,2,861
2002,3,911
2002,4,891
2003,1,912
2003,2,866
2003,3,911
2003,4,902
2004,1,913
2004,2,863
2004,3,911
2004,4,924
2005,1,923
2005,2,892
2005,3,933
2005,4,914
2006,1,929
2006,2,870
2006,3,914
2006,4,905
2007,1,923
2007,2,879
2007,3,913
2007,4,902
2008,1,934
2008,2,886
2008,3,908
2008,4,917
2009,1,917
2009,2,872
2009,3,918
2009,4,919
2010,1,943
2010,2,897
2010,3,912
2010,4,915
2011,1,929
2011,2,905
2011,3,954
2011,4,946
2012,1,942
2012,2,891
2012,3,936
2012,4,933
2013,1,986
2013,2,934
2013,3,969
2013,4,959
2014,1,974
2014,2,921
2014,3,960
2014,4,944
2015,1,940
2015,2,909
2015,3,962
2015,4,962
2016,1,983
2016,2,934
2016,3,980
2016,4,960
2017,1,959
2017,2,939
2017,3,964
2017,4,981
2018,1,972
2018,2,942
2018,3,972
2018,4,972
2019,1,981
2019,2,930
2019,3,975
2019,4,974
2020,1,1002
2020,2,956
2020,3,987
2020,4,967
