"Year","Quarter","Expenditure"
1950,1,421
1950,2,424
1950,3,423
1950,4,420
1951,1,423
1951,2,428
1951,3,433
1951,4,425
1952,1,424
1952,2,422
1952,3,427
1952,4,428
1953,1,423
1953,2,428
1953,3,431
1953,4,428
1954,1,427
1954,2,426
1954,3,434
1954,4,433
1955,1,428
1955,2,431
1955,3,436
1955,4,432
1956,1,424
1956,2,432
1956,3,437
1956,4,430
1957,1,433
1957,2,431
1957,3,431
1957,4,430
1958,1,432
1958,2,436
1958,3,435
1958,4,436
1959,1,438
1959,2,442
1959,3,448
1959,4,438
1960,1,434
1960,2,442
1960,3,449
1960,4,437
1961,1,439
1961,2,443
1961,3,443
1961,4,434
1962,1,437
1962,2,437
1962,3,442
1962,4,439
1963,1,447
1963,2,438
1963,3,444
1963,4,439
1964,1,445
1964,2,445
1964,3,444
1964,4,437
1965,1,443
1965,2,441
1965,3,446
1965,4,440
1966,1,441
1966,2,443
1966,3,444
1966,4,444
1967,1,448
1967,2,443
1967,3,451
1967,4,449
1968,1,447
1968,2,448
1968,3,451
1968,4,449
1969,1,449
1969,2,450
1969,3,451
1969,4,445
1970,1,449
1970,2,447
1970,3,448
1970,4,446
1971,1,444
1971,2,451
1971,3,456
1971,4,449
1972,1,449
1972,2,448
1972,3,454
1972,4,456
1973,1,460
1973,2,458
1973,3,463
1973,4,457
1974,1,455
1974,2,453
1974,3,459
1974,4,450
1975,1,456
1975,2,454
1975,3,458
1975,4,452
1976,1,453
1976,2,453
1976,3,458
1976,4,456
1977,1,459
1977,2,454
1977,3,461
1977,4,451
1978,1,458
1978,2,455
1978,3,459
1978,4,455
1979,1,459
1979,2,454
1979,3,462
1979,4,454
1980,1,457
1980,2,458
1980,3,466
1980,4,454
1981,1,457
1981,2,461
1981,3,462
1981,4,458
1982,1,458
1982,2,465
1982,3,471
1982,4,461
1983,1,460
1983,2,467
1983,3,471
1983,4,462
1984,1,466
1984,2,470
1984,3,474
1984,4,466
1985,1,469
1985,2,469
1985,3,472
1985,4,462
1986,1,462
1986,2,468
1986,3,470
1986,4,467
1987,1,459
1987,2,458
1987,3,465
1987,4,465
1988,1,465
1988,2,463
1988,3,466
1988,4,468
1989,1,471
1989,2,467
1989,3,471
1989,4,466
1990,1,466
1990,2,469
1990,3,471
1990,4,463
1991,1,466
1991,2,471
1991,3,474
1991,4,469
1992,1,472
1992,2,476
1992,3,484
1992,4,477
1993,1,473
1993,2,477
1993,3,477
1993,4,469
1994,1,467
1994,2,468
1994,3,469
1994,4,469
1995,1,471
1995,2,473
1995,3,480
1995,4,472
1996,1,474
1996,2,474
1996,3,479
1996,4,477
1997,1,478
1997,2,476
1997,3,477
1997,4,468
1998,1,472
1998,2,467
1998,3,476
1998,4,476
1999,1,477
1999,2,479
1999,3,477
1999,4,474
2000,1,468
2000,2,479
2000,3,481
2000,4,474
2001,1,471
2001,2,468
2001,3,481
2001,4,478
2002,1,470
2002,2,483
2002,3,484
2002,4,476
2003,1,475
2003,2,476
2003,3,477
2003,4,474
2004,1,479
2004,2,483
2004,3,484
2004,4,472
2005,1,472
2005,2,480
2005,3,482
2005,4,478
2006,1,481
2006,2,483
2006,3,478
2006,4,480
2007,1,481
2007,2,488
2007,3,486
2007,4,480
2008,1,481
2008,2,485
2008,3,489
2008,4,484
2009,1,482
2009,2,480
2009,3,486
2009,4,479
2010,1,482
2010,2,484
2010,3,485
2010,4,482
2011,1,482
2011,2,486
2011,3,489
2011,4,484
2012,1,482
2012,2,485
2012,3,495
2012,4,487
2013,1,480
2013,2,485
2013,3,489
2013,4,487
2014,1,480
2014,2,485
2014,3,490
2014,4,480
2015,1,484
2015,2,489
2015,3,494
2015,4,480
2016,1,483
2016,2,480
2016,3,490
2016,4,486
2017,1,485
2017,2,488
2017,3,490
2017,4,486
2018,1,486
2018,2,490
2018,3,496
2018,4,482
2019,1,486
2019,2,488
2019,3,492
2019,4,486
2020,1,489
2020,2,494
2020,3,495
2020,4,493
