"Year","Quarter","Expenditure"
1950,1,572
1950,2,521
1950,3,530
1950,4,594
1951,1,593
1951,2,544
1951,3,563
1951,4,609
1952,1,612
1952,2,573
1952,3,581
1952,4,645
1953,1,652
1953,2,585
1953,3,568
1953,4,637
1954,1,616
1954,2,583
1954,3,598
1954,4,670
1955,1,668
1955,2,609
1955,3,605
1955,4,683
1956,1,655
1956,2,610
1956,3,619
1956,4,678
1957,1,684
1957,2,629
1957,3,627
1957,4,694
1958,1,695
1958,2,642
1958,3,668
1958,4,742
1959,1,715
1959,2,659
1959,3,640
1959,4,709
1960,1,701
1960,2,658
1960,3,641
1960,4,708
1961,1,720
1961,2,668
1961,3,679
1961,4,746
1962,1,724
1962,2,683
1962,3,691
1962,4,775
1963,1,763
1963,2,724
1963,3,720
1963,4,786
1964,1,762
1964,2,712
1964,3,731
1964,4,809
1965,1,785
1965,2,729
1965,3,721
1965,4,797
1966,1,795
1966,2,745
1966,3,740
1966,4,804
1967,1,819
1967,2,772
1967,3,781
1967,4,852
1968,1,836
1968,2,786
1968,3,792
1968,4,872
1969,1,849
1969,2,796
1969,3,777
1969,4,836
1970,1,836
1970,2,804
1970,3,797
1970,4,859
1971,1,839
1971,2,816
1971,3,834
1971,4,890
1972,1,873
1972,2,796
1972,3,801
1972,4,872
1973,1,871
1973,2,829
1973,3,814
1973,4,875
1974,1,873
1974,2,816
1974,3,832
1974,4,896
1975,1,894
1975,2,848
1975,3,852
1975,4,912
1976,1,889
1976,2,861
1976,3,868
1976,4,933
1977,1,935
1977,2,875
1977,3,879
1977,4,961
1978,1,941
1978,2,913
1978,3,913
1978,4,964
1979,1,916
1979,2,887
1979,3,884
1979,4,959
1980,1,957
1980,2,894
1980,3,881
1980,4,959
1981,1,942
1981,2,914
1981,3,912
1981,4,963
1982,1,944
1982,2,900
1982,3,898
1982,4,969
1983,1,986
1983,2,936
1983,3,939
1983,4,994
1984,1,982
1984,2,919
1984,3,916
1984,4,980
1985,1,974
1985,2,909
1985,3,915
1985,4,987
1986,1,959
1986,2,938
1986,3,946
1986,4,993
1987,1,995
1987,2,934
1987,3,950
1987,4,1002
1988,1,989
1988,2,939
1988,3,934
1988,4,1005
1989,1,998
1989,2,962
1989,3,960
1989,4,1042
1990,1,1020
1990,2,964
1990,3,964
1990,4,1035
1991,1,1032
1991,2,994
1991,3,991
1991,4,1033
1992,1,1021
1992,2,968
1992,3,990
1992,4,1047
1993,1,1045
1993,2,998
1993,3,979
1993,4,1042
1994,1,1032
1994,2,991
1994,3,1004
1994,4,1054
1995,1,1048
1995,2,999
1995,3,985
1995,4,1055
1996,1,1071
1996,2,1026
1996,3,1031
1996,4,1113
1997,1,1080
1997,2,1019
1997,3,1009
1997,4,1090
1998,1,1072
1998,2,1024
1998,3,1026
1998,4,1077
1999,1,1087
1999,2,1006
1999,3,1005
1999,4,1068
2000,1,1081
2000,2,1028
2000,3,1031
2000,4,1089
2001,1,1078
2001,2,1043
2001,3,1017
2001,4,1102
2002,1,1090
2002,2,1033
2002,3,1045
2002,4,1122
2003,1,1126
2003,2,1071
2003,3,1068
2003,4,1115
2004,1,1094
2004,2,1045
2004,3,1042
2004,4,1088
2005,1,1101
2005,2,1041
2005,3,1051
2005,4,1127
2006,1,1138
2006,2,1081
2006,3,1063
2006,4,1124
2007,1,1090
2007,2,1047
2007,3,1071
2007,4,1129
2008,1,1119
2008,2,1080
2008,3,1068
2008,4,1120
2009,1,1091
2009,2,1038
2009,3,1069
2009,4,1114
2010,1,1108
2010,2,1069
2010,3,1070
2010,4,1154
2011,1,1132
2011,2,1095
2011,3,1100
2011,4,1133
2012,1,1123
2012,2,1070
2012,3,1076
2012,4,1120
2013,1,1095
2013,2,1048
2013,3,1051
2013,4,1118
2014,1,1121
2014,2,1069
2014,3,1098
2014,4,1164
2015,1,1127
2015,2,1080
2015,3,1080
2015,4,1136
2016,1,1130
2016,2,1093
2016,3,1083
2016,4,1148
2017,1,1138
2017,2,1096
2017,3,1110
2017,4,1184
2018,1,1163
2018,2,1124
2018,3,1089
2018,4,1156
2019,1,1149
2019,2,1104
2019,3,1078
2019,4,1161
2020,1,1136
2020,2,1067
2020,3,1090
2020,4,1145
