"Year","Quarter","Expenditure"
1950,1,1031
1950,2,761
1950,3,864
1950,4,815
1951,1,869
1951,2,499
1951,3,774
1951,4,839
1952,1,985
1952,2,731
1952,3,964
1952,4,916
1953,1,1194
1953,2,962
1953,3,1009
1953,4,864
1954,1,1170
1954,2,1032
1954,3,970
1954,4,988
1955,1,1160
1955,2,933
1955,3,1119
1955,4,1061
1956,1,1260
1956,2,1126
1956,3,1083
1956,4,1017
1957,1,1243
1957,2,989
1957,3,1023
1957,4,923
1958,1,1171
1958,2,833
1958,3,1078
1958,4,1140
1959,1,1278
1959,2,1028
1959,3,1257
1959,4,1350
1960,1,1679
1960,2,1394
1960,3,1539
1960,4,1390
1961,1,1577
1961,2,1200
1961,3,1258
1961,4,1257
1962,1,1435
1962,2,1340
1962,3,1460
1962,4,1349
1963,1,1541
1963,2,1277
1963,3,1269
1963,4,1275
1964,1,1470
1964,2,1235
1964,3,1485
1964,4,1531
1965,1,1770
1965,2,1600
1965,3,1749
1965,4,1550
1966,1,1718
1966,2,1438
1966,3,1630
1966,4,1595
1967,1,1898
1967,2,1586
1967,3,1593
1967,4,1676
1968,1,1894
1968,2,1654
1968,3,1753
1968,4,1833
1969,1,1913
1969,2,1777
1969,3,1854
1969,4,1811
1970,1,2018
1970,2,1803
1970,3,1760
1970,4,1690
1971,1,1866
1971,2,1549
1971,3,1744
1971,4,1653
1972,1,1929
1972,2,1944
1972,3,2037
1972,4,1971
1973,1,2272
1973,2,2107
1973,3,2139
1973,4,2116
1974,1,2391
1974,2,2235
1974,3,2207
1974,4,2303
1975,1,2413
1975,2,2210
1975,3,2217
1975,4,2219
1976,1,2471
1976,2,2266
1976,3,2449
1976,4,2374
1977,1,2462
1977,2,2258
1977,3,2398
1977,4,2273
1978,1,2568
1978,2,2465
1978,3,2682
1978,4,2693
1979,1,2772
1979,2,2642
1979,3,2829
1979,4,2584
1980,1,2739
1980,2,2509
1980,3,2672
1980,4,2687
1981,1,3038
1981,2,2942
1981,3,3065
1981,4,3015
1982,1,3238
1982,2,3013
1982,3,3184
1982,4,3105
1983,1,3368
1983,2,3075
1983,3,3216
1983,4,3138
1984,1,3277
1984,2,3120
1984,3,3304
1984,4,3306
1985,1,3563
1985,2,3183
1985,3,3344
1985,4,3255
1986,1,3517
1986,2,3404
1986,3,3541
1986,4,3462
1987,1,3878
1987,2,3602
1987,3,3794
1987,4,3761
1988,1,3965
1988,2,3798
1988,3,3766
1988,4,3779
1989,1,3986
1989,2,3772
1989,3,3816
1989,4,3905
1990,1,4148
1990,2,3940
1990,3,4118
1990,4,4061
1991,1,4246
1991,2,4134
1991,3,4278
1991,4,4205
1992,1,4357
1992,2,4062
1992,3,4305
1992,4,4343
1993,1,4545
1993,2,4367
1993,3,4550
1993,4,4481
1994,1,4747
1994,2,4487
1994,3,4626
1994,4,4567
1995,1,4828
1995,2,4798
1995,3,4787
1995,4,4813
1996,1,5080
1996,2,4871
1996,3,4975
1996,4,5165
1997,1,5237
1997,2,5042
1997,3,5175
1997,4,5222
1998,1,5375
1998,2,5310
1998,3,5401
1998,4,5303
1999,1,5598
1999,2,5490
1999,3,5682
1999,4,5633
2000,1,5950
2000,2,5720
2000,3,5796
2000,4,5776
2001,1,6116
2001,2,6008
2001,3,5962
2001,4,5865
2002,1,6201
2002,2,6030
2002,3,6294
2002,4,6184
2003,1,6355
2003,2,6238
2003,3,6404
2003,4,6449
2004,1,6712
2004,2,6450
2004,3,6571
2004,4,6704
2005,1,6991
2005,2,6905
2005,3,7003
2005,4,6962
2006,1,7127
2006,2,7029
2006,3,7090
2006,4,7238
2007,1,7333
2007,2,7094
2007,3,7365
2007,4,7361
2008,1,7654
2008,2,7643
2008,3,7795
2008,4,7870
2009,1,7899
2009,2,7825
2009,3,7997
2009,4,8037
2010,1,8300
2010,2,8107
2010,3,8370
2010,4,8419
2011,1,8688
2011,2,8464
2011,3,8585
2011,4,8602
2012,1,8798
2012,2,8645
2012,3,8888
2012,4,8990
2013,1,9186
2013,2,9051
2013,3,9100
2013,4,9102
2014,1,9383
2014,2,9393
2014,3,9723
2014,4,9658
2015,1,9915
2015,2,9669
2015,3,9990
2015,4,9928
2016,1,10211
2016,2,10312
2016,3,10539
2016,4,10615
2017,1,10755
2017,2,10452
2017,3,10647
2017,4,10909
2018,1,11264
2018,2,11024
2018,3,11065
2018,4,11137
2019,1,11387
2019,2,11321
2019,3,11488
2019,4,11490
2020,1,11852
2020,2,11876
2020,3,12099
2020,4,12102
