"Year","Quarter","Expenditure"
1950,1,653
1950,2,721
1950,3,704
1950,4,660
1951,1,715
1951,2,767
1951,3,722
1951,4,673
1952,1,682
1952,2,750
1952,3,713
1952,4,681
1953,1,690
1953,2,743
1953,3,714
1953,4,679
1954,1,734
1954,2,776
1954,3,711
1954,4,700
1955,1,739
1955,2,800
1955,3,741
1955,4,703
1956,1,759
1956,2,809
1956,3,781
1956,4,739
1957,1,770
1957,2,802
1957,3,786
1957,4,710
1958,1,774
1958,2,833
1958,3,781
1958,4,747
1959,1,784
1959,2,844
1959,3,817
1959,4,766
1960,1,810
1960,2,855
1960,3,831
1960,4,791
1961,1,800
1961,2,870
1961,3,838
1961,4,813
1962,1,824
1962,2,903
1962,3,861
1962,4,830
1963,1,861
1963,2,897
1963,3,877
1963,4,824
1964,1,886
1964,2,931
1964,3,891
1964,4,842
1965,1,892
1965,2,937
1965,3,925
1965,4,880
1966,1,941
1966,2,977
1966,3,908
1966,4,880
1967,1,908
1967,2,959
1967,3,929
1967,4,887
1968,1,938
1968,2,989
1968,3,945
1968,4,907
1969,1,953
1969,2,1027
1969,3,983
1969,4,940
1970,1,960
1970,2,1018
1970,3,992
1970,4,943
1971,1,995
1971,2,1073
1971,3,1040
1971,4,971
1972,1,1003
1972,2,1068
1972,3,1017
1972,4,967
1973,1,1001
1973,2,1062
1973,3,1054
1973,4,1008
1974,1,1032
1974,2,1107
1974,3,1085
1974,4,1022
1975,1,1045
1975,2,1118
1975,3,1071
1975,4,1024
1976,1,1055
1976,2,1103
1976,3,1079
1976,4,1053
1977,1,1105
1977,2,1148
1977,3,1127
1977,4,1105
1978,1,1139
1978,2,1168
1978,3,1148
1978,4,1092
1979,1,1116
1979,2,1177
1979,3,1162
1979,4,1108
1980,1,1152
1980,2,1240
1980,3,1199
1980,4,1182
1981,1,1209
1981,2,1265
1981,3,1228
1981,4,1176
1982,1,1232
1982,2,1265
1982,3,1239
1982,4,1192
1983,1,1230
1983,2,1294
1983,3,1264
1983,4,1236
1984,1,1272
1984,2,1328
1984,3,1261
1984,4,1229
1985,1,1278
1985,2,1342
1985,3,1318
1985,4,1272
1986,1,1315
1986,2,1385
1986,3,1357
1986,4,1295
1987,1,1323
1987,2,1384
1987,3,1323
1987,4,1307
1988,1,1389
1988,2,1430
1988,3,1403
1988,4,1353
1989,1,1383
1989,2,1446
1989,3,1416
1989,4,1390
1990,1,1420
1990,2,1496
1990,3,1427
1990,4,1389
1991,1,1413
1991,2,1476
1991,3,1457
1991,4,1418
1992,1,1467
1992,2,1515
1992,3,1490
1992,4,1425
1993,1,1475
1993,2,1550
1993,3,1505
1993,4,1467
1994,1,1516
1994,2,1559
1994,3,1542
1994,4,1495
1995,1,1512
1995,2,1637
1995,3,1573
1995,4,1522
1996,1,1576
1996,2,1643
1996,3,1582
1996,4,1555
1997,1,1591
1997,2,1665
1997,3,1611
1997,4,1572
1998,1,1617
1998,2,1664
1998,3,1634
1998,4,1633
1999,1,1669
1999,2,1708
1999,3,1674
1999,4,1642
2000,1,1682
2000,2,1730
2000,3,1714
2000,4,1664
2001,1,1685
2001,2,1760
2001,3,1728
2001,4,1696
2002,1,1749
2002,2,1817
2002,3,1781
2002,4,1742
2003,1,1779
2003,2,1854
2003,3,1794
2003,4,1783
2004,1,1844
2004,2,1899
2004,3,1840
2004,4,1786
2005,1,1863
2005,2,1915
2005,3,1890
2005,4,1835
2006,1,1878
2006,2,1938
2006,3,1916
2006,4,1874
2007,1,1928
2007,2,1990
2007,3,1983
2007,4,1931
2008,1,1952
2008,2,2014
2008,3,1999
2008,4,1987
2009,1,2007
2009,2,2069
2009,3,2033
2009,4,2001
2010,1,2069
2010,2,2102
2010,3,2086
2010,4,2013
2011,1,2069
2011,2,2145
2011,3,2084
2011,4,2063
2012,1,2101
2012,2,2182
2012,3,2153
2012,4,2112
2013,1,2154
2013,2,2213
2013,3,2179
2013,4,2151
2014,1,2195
2014,2,2261
2014,3,2224
2014,4,2142
2015,1,2180
2015,2,2270
2015,3,2248
2015,4,2233
2016,1,2275
2016,2,2318
2016,3,2307
2016,4,2256
2017,1,2291
2017,2,2366
2017,3,2354
2017,4,2286
2018,1,2340
2018,2,2408
2018,3,2385
2018,4,2372
2019,1,2400
2019,2,2455
2019,3,2419
2019,4,2364
2020,1,2400
2020,2,2475
2020,3,2444
2020,4,2435
