"Year","Quarter","Expenditure"
1950,1,745
1950,2,715
1950,3,658
1950,4,728
1951,1,752
1951,2,599
1951,3,521
1951,4,671
1952,1,740
1952,2,709
1952,3,656
1952,4,756
1953,1,724
1953,2,633
1953,3,573
1953,4,679
1954,1,748
1954,2,730
1954,3,570
1954,4,770
1955,1,759
1955,2,728
1955,3,792
1955,4,942
1956,1,971
1956,2,896
1956,3,681
1956,4,914
1957,1,837
1957,2,874
1957,3,851
1957,4,972
1958,1,1111
1958,2,1005
1958,3,828
1958,4,936
1959,1,928
1959,2,971
1959,3,839
1959,4,947
1960,1,1001
1960,2,989
1960,3,956
1960,4,1120
1961,1,1097
1961,2,998
1961,3,967
1961,4,1040
1962,1,1095
1962,2,1016
1962,3,985
1962,4,906
1963,1,960
1963,2,1083
1963,3,904
1963,4,1051
1964,1,1071
1964,2,1074
1964,3,954
1964,4,1039
1965,1,1023
1965,2,1100
1965,3,1098
1965,4,1208
1966,1,1252
1966,2,1239
1966,3,1036
1966,4,1143
1967,1,1248
1967,2,1225
1967,3,1131
1967,4,1239
1968,1,1209
1968,2,1071
1968,3,1116
1968,4,1313
1969,1,1365
1969,2,1417
1969,3,1264
1969,4,1476
1970,1,1506
1970,2,1524
1970,3,1262
1970,4,1462
1971,1,1525
1971,2,1463
1971,3,1420
1971,4,1579
1972,1,1539
1972,2,1558
1972,3,1478
1972,4,1632
1973,1,1602
1973,2,1606
1973,3,1429
1973,4,1565
1974,1,1654
1974,2,1595
1974,3,1526
1974,4,1722
1975,1,1712
1975,2,1675
1975,3,1569
1975,4,1613
1976,1,1800
1976,2,1839
1976,3,1634
1976,4,1890
1977,1,1874
1977,2,1845
1977,3,1650
1977,4,1768
1978,1,1831
1978,2,1789
1978,3,1780
1978,4,1949
1979,1,1882
1979,2,1841
1979,3,1811
1979,4,1953
1980,1,1982
1980,2,1846
1980,3,1891
1980,4,2017
1981,1,2073
1981,2,2062
1981,3,2027
1981,4,2056
1982,1,2198
1982,2,2164
1982,3,2131
1982,4,2242
1983,1,2227
1983,2,2296
1983,3,2164
1983,4,2189
1984,1,2340
1984,2,2232
1984,3,2241
1984,4,2332
1985,1,2340
1985,2,2417
1985,3,2350
1985,4,2454
1986,1,2512
1986,2,2512
1986,3,2502
1986,4,2505
1987,1,2445
1987,2,2524
1987,3,2476
1987,4,2660
1988,1,2784
1988,2,2572
1988,3,2544
1988,4,2628
1989,1,2660
1989,2,2628
1989,3,2547
1989,4,2750
1990,1,2757
1990,2,2766
1990,3,2647
1990,4,2759
1991,1,2818
1991,2,2857
1991,3,2864
1991,4,2974
1992,1,3041
1992,2,2882
1992,3,2992
1992,4,3022
1993,1,3124
1993,2,3089
1993,3,2990
1993,4,3146
1994,1,3045
1994,2,3120
1994,3,2994
1994,4,3301
1995,1,3362
1995,2,3247
1995,3,3168
1995,4,3381
1996,1,3573
1996,2,3481
1996,3,3368
1996,4,3546
1997,1,3669
1997,2,3566
1997,3,3536
1997,4,3746
1998,1,3756
1998,2,3709
1998,3,3728
1998,4,3694
1999,1,3836
1999,2,3710
1999,3,3660
1999,4,3800
2000,1,3864
2000,2,3785
2000,3,3737
2000,4,3868
2001,1,3869
2001,2,3929
2001,3,3919
2001,4,3945
2002,1,4082
2002,2,4200
2002,3,4170
2002,4,4255
2003,1,4404
2003,2,4341
2003,3,4130
2003,4,4374
2004,1,4495
2004,2,4481
2004,3,4372
2004,4,4583
2005,1,4774
2005,2,4754
2005,3,4805
2005,4,4884
2006,1,4840
2006,2,4856
2006,3,4878
2006,4,5044
2007,1,5114
2007,2,5026
2007,3,4913
2007,4,5036
2008,1,5096
2008,2,5167
2008,3,5167
2008,4,5244
2009,1,5445
2009,2,5293
2009,3,5217
2009,4,5474
2010,1,5553
2010,2,5577
2010,3,5451
2010,4,5610
2011,1,5698
2011,2,5787
2011,3,5753
2011,4,5791
2012,1,5958
2012,2,5945
2012,3,5960
2012,4,6085
2013,1,6185
2013,2,6283
2013,3,6256
2013,4,6402
2014,1,6389
2014,2,6319
2014,3,6306
2014,4,6440
2015,1,6543
2015,2,6514
2015,3,6516
2015,4,6711
2016,1,6800
2016,2,6732
2016,3,6716
2016,4,6835
2017,1,7016
2017,2,7014
2017,3,7110
2017,4,7240
2018,1,7316
2018,2,7298
2018,3,7338
2018,4,7570
2019,1,7549
2019,2,7683
2019,3,7754
2019,4,7792
2020,1,7805
2020,2,7753
2020,3,7675
2020,4,7986
