"Year","Quarter","Expenditure"
1950,1,1127
1950,2,1102
1950,3,1079
1950,4,1083
1951,1,1208
1951,2,1241
1951,3,1254
1951,4,1137
1952,1,1156
1952,2,1131
1952,3,1134
1952,4,1121
1953,1,1221
1953,2,1150
1953,3,1111
1953,4,1050
1954,1,1170
1954,2,1164
1954,3,1150
1954,4,1092
1955,1,1173
1955,2,1151
1955,3,1154
1955,4,1196
1956,1,1261
1956,2,1234
1956,3,1188
1956,4,1111
1957,1,1196
1957,2,1167
1957,3,1186
1957,4,1149
1958,1,1218
1958,2,1191
1958,3,1183
1958,4,1193
1959,1,1357
1959,2,1251
1959,3,1148
1959,4,1104
1960,1,1204
1960,2,1211
1960,3,1139
1960,4,1141
1961,1,1206
1961,2,1134
1961,3,1131
1961,4,1175
1962,1,1226
1962,2,1219
1962,3,1189
1962,4,1235
1963,1,1341
1963,2,1274
1963,3,1149
1963,4,1082
1964,1,1280
1964,2,1236
1964,3,1210
1964,4,1193
1965,1,1307
1965,2,1288
1965,3,1175
1965,4,1144
1966,1,1282
1966,2,1267
1966,3,1243
1966,4,1215
1967,1,1237
1967,2,1174
1967,3,1190
1967,4,1206
1968,1,1284
1968,2,1228
1968,3,1195
1968,4,1169
1969,1,1335
1969,2,1278
1969,3,1308
1969,4,1245
1970,1,1354
1970,2,1288
1970,3,1181
1970,4,1159
1971,1,1341
1971,2,1322
1971,3,1281
1971,4,1241
1972,1,1321
1972,2,1304
1972,3,1229
1972,4,1269
1973,1,1331
1973,2,1257
1973,3,1292
1973,4,1292
1974,1,1344
1974,2,1333
1974,3,1243
1974,4,1241
1975,1,1248
1975,2,1251
1975,3,1223
1975,4,1218
1976,1,1274
1976,2,1369
1976,3,1302
1976,4,1191
1977,1,1294
1977,2,1299
1977,3,1261
1977,4,1270
1978,1,1320
1978,2,1336
1978,3,1275
1978,4,1271
1979,1,1330
1979,2,1275
1979,3,1213
1979,4,1200
1980,1,1251
1980,2,1306
1980,3,1304
1980,4,1244
1981,1,1384
1981,2,1299
1981,3,1348
1981,4,1297
1982,1,1339
1982,2,1327
1982,3,1329
1982,4,1288
1983,1,1438
1983,2,1358
1983,3,1316
1983,4,1239
1984,1,1392
1984,2,1358
1984,3,1319
1984,4,1284
1985,1,1322
1985,2,1295
1985,3,1268
1985,4,1250
1986,1,1279
1986,2,1285
1986,3,1347
1986,4,1366
1987,1,1440
1987,2,1377
1987,3,1299
1987,4,1271
1988,1,1326
1988,2,1363
1988,3,1277
1988,4,1238
1989,1,1368
1989,2,1310
1989,3,1230
1989,4,1310
1990,1,1389
1990,2,1341
1990,3,1329
1990,4,1247
1991,1,1392
1991,2,1369
1991,3,1305
1991,4,1288
1992,1,1364
1992,2,1345
1992,3,1240
1992,4,1283
1993,1,1385
1993,2,1408
1993,3,1340
1993,4,1331
1994,1,1434
1994,2,1423
1994,3,1314
1994,4,1272
1995,1,1365
1995,2,1316
1995,3,1316
1995,4,1314
1996,1,1374
1996,2,1340
1996,3,1328
1996,4,1285
1997,1,1374
1997,2,1405
1997,3,1305
1997,4,1287
1998,1,1374
1998,2,1425
1998,3,1371
1998,4,1336
1999,1,1440
1999,2,1421
1999,3,1351
1999,4,1277
2000,1,1428
2000,2,1467
2000,3,1366
2000,4,1373
2001,1,1418
2001,2,1389
2001,3,1377
2001,4,1397
2002,1,1403
2002,2,1342
2002,3,1363
2002,4,1372
2003,1,1421
2003,2,1431
2003,3,1401
2003,4,1378
2004,1,1371
2004,2,1368
2004,3,1366
2004,4,1403
2005,1,1372
2005,2,1420
2005,3,1431
2005,4,1407
2006,1,1431
2006,2,1429
2006,3,1376
2006,4,1433
2007,1,1451
2007,2,1358
2007,3,1408
2007,4,1403
2008,1,1513
2008,2,1462
2008,3,1404
2008,4,1397
2009,1,1523
2009,2,1527
2009,3,1439
2009,4,1317
2010,1,1501
2010,2,1410
2010,3,1363
2010,4,1392
2011,1,1496
2011,2,1476
2011,3,1471
2011,4,1372
2012,1,1442
2012,2,1423
2012,3,1376
2012,4,1394
2013,1,1442
2013,2,1373
2013,3,1366
2013,4,1388
2014,1,1419
2014,2,1460
2014,3,1374
2014,4,1347
2015,1,1452
2015,2,1457
2015,3,1446
2015,4,1393
2016,1,1425
2016,2,1475
2016,3,1387
2016,4,1350
2017,1,1416
2017,2,1385
2017,3,1303
2017,4,1327
2018,1,1470
2018,2,1416
2018,3,1371
2018,4,1315
2019,1,1378
2019,2,1407
2019,3,1372
2019,4,1343
2020,1,1397
2020,2,1402
2020,3,1349
2020,4,1286
