"Year","Quarter","Expenditure"
1950,1,332
1950,2,355
1950,3,336
1950,4,359
1951,1,354
1951,2,376
1951,3,358
1951,4,384
1952,1,358
1952,2,386
1952,3,355
1952,4,376
1953,1,350
1953,2,375
1953,3,349
1953,4,379
1954,1,362
1954,2,383
1954,3,363
1954,4,388
1955,1,350
1955,2,374
1955,3,365
1955,4,391
1956,1,363
1956,2,395
1956,3,365
1956,4,399
1957,1,367
1957,2,393
1957,3,377
1957,4,407
1958,1,377
1958,2,400
1958,3,387
1958,4,418
1959,1,390
1959,2,415
1959,3,398
1959,4,425
1960,1,390
1960,2,406
1960,3,395
1960,4,411
1961,1,384
1961,2,404
1961,3,402
1961,4,426
1962,1,404
1962,2,424
1962,3,416
1962,4,440
1963,1,409
1963,2,424
1963,3,408
1963,4,427
1964,1,402
1964,2,423
1964,3,407
1964,4,443
1965,1,413
1965,2,438
1965,3,414
1965,4,434
1966,1,399
1966,2,424
1966,3,410
1966,4,446
1967,1,413
1967,2,443
1967,3,425
1967,4,455
1968,1,422
1968,2,453
1968,3,430
1968,4,460
1969,1,421
1969,2,449
1969,3,444
1969,4,459
1970,1,437
1970,2,459
1970,3,447
1970,4,468
1971,1,444
1971,2,467
1971,3,444
1971,4,477
1972,1,447
1972,2,471
1972,3,455
1972,4,476
1973,1,453
1973,2,478
1973,3,463
1973,4,491
1974,1,446
1974,2,473
1974,3,457
1974,4,483
1975,1,452
1975,2,487
1975,3,466
1975,4,490
1976,1,458
1976,2,472
1976,3,468
1976,4,495
1977,1,460
1977,2,487
1977,3,476
1977,4,497
1978,1,478
1978,2,500
1978,3,461
1978,4,494
1979,1,478
1979,2,502
1979,3,484
1979,4,506
1980,1,471
1980,2,496
1980,3,484
1980,4,518
1981,1,481
1981,2,520
1981,3,490
1981,4,522
1982,1,493
1982,2,516
1982,3,491
1982,4,513
1983,1,490
1983,2,510
1983,3,506
1983,4,535
1984,1,502
1984,2,519
1984,3,506
1984,4,531
1985,1,507
1985,2,523
1985,3,505
1985,4,529
1986,1,505
1986,2,532
1986,3,507
1986,4,535
1987,1,514
1987,2,529
1987,3,506
1987,4,534
1988,1,511
1988,2,536
1988,3,527
1988,4,552
1989,1,518
1989,2,536
1989,3,515
1989,4,542
1990,1,519
1990,2,539
1990,3,526
1990,4,559
1991,1,532
1991,2,560
1991,3,537
1991,4,557
1992,1,531
1992,2,550
1992,3,530
1992,4,555
1993,1,532
1993,2,560
1993,3,537
1993,4,563
1994,1,541
1994,2,562
1994,3,541
1994,4,565
1995,1,534
1995,2,569
1995,3,551
1995,4,575
1996,1,543
1996,2,575
1996,3,564
1996,4,591
1997,1,555
1997,2,576
1997,3,555
1997,4,578
1998,1,559
1998,2,572
1998,3,565
1998,4,586
1999,1,568
1999,2,588
1999,3,571
1999,4,596
2000,1,557
2000,2,587
2000,3,575
2000,4,599
2001,1,576
2001,2,600
2001,3,575
2001,4,600
2002,1,575
2002,2,581
2002,3,576
2002,4,593
2003,1,581
2003,2,609
2003,3,586
2003,4,605
2004,1,587
2004,2,608
2004,3,582
2004,4,611
2005,1,577
2005,2,605
2005,3,583
2005,4,621
2006,1,586
2006,2,608
2006,3,589
2006,4,625
2007,1,589
2007,2,606
2007,3,596
2007,4,621
2008,1,598
2008,2,612
2008,3,597
2008,4,622
2009,1,604
2009,2,626
2009,3,608
2009,4,628
2010,1,606
2010,2,634
2010,3,612
2010,4,643
2011,1,605
2011,2,624
2011,3,607
2011,4,636
2012,1,613
2012,2,639
2012,3,616
2012,4,639
2013,1,612
2013,2,640
2013,3,619
2013,4,647
2014,1,621
2014,2,639
2014,3,624
2014,4,654
2015,1,627
2015,2,647
2015,3,628
2015,4,646
2016,1,628
2016,2,655
2016,3,638
2016,4,663
2017,1,626
2017,2,654
2017,3,631
2017,4,663
2018,1,633
2018,2,662
2018,3,637
2018,4,659
2019,1,637
2019,2,661
2019,3,646
2019,4,665
2020,1,641
2020,2,669
2020,3,652
2020,4,676
