"Year","Quarter","Expenditure"
1950,1,711
1950,2,757
1950,3,713
1950,4,917
1951,1,759
1951,2,870
1951,3,857
1951,4,962
1952,1,908
1952,2,914
1952,3,855
1952,4,965
1953,1,836
1953,2,1001
1953,3,951
1953,4,939
1954,1,818
1954,2,942
1954,3,914
1954,4,1030
1955,1,975
1955,2,974
1955,3,933
1955,4,1088
1956,1,842
1956,2,942
1956,3,819
1956,4,974
1957,1,893
1957,2,1017
1957,3,984
1957,4,1032
1958,1,828
1958,2,966
1958,3,944
1958,4,1024
1959,1,856
1959,2,943
1959,3,936
1959,4,1074
1960,1,890
1960,2,1059
1960,3,983
1960,4,1152
1961,1,1032
1961,2,1055
1961,3,1017
1961,4,1137
1962,1,929
1962,2,1055
1962,3,985
1962,4,1179
1963,1,1035
1963,2,1138
1963,3,1027
1963,4,1155
1964,1,1020
1964,2,1075
1964,3,1102
1964,4,1216
1965,1,1112
1965,2,1223
1965,3,1094
1965,4,1262
1966,1,1113
1966,2,1154
1966,3,1112
1966,4,1271
1967,1,1141
1967,2,1181
1967,3,1155
1967,4,1227
1968,1,1136
1968,2,1198
1968,3,1214
1968,4,1352
1969,1,1297
1969,2,1290
1969,3,1251
1969,4,1325
1970,1,1190
1970,2,1284
1970,3,1193
1970,4,1352
1971,1,1240
1971,2,1305
1971,3,1191
1971,4,1311
1972,1,1133
1972,2,1235
1972,3,1245
1972,4,1384
1973,1,1271
1973,2,1355
1973,3,1221
1973,4,1395
1974,1,1300
1974,2,1348
1974,3,1172
1974,4,1340
1975,1,1212
1975,2,1284
1975,3,1268
1975,4,1252
1976,1,1263
1976,2,1362
1976,3,1325
1976,4,1458
1977,1,1353
1977,2,1443
1977,3,1351
1977,4,1424
1978,1,1373
1978,2,1445
1978,3,1453
1978,4,1537
1979,1,1422
1979,2,1409
1979,3,1490
1979,4,1661
1980,1,1457
1980,2,1573
1980,3,1448
1980,4,1590
1981,1,1407
1981,2,1554
1981,3,1506
1981,4,1699
1982,1,1512
1982,2,1589
1982,3,1540
1982,4,1593
1983,1,1437
1983,2,1487
1983,3,1583
1983,4,1726
1984,1,1589
1984,2,1672
1984,3,1622
1984,4,1657
1985,1,1509
1985,2,1674
1985,3,1581
1985,4,1717
1986,1,1597
1986,2,1688
1986,3,1679
1986,4,1765
1987,1,1657
1987,2,1773
1987,3,1694
1987,4,1797
1988,1,1732
1988,2,1718
1988,3,1693
1988,4,1856
1989,1,1785
1989,2,1850
1989,3,1751
1989,4,1900
1990,1,1724
1990,2,1814
1990,3,1818
1990,4,1879
1991,1,1873
1991,2,1932
1991,3,1929
1991,4,1923
1992,1,1852
1992,2,1925
1992,3,1944
1992,4,1976
1993,1,1944
1993,2,1863
1993,3,1825
1993,4,2022
1994,1,1953
1994,2,2036
1994,3,2066
1994,4,2174
1995,1,1994
1995,2,2139
1995,3,2099
1995,4,2203
1996,1,2105
1996,2,2060
1996,3,2115
1996,4,2203
1997,1,2091
1997,2,2182
1997,3,2100
1997,4,2209
1998,1,2117
1998,2,2241
1998,3,2217
1998,4,2237
1999,1,2092
1999,2,2196
1999,3,2176
1999,4,2250
2000,1,2137
2000,2,2231
2000,3,2289
2000,4,2421
2001,1,2232
2001,2,2319
2001,3,2291
2001,4,2454
2002,1,2322
2002,2,2389
2002,3,2398
2002,4,2370
2003,1,2210
2003,2,2409
2003,3,2441
2003,4,2605
2004,1,2486
2004,2,2462
2004,3,2430
2004,4,2521
2005,1,2450
2005,2,2500
2005,3,2491
2005,4,2714
2006,1,2452
2006,2,2568
2006,3,2535
2006,4,2621
2007,1,2565
2007,2,2605
2007,3,2587
2007,4,2733
2008,1,2554
2008,2,2622
2008,3,2643
2008,4,2777
2009,1,2665
2009,2,2735
2009,3,2781
2009,4,2909
2010,1,2710
2010,2,2822
2010,3,2780
2010,4,2954
2011,1,2723
2011,2,2867
2011,3,2794
2011,4,2883
2012,1,2718
2012,2,2917
2012,3,2947
2012,4,3008
2013,1,2934
2013,2,3055
2013,3,3017
2013,4,3153
2014,1,3066
2014,2,3129
2014,3,3020
2014,4,3123
2015,1,2960
2015,2,3141
2015,3,3269
2015,4,3309
2016,1,3187
2016,2,3263
2016,3,3172
2016,4,3278
2017,1,3125
2017,2,3208
2017,3,3221
2017,4,3318
2018,1,3196
2018,2,3297
2018,3,3318
2018,4,3406
2019,1,3236
2019,2,3358
2019,3,3420
2019,4,3457
2020,1,3369
2020,2,3492
2020,3,3440
2020,4,3573
