"Year","Quarter","Expenditure"
1950,1,729
1950,2,803
1950,3,667
1950,4,671
1951,1,754
1951,2,831
1951,3,790
1951,4,726
1952,1,846
1952,2,803
1952,3,735
1952,4,749
1953,1,782
1953,2,808
1953,3,795
1953,4,772
1954,1,848
1954,2,892
1954,3,783
1954,4,783
1955,1,897
1955,2,920
1955,3,837
1955,4,771
1956,1,842
1956,2,873
1956,3,738
1956,4,702
1957,1,786
1957,2,902
1957,3,864
1957,4,816
1958,1,851
1958,2,815
1958,3,745
1958,4,718
1959,1,852
1959,2,873
1959,3,839
1959,4,837
1960,1,866
1960,2,970
1960,3,936
1960,4,932
1961,1,955
1961,2,956
1961,3,882
1961,4,877
1962,1,928
1962,2,892
1962,3,770
1962,4,772
1963,1,858
1963,2,975
1963,3,887
1963,4,903
1964,1,947
1964,2,977
1964,3,891
1964,4,870
1965,1,927
1965,2,941
1965,3,917
1965,4,904
1966,1,1017
1966,2,1043
1966,3,953
1966,4,907
1967,1,950
1967,2,996
1967,3,950
1967,4,965
1968,1,978
1968,2,1000
1968,3,929
1968,4,895
1969,1,967
1969,2,974
1969,3,879
1969,4,912
1970,1,963
1970,2,929
1970,3,946
1970,4,899
1971,1,1053
1971,2,1085
1971,3,1042
1971,4,940
1972,1,1011
1972,2,1022
1972,3,966
1972,4,934
1973,1,1040
1973,2,1031
1973,3,969
1973,4,987
1974,1,1103
1974,2,1154
1974,3,1075
1974,4,1060
1975,1,1063
1975,2,1067
1975,3,1005
1975,4,1019
1976,1,1093
1976,2,1115
1976,3,1022
1976,4,992
1977,1,955
1977,2,1065
1977,3,1010
1977,4,1032
1978,1,1112
1978,2,1113
1978,3,1044
1978,4,964
1979,1,1059
1979,2,1103
1979,3,1016
1979,4,953
1980,1,1089
1980,2,1128
1980,3,1072
1980,4,1059
1981,1,1142
1981,2,1174
1981,3,1128
1981,4,1090
1982,1,1178
1982,2,1250
1982,3,1193
1982,4,1170
1983,1,1216
1983,2,1221
1983,3,1162
1983,4,1136
1984,1,1193
1984,2,1234
1984,3,1219
1984,4,1204
1985,1,1252
1985,2,1292
1985,3,1216
1985,4,1182
1986,1,1278
1986,2,1279
1986,3,1224
1986,4,1182
1987,1,1273
1987,2,1373
1987,3,1303
1987,4,1248
1988,1,1329
1988,2,1294
1988,3,1219
1988,4,1182
1989,1,1295
1989,2,1306
1989,3,1267
1989,4,1275
1990,1,1349
1990,2,1363
1990,3,1299
1990,4,1301
1991,1,1356
1991,2,1363
1991,3,1302
1991,4,1289
1992,1,1390
1992,2,1416
1992,3,1322
1992,4,1323
1993,1,1372
1993,2,1424
1993,3,1325
1993,4,1345
1994,1,1403
1994,2,1376
1994,3,1295
1994,4,1312
1995,1,1359
1995,2,1391
1995,3,1335
1995,4,1291
1996,1,1396
1996,2,1451
1996,3,1382
1996,4,1395
1997,1,1496
1997,2,1452
1997,3,1359
1997,4,1282
1998,1,1419
1998,2,1457
1998,3,1488
1998,4,1450
1999,1,1449
1999,2,1506
1999,3,1519
1999,4,1523
2000,1,1583
2000,2,1613
2000,3,1500
2000,4,1545
2001,1,1585
2001,2,1588
2001,3,1515
2001,4,1541
2002,1,1629
2002,2,1615
2002,3,1539
2002,4,1502
2003,1,1523
2003,2,1563
2003,3,1532
2003,4,1521
2004,1,1579
2004,2,1650
2004,3,1581
2004,4,1588
2005,1,1626
2005,2,1673
2005,3,1641
2005,4,1639
2006,1,1752
2006,2,1763
2006,3,1679
2006,4,1619
2007,1,1626
2007,2,1683
2007,3,1626
2007,4,1639
2008,1,1738
2008,2,1727
2008,3,1667
2008,4,1665
2009,1,1729
2009,2,1805
2009,3,1755
2009,4,1698
2010,1,1692
2010,2,1772
2010,3,1729
2010,4,1668
2011,1,1704
2011,2,1713
2011,3,1750
2011,4,1708
2012,1,1770
2012,2,1837
2012,3,1816
2012,4,1821
2013,1,1890
2013,2,1975
2013,3,1924
2013,4,1860
2014,1,1879
2014,2,1913
2014,3,1849
2014,4,1832
2015,1,1878
2015,2,1931
2015,3,1825
2015,4,1828
2016,1,1871
2016,2,1915
2016,3,1872
2016,4,1895
2017,1,1896
2017,2,1966
2017,3,1880
2017,4,1875
2018,1,1964
2018,2,2049
2018,3,1962
2018,4,1957
2019,1,2016
2019,2,2025
2019,3,1919
2019,4,1947
2020,1,1969
2020,2,1987
2020,3,1933
2020,4,1924
