"Year","Quarter","Expenditure"
1950,1,953
1950,2,566
1950,3,424
1950,4,948
1951,1,836
1951,2,473
1951,3,497
1951,4,904
1952,1,923
1952,2,854
1952,3,896
1952,4,1100
1953,1,970
1953,2,837
1953,3,902
1953,4,1188
1954,1,1163
1954,2,917
1954,3,830
1954,4,987
1955,1,944
1955,2,876
1955,3,864
1955,4,1205
1956,1,1180
1956,2,1038
1956,3,992
1956,4,1085
1957,1,956
1957,2,947
1957,3,750
1957,4,1130
1958,1,1082
1958,2,948
1958,3,847
1958,4,1401
1959,1,1218
1959,2,1085
1959,3,976
1959,4,1442
1960,1,1466
1960,2,1315
1960,3,1111
1960,4,1675
1961,1,1572
1961,2,1318
1961,3,999
1961,4,1290
1962,1,1297
1962,2,1126
1962,3,1038
1962,4,1703
1963,1,1609
1963,2,1261
1963,3,1196
1963,4,1571
1964,1,1640
1964,2,1349
1964,3,1340
1964,4,1742
1965,1,1802
1965,2,1549
1965,3,1454
1965,4,1903
1966,1,1871
1966,2,1772
1966,3,1595
1966,4,1947
1967,1,1717
1967,2,1412
1967,3,1335
1967,4,1798
1968,1,1683
1968,2,1529
1968,3,1422
1968,4,1964
1969,1,2113
1969,2,1846
1969,3,1636
1969,4,2157
1970,1,2251
1970,2,2113
1970,3,1876
1970,4,2170
1971,1,2080
1971,2,1746
1971,3,1584
1971,4,1814
1972,1,1775
1972,2,1614
1972,3,1465
1972,4,1926
1973,1,2147
1973,2,2152
1973,3,2016
1973,4,2353
1974,1,2354
1974,2,2103
1974,3,1963
1974,4,2352
1975,1,2257
1975,2,1950
1975,3,1726
1975,4,2115
1976,1,2432
1976,2,2195
1976,3,2074
1976,4,2475
1977,1,2423
1977,2,2170
1977,3,2315
1977,4,2812
1978,1,2832
1978,2,2952
1978,3,2619
1978,4,3083
1979,1,3062
1979,2,3078
1979,3,2993
1979,4,3230
1980,1,3134
1980,2,3027
1980,3,2844
1980,4,3160
1981,1,3201
1981,2,2886
1981,3,3034
1981,4,3551
1982,1,3453
1982,2,2977
1982,3,2818
1982,4,3084
1983,1,2965
1983,2,2851
1983,3,2992
1983,4,3565
1984,1,3601
1984,2,3385
1984,3,3222
1984,4,3689
1985,1,3897
1985,2,3663
1985,3,3813
1985,4,4182
1986,1,4088
1986,2,3870
1986,3,3850
1986,4,4188
1987,1,4234
1987,2,4130
1987,3,4064
1987,4,4433
1988,1,4269
1988,2,4310
1988,3,4326
1988,4,4668
1989,1,4447
1989,2,4211
1989,3,4276
1989,4,4585
1990,1,4563
1990,2,4260
1990,3,4240
1990,4,4756
1991,1,4642
1991,2,4455
1991,3,4383
1991,4,4801
1992,1,4981
1992,2,4805
1992,3,4724
1992,4,5236
1993,1,5221
1993,2,4960
1993,3,4913
1993,4,5301
1994,1,5445
1994,2,5308
1994,3,5005
1994,4,5507
1995,1,5818
1995,2,5648
1995,3,5609
1995,4,5928
1996,1,6106
1996,2,6052
1996,3,5858
1996,4,6192
1997,1,6223
1997,2,5937
1997,3,5961
1997,4,6349
1998,1,6279
1998,2,6214
1998,3,6112
1998,4,6592
1999,1,6790
1999,2,6511
1999,3,6428
1999,4,6896
2000,1,6988
2000,2,6906
2000,3,6779
2000,4,7182
2001,1,7039
2001,2,7105
2001,3,7024
2001,4,7618
2002,1,7640
2002,2,7575
2002,3,7489
2002,4,7943
2003,1,8003
2003,2,7847
2003,3,7966
2003,4,8365
2004,1,8257
2004,2,8102
2004,3,8309
2004,4,8645
2005,1,8711
2005,2,8608
2005,3,8712
2005,4,9235
2006,1,9151
2006,2,9054
2006,3,9164
2006,4,9612
2007,1,9510
2007,2,9381
2007,3,9507
2007,4,9708
2008,1,9837
2008,2,9834
2008,3,10008
2008,4,10514
2009,1,10472
2009,2,10299
2009,3,10179
2009,4,10614
2010,1,10703
2010,2,10498
2010,3,10622
2010,4,11248
2011,1,11242
2011,2,11151
2011,3,11218
2011,4,11615
2012,1,11664
2012,2,11624
2012,3,11524
2012,4,11995
2013,1,12007
2013,2,11957
2013,3,12043
2013,4,12519
2014,1,12623
2014,2,12315
2014,3,12494
2014,4,12835
2015,1,13063
2015,2,13048
2015,3,13056
2015,4,13577
2016,1,13765
2016,2,13648
2016,3,13853
2016,4,14294
2017,1,14460
2017,2,14286
2017,3,14251
2017,4,14811
2018,1,15020
2018,2,15081
2018,3,14939
2018,4,15384
2019,1,15641
2019,2,15580
2019,3,15639
2019,4,16199
2020,1,16408
2020,2,16511
2020,3,16387
2020,4,16815
