"Year","Quarter","Expenditure"
1950,1,1020
1950,2,1109
1950,3,1112
1950,4,988
1951,1,1014
1951,2,1141
1951,3,1146
1951,4,1000
1952,1,993
1952,2,1120
1952,3,1130
1952,4,978
1953,1,920
1953,2,1043
1953,3,1029
1953,4,930
1954,1,944
1954,2,1019
1954,3,1077
1954,4,1053
1955,1,1058
1955,2,1156
1955,3,1181
1955,4,1049
1956,1,1068
1956,2,1136
1956,3,1171
1956,4,1011
1957,1,999
1957,2,1064
1957,3,1062
1957,4,1042
1958,1,1030
1958,2,1132
1958,3,1135
1958,4,1035
1959,1,1042
1959,2,1139
1959,3,1130
1959,4,1076
1960,1,1062
1960,2,1164
1960,3,1191
1960,4,1104
1961,1,1057
1961,2,1137
1961,3,1125
1961,4,1029
1962,1,1011
1962,2,1108
1962,3,1222
1962,4,1097
1963,1,1062
1963,2,1176
1963,3,1200
1963,4,993
1964,1,1024
1964,2,1101
1964,3,1152
1964,4,1110
1965,1,1096
1965,2,1209
1965,3,1214
1965,4,1101
1966,1,1116
1966,2,1174
1966,3,1256
1966,4,1151
1967,1,1116
1967,2,1160
1967,3,1204
1967,4,1106
1968,1,1078
1968,2,1154
1968,3,1213
1968,4,1127
1969,1,1097
1969,2,1263
1969,3,1284
1969,4,1152
1970,1,1145
1970,2,1241
1970,3,1280
1970,4,1110
1971,1,1148
1971,2,1287
1971,3,1305
1971,4,1197
1972,1,1169
1972,2,1254
1972,3,1252
1972,4,1115
1973,1,1146
1973,2,1211
1973,3,1229
1973,4,1130
1974,1,1171
1974,2,1245
1974,3,1199
1974,4,1141
1975,1,1133
1975,2,1256
1975,3,1249
1975,4,1163
1976,1,1148
1976,2,1282
1976,3,1303
1976,4,1205
1977,1,1180
1977,2,1260
1977,3,1298
1977,4,1219
1978,1,1208
1978,2,1272
1978,3,1319
1978,4,1265
1979,1,1283
1979,2,1294
1979,3,1343
1979,4,1255
1980,1,1253
1980,2,1359
1980,3,1365
1980,4,1218
1981,1,1182
1981,2,1330
1981,3,1360
1981,4,1221
1982,1,1239
1982,2,1370
1982,3,1320
1982,4,1203
1983,1,1149
1983,2,1314
1983,3,1324
1983,4,1271
1984,1,1321
1984,2,1418
1984,3,1422
1984,4,1229
1985,1,1211
1985,2,1325
1985,3,1355
1985,4,1204
1986,1,1229
1986,2,1357
1986,3,1327
1986,4,1239
1987,1,1278
1987,2,1348
1987,3,1359
1987,4,1305
1988,1,1280
1988,2,1361
1988,3,1446
1988,4,1326
1989,1,1266
1989,2,1346
1989,3,1306
1989,4,1282
1990,1,1239
1990,2,1370
1990,3,1391
1990,4,1240
1991,1,1234
1991,2,1285
1991,3,1259
1991,4,1151
1992,1,1137
1992,2,1220
1992,3,1259
1992,4,1181
1993,1,1233
1993,2,1333
1993,3,1352
1993,4,1315
1994,1,1282
1994,2,1372
1994,3,1453
1994,4,1330
1995,1,1321
1995,2,1437
1995,3,1406
1995,4,1285
1996,1,1232
1996,2,1319
1996,3,1328
1996,4,1248
1997,1,1218
1997,2,1315
1997,3,1309
1997,4,1229
1998,1,1276
1998,2,1398
1998,3,1403
1998,4,1268
1999,1,1262
1999,2,1412
1999,3,1382
1999,4,1273
2000,1,1234
2000,2,1364
2000,3,1387
2000,4,1330
2001,1,1340
2001,2,1474
2001,3,1485
2001,4,1394
2002,1,1356
2002,2,1442
2002,3,1434
2002,4,1287
2003,1,1314
2003,2,1437
2003,3,1444
2003,4,1351
2004,1,1356
2004,2,1484
2004,3,1459
2004,4,1375
2005,1,1370
2005,2,1464
2005,3,1467
2005,4,1310
2006,1,1313
2006,2,1420
2006,3,1371
2006,4,1302
2007,1,1295
2007,2,1393
2007,3,1415
2007,4,1324
2008,1,1321
2008,2,1472
2008,3,1501
2008,4,1358
2009,1,1399
2009,2,1482
2009,3,1465
2009,4,1345
2010,1,1298
2010,2,1384
2010,3,1432
2010,4,1348
2011,1,1326
2011,2,1415
2011,3,1445
2011,4,1303
2012,1,1267
2012,2,1349
2012,3,1362
2012,4,1321
2013,1,1321
2013,2,1389
2013,3,1388
2013,4,1255
2014,1,1268
2014,2,1382
2014,3,1404
2014,4,1366
2015,1,1286
2015,2,1473
2015,3,1452
2015,4,1417
2016,1,1331
2016,2,1411
2016,3,1455
2016,4,1388
2017,1,1395
2017,2,1469
2017,3,1539
2017,4,1409
2018,1,1346
2018,2,1453
2018,3,1416
2018,4,1348
2019,1,1346
2019,2,1458
2019,3,1473
2019,4,1351
2020,1,1332
2020,2,1439
2020,3,1480
2020,4,1347
