"Year","Quarter","Expenditure"
1950,1,921
1950,2,823
1950,3,793
1950,4,901
1951,1,902
1951,2,890
1951,3,918
1951,4,946
1952,1,937
1952,2,879
1952,3,970
1952,4,956
1953,1,944
1953,2,888
1953,3,949
1953,4,983
1954,1,944
1954,2,911
1954,3,934
1954,4,938
1955,1,960
1955,2,907
1955,3,984
1955,4,1044
1956,1,1031
1956,2,915
1956,3,992
1956,4,1059
1957,1,1115
1957,2,1058
1957,3,1005
1957,4,1003
1958,1,1058
1958,2,947
1958,3,1030
1958,4,1008
1959,1,1054
1959,2,1036
1959,3,1098
1959,4,1071
1960,1,1120
1960,2,1066
1960,3,1056
1960,4,1074
1961,1,1111
1961,2,1048
1961,3,1114
1961,4,1129
1962,1,1209
1962,2,1049
1962,3,1139
1962,4,1190
1963,1,1221
1963,2,1143
1963,3,1136
1963,4,1118
1964,1,1057
1964,2,1104
1964,3,1166
1964,4,1238
1965,1,1190
1965,2,1174
1965,3,1281
1965,4,1323
1966,1,1381
1966,2,1274
1966,3,1218
1966,4,1200
1967,1,1216
1967,2,1223
1967,3,1195
1967,4,1247
1968,1,1306
1968,2,1260
1968,3,1362
1968,4,1314
1969,1,1326
1969,2,1351
1969,3,1389
1969,4,1356
1970,1,1324
1970,2,1290
1970,3,1322
1970,4,1395
1971,1,1425
1971,2,1331
1971,3,1394
1971,4,1368
1972,1,1278
1972,2,1310
1972,3,1419
1972,4,1430
1973,1,1402
1973,2,1464
1973,3,1527
1973,4,1503
1974,1,1508
1974,2,1485
1974,3,1548
1974,4,1494
1975,1,1541
1975,2,1462
1975,3,1516
1975,4,1542
1976,1,1543
1976,2,1507
1976,3,1540
1976,4,1549
1977,1,1616
1977,2,1628
1977,3,1651
1977,4,1755
1978,1,1635
1978,2,1543
1978,3,1596
1978,4,1693
1979,1,1629
1979,2,1634
1979,3,1683
1979,4,1726
1980,1,1633
1980,2,1668
1980,3,1675
1980,4,1780
1981,1,1771
1981,2,1700
1981,3,1686
1981,4,1736
1982,1,1761
1982,2,1775
1982,3,1732
1982,4,1771
1983,1,1865
1983,2,1834
1983,3,1872
1983,4,1859
1984,1,1874
1984,2,1781
1984,3,1832
1984,4,1903
1985,1,1905
1985,2,1865
1985,3,1887
1985,4,1982
1986,1,1942
1986,2,1857
1986,3,1963
1986,4,1995
1987,1,1945
1987,2,1881
1987,3,1954
1987,4,2020
1988,1,2013
1988,2,2090
1988,3,2087
1988,4,2081
1989,1,2091
1989,2,2022
1989,3,2015
1989,4,2073
1990,1,2144
1990,2,2113
1990,3,2155
1990,4,2185
1991,1,2157
1991,2,2161
1991,3,2173
1991,4,2228
1992,1,2177
1992,2,2217
1992,3,2212
1992,4,2308
1993,1,2302
1993,2,2268
1993,3,2294
1993,4,2343
1994,1,2363
1994,2,2341
1994,3,2343
1994,4,2407
1995,1,2431
1995,2,2359
1995,3,2431
1995,4,2313
1996,1,2399
1996,2,2357
1996,3,2461
1996,4,2474
1997,1,2543
1997,2,2408
1997,3,2409
1997,4,2490
1998,1,2529
1998,2,2530
1998,3,2612
1998,4,2588
1999,1,2540
1999,2,2530
1999,3,2573
1999,4,2639
2000,1,2694
2000,2,2649
2000,3,2692
2000,4,2695
2001,1,2676
2001,2,2659
2001,3,2706
2001,4,2729
2002,1,2758
2002,2,2730
2002,3,2809
2002,4,2857
2003,1,2881
2003,2,2903
2003,3,2920
2003,4,2860
2004,1,2846
2004,2,2838
2004,3,2976
2004,4,3000
2005,1,2961
2005,2,2910
2005,3,2992
2005,4,3001
2006,1,3073
2006,2,3003
2006,3,3020
2006,4,3070
2007,1,3054
2007,2,3032
2007,3,3073
2007,4,3067
2008,1,3147
2008,2,3086
2008,3,3155
2008,4,3241
2009,1,3267
2009,2,3147
2009,3,3242
2009,4,3244
2010,1,3268
2010,2,3211
2010,3,3229
2010,4,3299
2011,1,3269
2011,2,3343
2011,3,3369
2011,4,3470
2012,1,3507
2012,2,3455
2012,3,3481
2012,4,3524
2013,1,3424
2013,2,3377
2013,3,3420
2013,4,3583
2014,1,3552
2014,2,3557
2014,3,3595
2014,4,3742
2015,1,3721
2015,2,3740
2015,3,3606
2015,4,3635
2016,1,3662
2016,2,3687
2016,3,3762
2016,4,3819
2017,1,3837
2017,2,3833
2017,3,3843
2017,4,3955
2018,1,3903
2018,2,3896
2018,3,3947
2018,4,3965
2019,1,4007
2019,2,3992
2019,3,4054
2019,4,4135
2020,1,4126
2020,2,4139
2020,3,4130
2020,4,4164
