"Year","Quarter","Expenditure"
1950,1,346
1950,2,356
1950,3,374
1950,4,375
1951,1,346
1951,2,347
1951,3,385
1951,4,391
1952,1,358
1952,2,354
1952,3,397
1952,4,415
1953,1,368
1953,2,386
1953,3,412
1953,4,424
1954,1,405
1954,2,394
1954,3,417
1954,4,434
1955,1,389
1955,2,400
1955,3,405
1955,4,444
1956,1,412
1956,2,404
1956,3,450
1956,4,472
1957,1,433
1957,2,405
1957,3,464
1957,4,461
1958,1,447
1958,2,430
1958,3,464
1958,4,471
1959,1,443
1959,2,448
1959,3,482
1959,4,478
1960,1,448
1960,2,454
1960,3,484
1960,4,500
1961,1,483
1961,2,473
1961,3,487
1961,4,535
1962,1,484
1962,2,471
1962,3,493
1962,4,526
1963,1,485
1963,2,497
1963,3,525
1963,4,522
1964,1,516
1964,2,490
1964,3,522
1964,4,518
1965,1,531
1965,2,523
1965,3,541
1965,4,564
1966,1,486
1966,2,490
1966,3,545
1966,4,562
1967,1,532
1967,2,503
1967,3,560
1967,4,569
1968,1,560
1968,2,567
1968,3,560
1968,4,585
1969,1,555
1969,2,557
1969,3,569
1969,4,583
1970,1,545
1970,2,546
1970,3,566
1970,4,587
1971,1,559
1971,2,548
1971,3,599
1971,4,606
1972,1,587
1972,2,558
1972,3,582
1972,4,601
1973,1,586
1973,2,587
1973,3,600
1973,4,628
1974,1,593
1974,2,568
1974,3,616
1974,4,628
1975,1,609
1975,2,589
1975,3,622
1975,4,634
1976,1,614
1976,2,614
1976,3,614
1976,4,646
1977,1,611
1977,2,591
1977,3,629
1977,4,663
1978,1,622
1978,2,617
1978,3,651
1978,4,664
1979,1,649
1979,2,631
1979,3,666
1979,4,662
1980,1,669
1980,2,645
1980,3,674
1980,4,683
1981,1,661
1981,2,642
1981,3,677
1981,4,691
1982,1,675
1982,2,659
1982,3,670
1982,4,705
1983,1,662
1983,2,642
1983,3,683
1983,4,670
1984,1,680
1984,2,662
1984,3,681
1984,4,709
1985,1,685
1985,2,672
1985,3,715
1985,4,727
1986,1,687
1986,2,685
1986,3,725
1986,4,729
1987,1,713
1987,2,701
1987,3,705
1987,4,726
1988,1,702
1988,2,703
1988,3,737
1988,4,737
1989,1,708
1989,2,682
1989,3,726
1989,4,745
1990,1,711
1990,2,698
1990,3,721
1990,4,739
1991,1,719
1991,2,708
1991,3,742
1991,4,755
1992,1,725
1992,2,703
1992,3,746
1992,4,766
1993,1,735
1993,2,732
1993,3,741
1993,4,754
1994,1,732
1994,2,719
1994,3,756
1994,4,757
1995,1,744
1995,2,734
1995,3,732
1995,4,781
1996,1,749
1996,2,745
1996,3,782
1996,4,767
1997,1,749
1997,2,727
1997,3,770
1997,4,805
1998,1,776
1998,2,742
1998,3,759
1998,4,794
1999,1,753
1999,2,762
1999,3,782
1999,4,785
2000,1,762
2000,2,755
2000,3,785
2000,4,791
2001,1,781
2001,2,762
2001,3,800
2001,4,810
2002,1,774
2002,2,775
2002,3,788
2002,4,804
2003,1,775
2003,2,762
2003,3,794
2003,4,818
2004,1,786
2004,2,778
2004,3,819
2004,4,832
2005,1,792
2005,2,788
2005,3,816
2005,4,831
2006,1,792
2006,2,774
2006,3,810
2006,4,826
2007,1,777
2007,2,765
2007,3,804
2007,4,820
2008,1,774
2008,2,774
2008,3,804
2008,4,834
2009,1,799
2009,2,784
2009,3,808
2009,4,824
2010,1,787
2010,2,808
2010,3,818
2010,4,854
2011,1,814
2011,2,794
2011,3,818
2011,4,832
2012,1,784
2012,2,783
2012,3,847
2012,4,833
2013,1,820
2013,2,788
2013,3,819
2013,4,833
2014,1,806
2014,2,805
2014,3,822
2014,4,833
2015,1,812
2015,2,785
2015,3,812
2015,4,844
2016,1,804
2016,2,803
2016,3,829
2016,4,842
2017,1,816
2017,2,803
2017,3,826
2017,4,837
2018,1,815
2018,2,788
2018,3,840
2018,4,853
2019,1,817
2019,2,803
2019,3,832
2019,4,839
2020,1,819
2020,2,801
2020,3,826
2020,4,838
