"Year","Quarter","Expenditure"
1950,1,214
1950,2,221
1950,3,217
1950,4,266
1951,1,234
1951,2,234
1951,3,227
1951,4,260
1952,1,234
1952,2,238
1952,3,229
1952,4,272
1953,1,242
1953,2,250
1953,3,253
1953,4,294
1954,1,258
1954,2,252
1954,3,249
1954,4,305
1955,1,263
1955,2,265
1955,3,260
1955,4,310
1956,1,287
1956,2,268
1956,3,284
1956,4,329
1957,1,296
1957,2,294
1957,3,290
1957,4,329
1958,1,288
1958,2,290
1958,3,296
1958,4,326
1959,1,305
1959,2,310
1959,3,307
1959,4,357
1960,1,332
1960,2,326
1960,3,307
1960,4,368
1961,1,346
1961,2,348
1961,3,350
1961,4,391
1962,1,347
1962,2,356
1962,3,348
1962,4,392
1963,1,363
1963,2,356
1963,3,354
1963,4,403
1964,1,378
1964,2,381
1964,3,367
1964,4,422
1965,1,386
1965,2,381
1965,3,380
1965,4,431
1966,1,395
1966,2,396
1966,3,393
1966,4,451
1967,1,416
1967,2,417
1967,3,404
1967,4,463
1968,1,419
1968,2,426
1968,3,421
1968,4,480
1969,1,459
1969,2,471
1969,3,456
1969,4,504
1970,1,477
1970,2,478
1970,3,488
1970,4,529
1971,1,489
1971,2,501
1971,3,489
1971,4,541
1972,1,520
1972,2,510
1972,3,503
1972,4,551
1973,1,525
1973,2,532
1973,3,520
1973,4,580
1974,1,553
1974,2,551
1974,3,546
1974,4,604
1975,1,567
1975,2,575
1975,3,557
1975,4,605
1976,1,585
1976,2,594
1976,3,590
1976,4,638
1977,1,623
1977,2,630
1977,3,614
1977,4,675
1978,1,641
1978,2,638
1978,3,636
1978,4,685
1979,1,655
1979,2,665
1979,3,672
1979,4,720
1980,1,699
1980,2,694
1980,3,675
1980,4,734
1981,1,705
1981,2,707
1981,3,713
1981,4,764
1982,1,741
1982,2,739
1982,3,733
1982,4,786
1983,1,766
1983,2,784
1983,3,772
1983,4,827
1984,1,790
1984,2,793
1984,3,794
1984,4,842
1985,1,830
1985,2,836
1985,3,835
1985,4,882
1986,1,865
1986,2,868
1986,3,870
1986,4,917
1987,1,895
1987,2,890
1987,3,897
1987,4,950
1988,1,927
1988,2,929
1988,3,935
1988,4,971
1989,1,951
1989,2,960
1989,3,961
1989,4,1010
1990,1,1001
1990,2,1003
1990,3,1009
1990,4,1052
1991,1,1042
1991,2,1050
1991,3,1052
1991,4,1122
1992,1,1101
1992,2,1094
1992,3,1096
1992,4,1153
1993,1,1132
1993,2,1143
1993,3,1140
1993,4,1190
1994,1,1159
1994,2,1177
1994,3,1183
1994,4,1224
1995,1,1207
1995,2,1212
1995,3,1234
1995,4,1278
1996,1,1257
1996,2,1268
1996,3,1257
1996,4,1320
1997,1,1313
1997,2,1312
1997,3,1308
1997,4,1374
1998,1,1353
1998,2,1364
1998,3,1372
1998,4,1420
1999,1,1403
1999,2,1419
1999,3,1427
1999,4,1485
2000,1,1465
2000,2,1475
2000,3,1460
2000,4,1523
2001,1,1504
2001,2,1512
2001,3,1526
2001,4,1578
2002,1,1562
2002,2,1575
2002,3,1579
2002,4,1641
2003,1,1625
2003,2,1636
2003,3,1649
2003,4,1719
2004,1,1693
2004,2,1718
2004,3,1720
2004,4,1788
2005,1,1761
2005,2,1774
2005,3,1781
2005,4,1832
2006,1,1806
2006,2,1832
2006,3,1847
2006,4,1915
2007,1,1906
2007,2,1912
2007,3,1921
2007,4,1990
2008,1,1964
2008,2,1991
2008,3,2000
2008,4,2060
2009,1,2042
2009,2,2061
2009,3,2071
2009,4,2136
2010,1,2115
2010,2,2130
2010,3,2152
2010,4,2226
2011,1,2218
2011,2,2219
2011,3,2234
2011,4,2291
2012,1,2277
2012,2,2300
2012,3,2308
2012,4,2372
2013,1,2353
2013,2,2375
2013,3,2398
2013,4,2463
2014,1,2464
2014,2,2501
2014,3,2502
2014,4,2570
2015,1,2561
2015,2,2588
2015,3,2594
2015,4,2661
2016,1,2645
2016,2,2679
2016,3,2697
2016,4,2770
2017,1,2772
2017,2,2786
2017,3,2792
2017,4,2861
2018,1,2866
2018,2,2886
2018,3,2910
2018,4,2978
2019,1,2977
2019,2,2989
2019,3,3006
2019,4,3084
2020,1,3091
2020,2,3115
2020,3,3139
2020,4,3207
