"Year","Quarter","Expenditure"
1950,1,592
1950,2,475
1950,3,512
1950,4,549
1951,1,590
1951,2,574
1951,3,577
1951,4,598
1952,1,652
1952,2,548
1952,3,534
1952,4,552
1953,1,620
1953,2,549
1953,3,557
1953,4,499
1954,1,683
1954,2,609
1954,3,647
1954,4,599
1955,1,700
1955,2,575
1955,3,651
1955,4,656
1956,1,736
1956,2,603
1956,3,676
1956,4,642
1957,1,765
1957,2,660
1957,3,647
1957,4,629
1958,1,760
1958,2,652
1958,3,668
1958,4,676
1959,1,774
1959,2,732
1959,3,661
1959,4,677
1960,1,778
1960,2,698
1960,3,755
1960,4,721
1961,1,866
1961,2,788
1961,3,750
1961,4,721
1962,1,841
1962,2,746
1962,3,721
1962,4,708
1963,1,896
1963,2,781
1963,3,785
1963,4,738
1964,1,889
1964,2,803
1964,3,853
1964,4,722
1965,1,879
1965,2,819
1965,3,800
1965,4,757
1966,1,939
1966,2,876
1966,3,842
1966,4,819
1967,1,945
1967,2,878
1967,3,901
1967,4,912
1968,1,1036
1968,2,891
1968,3,887
1968,4,846
1969,1,1000
1969,2,856
1969,3,942
1969,4,907
1970,1,1034
1970,2,927
1970,3,980
1970,4,1013
1971,1,1093
1971,2,1033
1971,3,989
1971,4,981
1972,1,1153
1972,2,1053
1972,3,1018
1972,4,1030
1973,1,1095
1973,2,1008
1973,3,1026
1973,4,1010
1974,1,1187
1974,2,1064
1974,3,1080
1974,4,1049
1975,1,1205
1975,2,1139
1975,3,1165
1975,4,1137
1976,1,1260
1976,2,1135
1976,3,1188
1976,4,1179
1977,1,1302
1977,2,1138
1977,3,1186
1977,4,1170
1978,1,1304
1978,2,1226
1978,3,1215
1978,4,1160
1979,1,1347
1979,2,1240
1979,3,1233
1979,4,1239
1980,1,1347
1980,2,1310
1980,3,1325
1980,4,1292
1981,1,1432
1981,2,1325
1981,3,1339
1981,4,1370
1982,1,1473
1982,2,1393
1982,3,1433
1982,4,1416
1983,1,1548
1983,2,1415
1983,3,1439
1983,4,1417
1984,1,1498
1984,2,1367
1984,3,1398
1984,4,1419
1985,1,1527
1985,2,1485
1985,3,1611
1985,4,1522
1986,1,1611
1986,2,1507
1986,3,1473
1986,4,1490
1987,1,1617
1987,2,1538
1987,3,1613
1987,4,1609
1988,1,1693
1988,2,1614
1988,3,1691
1988,4,1664
1989,1,1783
1989,2,1647
1989,3,1677
1989,4,1638
1990,1,1736
1990,2,1717
1990,3,1721
1990,4,1736
1991,1,1885
1991,2,1765
1991,3,1812
1991,4,1726
1992,1,1968
1992,2,1897
1992,3,1856
1992,4,1830
1993,1,1977
1993,2,1825
1993,3,1892
1993,4,1892
1994,1,2074
1994,2,1926
1994,3,1963
1994,4,2001
1995,1,2107
1995,2,1979
1995,3,1981
1995,4,1917
1996,1,2142
1996,2,2074
1996,3,2088
1996,4,2063
1997,1,2234
1997,2,2113
1997,3,2148
1997,4,2036
1998,1,2234
1998,2,2241
1998,3,2210
1998,4,2153
1999,1,2302
1999,2,2263
1999,3,2213
1999,4,2285
2000,1,2359
2000,2,2257
2000,3,2299
2000,4,2273
2001,1,2447
2001,2,2399
2001,3,2411
2001,4,2374
2002,1,2485
2002,2,2464
2002,3,2425
2002,4,2457
2003,1,2587
2003,2,2483
2003,3,2500
2003,4,2586
2004,1,2704
2004,2,2566
2004,3,2663
2004,4,2610
2005,1,2729
2005,2,2699
2005,3,2705
2005,4,2696
2006,1,2854
2006,2,2777
2006,3,2755
2006,4,2706
2007,1,2898
2007,2,2849
2007,3,2861
2007,4,2876
2008,1,3011
2008,2,2946
2008,3,2931
2008,4,2901
2009,1,3041
2009,2,3030
2009,3,3002
2009,4,3051
2010,1,3170
2010,2,3101
2010,3,3101
2010,4,3128
2011,1,3216
2011,2,3241
2011,3,3241
2011,4,3192
2012,1,3334
2012,2,3304
2012,3,3265
2012,4,3296
2013,1,3448
2013,2,3374
2013,3,3381
2013,4,3431
2014,1,3512
2014,2,3453
2014,3,3510
2014,4,3471
2015,1,3583
2015,2,3602
2015,3,3632
2015,4,3593
2016,1,3828
2016,2,3717
2016,3,3698
2016,4,3696
2017,1,3822
2017,2,3796
2017,3,3841
2017,4,3764
2018,1,3981
2018,2,3924
2018,3,3992
2018,4,3948
2019,1,4053
2019,2,3994
2019,3,4039
2019,4,4031
2020,1,4177
2020,2,4101
2020,3,4235
2020,4,4217
