"Year","Quarter","Expenditure"
1950,1,742
1950,2,849
1950,3,831
1950,4,700
1951,1,779
1951,2,825
1951,3,829
1951,4,754
1952,1,766
1952,2,875
1952,3,871
1952,4,757
1953,1,778
1953,2,828
1953,3,883
1953,4,816
1954,1,794
1954,2,856
1954,3,884
1954,4,771
1955,1,849
1955,2,862
1955,3,966
1955,4,786
1956,1,868
1956,2,880
1956,3,966
1956,4,799
1957,1,859
1957,2,903
1957,3,951
1957,4,816
1958,1,842
1958,2,924
1958,3,870
1958,4,775
1959,1,874
1959,2,950
1959,3,925
1959,4,841
1960,1,900
1960,2,1001
1960,3,947
1960,4,877
1961,1,918
1961,2,997
1961,3,990
1961,4,861
1962,1,937
1962,2,983
1962,3,990
1962,4,832
1963,1,912
1963,2,939
1963,3,966
1963,4,863
1964,1,924
1964,2,969
1964,3,988
1964,4,898
1965,1,1004
1965,2,1046
1965,3,1002
1965,4,913
1966,1,1006
1966,2,1061
1966,3,998
1966,4,901
1967,1,1007
1967,2,1042
1967,3,1088
1967,4,900
1968,1,916
1968,2,994
1968,3,1058
1968,4,975
1969,1,983
1969,2,1041
1969,3,1136
1969,4,976
1970,1,1033
1970,2,1065
1970,3,1081
1970,4,1047
1971,1,1050
1971,2,1108
1971,3,1128
1971,4,1005
1972,1,1038
1972,2,1054
1972,3,1106
1972,4,1005
1973,1,1108
1973,2,1121
1973,3,1087
1973,4,1000
1974,1,1041
1974,2,1112
1974,3,1126
1974,4,1029
1975,1,1112
1975,2,1111
1975,3,1187
1975,4,1073
1976,1,1087
1976,2,1105
1976,3,1206
1976,4,1087
1977,1,1132
1977,2,1158
1977,3,1232
1977,4,1109
1978,1,1115
1978,2,1171
1978,3,1181
1978,4,1109
1979,1,1153
1979,2,1162
1979,3,1215
1979,4,1112
1980,1,1157
1980,2,1186
1980,3,1187
1980,4,1115
1981,1,1171
1981,2,1188
1981,3,1177
1981,4,1124
1982,1,1145
1982,2,1199
1982,3,1197
1982,4,1152
1983,1,1134
1983,2,1174
1983,3,1221
1983,4,1136
1984,1,1147
1984,2,1162
1984,3,1183
1984,4,1098
1985,1,1136
1985,2,1249
1985,3,1293
1985,4,1195
1986,1,1254
1986,2,1252
1986,3,1240
1986,4,1140
1987,1,1224
1987,2,1277
1987,3,1284
1987,4,1180
1988,1,1201
1988,2,1256
1988,3,1257
1988,4,1151
1989,1,1258
1989,2,1288
1989,3,1267
1989,4,1150
1990,1,1229
1990,2,1293
1990,3,1335
1990,4,1221
1991,1,1227
1991,2,1263
1991,3,1268
1991,4,1222
1992,1,1249
1992,2,1262
1992,3,1315
1992,4,1177
1993,1,1269
1993,2,1277
1993,3,1305
1993,4,1242
1994,1,1218
1994,2,1334
1994,3,1281
1994,4,1197
1995,1,1254
1995,2,1358
1995,3,1375
1995,4,1252
1996,1,1276
1996,2,1339
1996,3,1337
1996,4,1225
1997,1,1199
1997,2,1267
1997,3,1374
1997,4,1228
1998,1,1248
1998,2,1294
1998,3,1364
1998,4,1243
1999,1,1292
1999,2,1360
1999,3,1317
1999,4,1260
2000,1,1333
2000,2,1414
2000,3,1360
2000,4,1250
2001,1,1298
2001,2,1341
2001,3,1288
2001,4,1265
2002,1,1299
2002,2,1369
2002,3,1395
2002,4,1266
2003,1,1347
2003,2,1325
2003,3,1414
2003,4,1337
2004,1,1360
2004,2,1331
2004,3,1410
2004,4,1267
2005,1,1341
2005,2,1418
2005,3,1386
2005,4,1311
2006,1,1375
2006,2,1399
2006,3,1429
2006,4,1320
2007,1,1305
2007,2,1417
2007,3,1398
2007,4,1330
2008,1,1342
2008,2,1390
2008,3,1376
2008,4,1214
2009,1,1303
2009,2,1327
2009,3,1338
2009,4,1272
2010,1,1319
2010,2,1356
2010,3,1391
2010,4,1337
2011,1,1337
2011,2,1393
2011,3,1456
2011,4,1317
2012,1,1403
2012,2,1389
2012,3,1383
2012,4,1256
2013,1,1366
2013,2,1386
2013,3,1411
2013,4,1280
2014,1,1315
2014,2,1414
2014,3,1416
2014,4,1306
2015,1,1345
2015,2,1491
2015,3,1433
2015,4,1334
2016,1,1413
2016,2,1475
2016,3,1416
2016,4,1339
2017,1,1382
2017,2,1458
2017,3,1452
2017,4,1323
2018,1,1413
2018,2,1466
2018,3,1448
2018,4,1331
2019,1,1396
2019,2,1434
2019,3,1456
2019,4,1328
2020,1,1345
2020,2,1454
2020,3,1485
2020,4,1344
