"Year","Quarter","Expenditure"
1950,1,483
1950,2,454
1950,3,440
1950,4,457
1951,1,449
1951,2,433
1951,3,414
1951,4,464
1952,1,480
1952,2,433
1952,3,436
1952,4,480
1953,1,472
1953,2,436
1953,3,422
1953,4,456
1954,1,477
1954,2,459
1954,3,437
1954,4,474
1955,1,482
1955,2,434
1955,3,436
1955,4,492
1956,1,481
1956,2,442
1956,3,435
1956,4,471
1957,1,489
1957,2,434
1957,3,425
1957,4,476
1958,1,471
1958,2,449
1958,3,451
1958,4,487
1959,1,514
1959,2,465
1959,3,449
1959,4,498
1960,1,505
1960,2,483
1960,3,494
1960,4,514
1961,1,514
1961,2,471
1961,3,464
1961,4,514
1962,1,521
1962,2,494
1962,3,474
1962,4,515
1963,1,524
1963,2,468
1963,3,463
1963,4,500
1964,1,509
1964,2,458
1964,3,486
1964,4,517
1965,1,519
1965,2,493
1965,3,493
1965,4,520
1966,1,523
1966,2,475
1966,3,501
1966,4,513
1967,1,544
1967,2,478
1967,3,487
1967,4,528
1968,1,563
1968,2,518
1968,3,526
1968,4,542
1969,1,552
1969,2,507
1969,3,509
1969,4,557
1970,1,533
1970,2,497
1970,3,486
1970,4,508
1971,1,521
1971,2,477
1971,3,487
1971,4,528
1972,1,547
1972,2,482
1972,3,495
1972,4,529
1973,1,544
1973,2,502
1973,3,505
1973,4,557
1974,1,550
1974,2,510
1974,3,489
1974,4,533
1975,1,551
1975,2,509
1975,3,498
1975,4,558
1976,1,564
1976,2,522
1976,3,520
1976,4,543
1977,1,548
1977,2,536
1977,3,533
1977,4,543
1978,1,542
1978,2,506
1978,3,500
1978,4,532
1979,1,549
1979,2,524
1979,3,513
1979,4,539
1980,1,558
1980,2,537
1980,3,525
1980,4,574
1981,1,588
1981,2,551
1981,3,537
1981,4,583
1982,1,601
1982,2,561
1982,3,571
1982,4,580
1983,1,589
1983,2,536
1983,3,550
1983,4,616
1984,1,609
1984,2,565
1984,3,557
1984,4,575
1985,1,578
1985,2,530
1985,3,522
1985,4,568
1986,1,593
1986,2,557
1986,3,569
1986,4,613
1987,1,610
1987,2,554
1987,3,569
1987,4,590
1988,1,595
1988,2,550
1988,3,556
1988,4,604
1989,1,633
1989,2,585
1989,3,569
1989,4,601
1990,1,613
1990,2,577
1990,3,563
1990,4,604
1991,1,623
1991,2,573
1991,3,576
1991,4,633
1992,1,641
1992,2,591
1992,3,585
1992,4,633
1993,1,642
1993,2,593
1993,3,582
1993,4,625
1994,1,646
1994,2,593
1994,3,587
1994,4,634
1995,1,648
1995,2,605
1995,3,598
1995,4,628
1996,1,631
1996,2,609
1996,3,597
1996,4,634
1997,1,655
1997,2,601
1997,3,591
1997,4,639
1998,1,660
1998,2,631
1998,3,630
1998,4,666
1999,1,656
1999,2,642
1999,3,620
1999,4,638
2000,1,648
2000,2,606
2000,3,614
2000,4,653
2001,1,668
2001,2,631
2001,3,627
2001,4,656
2002,1,662
2002,2,619
2002,3,612
2002,4,674
2003,1,672
2003,2,638
2003,3,618
2003,4,687
2004,1,691
2004,2,647
2004,3,647
2004,4,674
2005,1,674
2005,2,640
2005,3,632
2005,4,680
2006,1,675
2006,2,657
2006,3,650
2006,4,681
2007,1,684
2007,2,639
2007,3,657
2007,4,690
2008,1,725
2008,2,681
2008,3,666
2008,4,691
2009,1,700
2009,2,639
2009,3,668
2009,4,725
2010,1,736
2010,2,671
2010,3,677
2010,4,723
2011,1,729
2011,2,680
2011,3,674
2011,4,729
2012,1,745
2012,2,681
2012,3,666
2012,4,703
2013,1,744
2013,2,690
2013,3,697
2013,4,724
2014,1,737
2014,2,687
2014,3,702
2014,4,731
2015,1,726
2015,2,698
2015,3,707
2015,4,749
2016,1,760
2016,2,711
2016,3,696
2016,4,743
2017,1,736
2017,2,701
2017,3,699
2017,4,770
2018,1,775
2018,2,728
2018,3,709
2018,4,745
2019,1,753
2019,2,716
2019,3,716
2019,4,771
2020,1,758
2020,2,717
2020,3,733
2020,4,774
