"Year","Quarter","Expenditure"
1950,1,949
1950,2,800
1950,3,1016
1950,4,1048
1951,1,1039
1951,2,756
1951,3,1060
1951,4,1071
1952,1,1041
1952,2,792
1952,3,1216
1952,4,1469
1953,1,1332
1953,2,890
1953,3,1242
1953,4,1398
1954,1,1146
1954,2,1016
1954,3,1339
1954,4,1348
1955,1,1364
1955,2,994
1955,3,1272
1955,4,1265
1956,1,1370
1956,2,1099
1956,3,1371
1956,4,1462
1957,1,1564
1957,2,1023
1957,3,1412
1957,4,1653
1958,1,1509
1958,2,1021
1958,3,1370
1958,4,1535
1959,1,1463
1959,2,1355
1959,3,1483
1959,4,1657
1960,1,1746
1960,2,1273
1960,3,1390
1960,4,1740
1961,1,1574
1961,2,1351
1961,3,1511
1961,4,1575
1962,1,1615
1962,2,1267
1962,3,1488
1962,4,1745
1963,1,1905
1963,2,1433
1963,3,1663
1963,4,1888
1964,1,2042
1964,2,1502
1964,3,1675
1964,4,2069
1965,1,1893
1965,2,1485
1965,3,1715
1965,4,1915
1966,1,1780
1966,2,1643
1966,3,1811
1966,4,2010
1967,1,2045
1967,2,1605
1967,3,1990
1967,4,2107
1968,1,1976
1968,2,1653
1968,3,2066
1968,4,2086
1969,1,2032
1969,2,1708
1969,3,2119
1969,4,2390
1970,1,2446
1970,2,1970
1970,3,2271
1970,4,2644
1971,1,2376
1971,2,1974
1971,3,2299
1971,4,2420
1972,1,2186
1972,2,2112
1972,3,2527
1972,4,2297
1973,1,2332
1973,2,2303
1973,3,2587
1973,4,2719
1974,1,2797
1974,2,2320
1974,3,2547
1974,4,2820
1975,1,2871
1975,2,2443
1975,3,2903
1975,4,3011
1976,1,2856
1976,2,2405
1976,3,2695
1976,4,2850
1977,1,2879
1977,2,2805
1977,3,3143
1977,4,3151
1978,1,3185
1978,2,2792
1978,3,3048
1978,4,3049
1979,1,3315
1979,2,3058
1979,3,3194
1979,4,3523
1980,1,3266
1980,2,2926
1980,3,3450
1980,4,3539
1981,1,3563
1981,2,3220
1981,3,3612
1981,4,3671
1982,1,3586
1982,2,3150
1982,3,3573
1982,4,3739
1983,1,3670
1983,2,3405
1983,3,3843
1983,4,4008
1984,1,3707
1984,2,3316
1984,3,3775
1984,4,3994
1985,1,3978
1985,2,3702
1985,3,4127
1985,4,4291
1986,1,4302
1986,2,4090
1986,3,4063
1986,4,4295
1987,1,4354
1987,2,4109
1987,3,4513
1987,4,4376
1988,1,4602
1988,2,4119
1988,3,4569
1988,4,4700
1989,1,4828
1989,2,4370
1989,3,4819
1989,4,4817
1990,1,4816
1990,2,4780
1990,3,4790
1990,4,5222
1991,1,5199
1991,2,4842
1991,3,5182
1991,4,5392
1992,1,5229
1992,2,5077
1992,3,5327
1992,4,5405
1993,1,5411
1993,2,5210
1993,3,5545
1993,4,5814
1994,1,5618
1994,2,5627
1994,3,5716
1994,4,5973
1995,1,5940
1995,2,5770
1995,3,5978
1995,4,6099
1996,1,6264
1996,2,6039
1996,3,6144
1996,4,6458
1997,1,6544
1997,2,6162
1997,3,6455
1997,4,6906
1998,1,6586
1998,2,6297
1998,3,6789
1998,4,7039
1999,1,7003
1999,2,6811
1999,3,7144
1999,4,7256
2000,1,7204
2000,2,7046
2000,3,7301
2000,4,7721
2001,1,7648
2001,2,7352
2001,3,7751
2001,4,7872
2002,1,7896
2002,2,7641
2002,3,7842
2002,4,8068
2003,1,8117
2003,2,7870
2003,3,8443
2003,4,8516
2004,1,8648
2004,2,8288
2004,3,8812
2004,4,9040
2005,1,8855
2005,2,8692
2005,3,8935
2005,4,9124
2006,1,9247
2006,2,9001
2006,3,9128
2006,4,9368
2007,1,9388
2007,2,9300
2007,3,9358
2007,4,9851
2008,1,9762
2008,2,9708
2008,3,9945
2008,4,10283
2009,1,10497
2009,2,9908
2009,3,10337
2009,4,10695
2010,1,10690
2010,2,10601
2010,3,11169
2010,4,11235
2011,1,11198
2011,2,10988
2011,3,11354
2011,4,11731
2012,1,11750
2012,2,11371
2012,3,11839
2012,4,12147
2013,1,11979
2013,2,11953
2013,3,12392
2013,4,12448
2014,1,12823
2014,2,12678
2014,3,12576
2014,4,12952
2015,1,13272
2015,2,12948
2015,3,13117
2015,4,13833
2016,1,13838
2016,2,13572
2016,3,13746
2016,4,14396
2017,1,14301
2017,2,14263
2017,3,14239
2017,4,14751
2018,1,14832
2018,2,14645
2018,3,15052
2018,4,15215
2019,1,15297
2019,2,15176
2019,3,15895
2019,4,16080
2020,1,16094
2020,2,15840
2020,3,16327
2020,4,16656
