"Year","Quarter","Expenditure"
1950,1,542
1950,2,524
1950,3,554
1950,4,524
1951,1,566
1951,2,531
1951,3,524
1951,4,538
1952,1,534
1952,2,576
1952,3,536
1952,4,527
1953,1,572
1953,2,584
1953,3,573
1953,4,536
1954,1,582
1954,2,560
1954,3,563
1954,4,528
1955,1,568
1955,2,566
1955,3,561
1955,4,539
1956,1,554
1956,2,571
1956,3,571
1956,4,568
1957,1,603
1957,2,590
1957,3,582
1957,4,564
1958,1,601
1958,2,578
1958,3,616
1958,4,545
1959,1,582
1959,2,578
1959,3,575
1959,4,542
1960,1,577
1960,2,637
1960,3,602
1960,4,593
1961,1,595
1961,2,613
1961,3,571
1961,4,548
1962,1,578
1962,2,610
1962,3,609
1962,4,561
1963,1,594
1963,2,614
1963,3,613
1963,4,604
1964,1,625
1964,2,619
1964,3,635
1964,4,603
1965,1,642
1965,2,633
1965,3,589
1965,4,569
1966,1,619
1966,2,614
1966,3,624
1966,4,582
1967,1,635
1967,2,614
1967,3,629
1967,4,606
1968,1,636
1968,2,623
1968,3,617
1968,4,605
1969,1,628
1969,2,641
1969,3,666
1969,4,635
1970,1,625
1970,2,639
1970,3,640
1970,4,636
1971,1,647
1971,2,646
1971,3,664
1971,4,618
1972,1,632
1972,2,657
1972,3,635
1972,4,623
1973,1,640
1973,2,652
1973,3,639
1973,4,643
1974,1,634
1974,2,663
1974,3,661
1974,4,659
1975,1,655
1975,2,684
1975,3,679
1975,4,641
1976,1,656
1976,2,664
1976,3,661
1976,4,640
1977,1,679
1977,2,681
1977,3,678
1977,4,653
1978,1,684
1978,2,689
1978,3,685
1978,4,669
1979,1,674
1979,2,701
1979,3,670
1979,4,640
1980,1,695
1980,2,723
1980,3,716
1980,4,665
1981,1,682
1981,2,702
1981,3,715
1981,4,653
1982,1,694
1982,2,711
1982,3,733
1982,4,669
1983,1,679
1983,2,728
1983,3,695
1983,4,700
1984,1,724
1984,2,717
1984,3,723
1984,4,716
1985,1,728
1985,2,747
1985,3,716
1985,4,672
1986,1,731
1986,2,723
1986,3,745
1986,4,716
1987,1,739
1987,2,758
1987,3,738
1987,4,718
1988,1,750
1988,2,735
1988,3,735
1988,4,704
1989,1,723
1989,2,728
1989,3,752
1989,4,724
1990,1,740
1990,2,775
1990,3,764
1990,4,742
1991,1,747
1991,2,791
1991,3,779
1991,4,752
1992,1,763
1992,2,785
1992,3,765
1992,4,699
1993,1,755
1993,2,755
1993,3,745
1993,4,741
1994,1,785
1994,2,792
1994,3,774
1994,4,744
1995,1,780
1995,2,755
1995,3,802
1995,4,767
1996,1,787
1996,2,781
1996,3,763
1996,4,742
1997,1,784
1997,2,796
1997,3,784
1997,4,761
1998,1,822
1998,2,803
1998,3,815
1998,4,779
1999,1,787
1999,2,792
1999,3,804
1999,4,763
2000,1,811
2000,2,812
2000,3,825
2000,4,799
2001,1,823
2001,2,850
2001,3,836
2001,4,786
2002,1,846
2002,2,839
2002,3,841
2002,4,802
2003,1,833
2003,2,870
2003,3,825
2003,4,801
2004,1,850
2004,2,872
2004,3,849
2004,4,803
2005,1,862
2005,2,884
2005,3,869
2005,4,849
2006,1,894
2006,2,862
2006,3,858
2006,4,822
2007,1,877
2007,2,894
2007,3,856
2007,4,843
2008,1,898
2008,2,884
2008,3,900
2008,4,857
2009,1,872
2009,2,929
2009,3,881
2009,4,862
2010,1,885
2010,2,917
2010,3,859
2010,4,860
2011,1,926
2011,2,919
2011,3,898
2011,4,857
2012,1,903
2012,2,893
2012,3,913
2012,4,860
2013,1,904
2013,2,905
2013,3,902
2013,4,882
2014,1,939
2014,2,949
2014,3,920
2014,4,882
2015,1,921
2015,2,949
2015,3,938
2015,4,898
2016,1,920
2016,2,957
2016,3,922
2016,4,916
2017,1,937
2017,2,953
2017,3,914
2017,4,906
2018,1,924
2018,2,947
2018,3,956
2018,4,930
2019,1,943
2019,2,966
2019,3,937
2019,4,948
2020,1,953
2020,2,983
2020,3,927
2020,4,953
