"Year","Quarter","Expenditure"
1950,1,780
1950,2,917
1950,3,858
1950,4,912
1951,1,802
1951,2,962
1951,3,1026
1951,4,1000
1952,1,890
1952,2,983
1952,3,1028
1952,4,961
1953,1,934
1953,2,1047
1953,3,995
1953,4,1037
1954,1,923
1954,2,995
1954,3,991
1954,4,1074
1955,1,989
1955,2,1167
1955,3,1048
1955,4,1078
1956,1,971
1956,2,1026
1956,3,928
1956,4,959
1957,1,1012
1957,2,1062
1957,3,1131
1957,4,1155
1958,1,1125
1958,2,1230
1958,3,1123
1958,4,1198
1959,1,1020
1959,2,1218
1959,3,1194
1959,4,1134
1960,1,1047
1960,2,1204
1960,3,1192
1960,4,1198
1961,1,1102
1961,2,1185
1961,3,1098
1961,4,1190
1962,1,1176
1962,2,1215
1962,3,1167
1962,4,1212
1963,1,1139
1963,2,1319
1963,3,1246
1963,4,1228
1964,1,1136
1964,2,1398
1964,3,1329
1964,4,1340
1965,1,1272
1965,2,1433
1965,3,1249
1965,4,1343
1966,1,1338
1966,2,1519
1966,3,1380
1966,4,1314
1967,1,1153
1967,2,1358
1967,3,1315
1967,4,1454
1968,1,1405
1968,2,1524
1968,3,1501
1968,4,1514
1969,1,1492
1969,2,1621
1969,3,1441
1969,4,1464
1970,1,1451
1970,2,1581
1970,3,1404
1970,4,1528
1971,1,1480
1971,2,1603
1971,3,1513
1971,4,1593
1972,1,1528
1972,2,1679
1972,3,1558
1972,4,1517
1973,1,1400
1973,2,1637
1973,3,1556
1973,4,1535
1974,1,1442
1974,2,1629
1974,3,1529
1974,4,1499
1975,1,1493
1975,2,1663
1975,3,1647
1975,4,1745
1976,1,1693
1976,2,1808
1976,3,1824
1976,4,1750
1977,1,1761
1977,2,1939
1977,3,1750
1977,4,1812
1978,1,1685
1978,2,1895
1978,3,1791
1978,4,1839
1979,1,1818
1979,2,1977
1979,3,1978
1979,4,1954
1980,1,1905
1980,2,2064
1980,3,1924
1980,4,1990
1981,1,1893
1981,2,2054
1981,3,1969
1981,4,2122
1982,1,1959
1982,2,2065
1982,3,2008
1982,4,2075
1983,1,1919
1983,2,2049
1983,3,1947
1983,4,2053
1984,1,1914
1984,2,2127
1984,3,2193
1984,4,2233
1985,1,2140
1985,2,2282
1985,3,2199
1985,4,2232
1986,1,2120
1986,2,2316
1986,3,2347
1986,4,2323
1987,1,2202
1987,2,2350
1987,3,2223
1987,4,2248
1988,1,2199
1988,2,2393
1988,3,2355
1988,4,2445
1989,1,2310
1989,2,2519
1989,3,2381
1989,4,2401
1990,1,2374
1990,2,2501
1990,3,2359
1990,4,2368
1991,1,2420
1991,2,2648
1991,3,2616
1991,4,2604
1992,1,2495
1992,2,2657
1992,3,2622
1992,4,2601
1993,1,2632
1993,2,2726
1993,3,2725
1993,4,2699
1994,1,2706
1994,2,2829
1994,3,2711
1994,4,2735
1995,1,2635
1995,2,2780
1995,3,2834
1995,4,2842
1996,1,2822
1996,2,3002
1996,3,2919
1996,4,2909
1997,1,2765
1997,2,3008
1997,3,3001
1997,4,3011
1998,1,2877
1998,2,2991
1998,3,3015
1998,4,2960
1999,1,2940
1999,2,3103
1999,3,3031
1999,4,3122
2000,1,3226
2000,2,3252
2000,3,3155
2000,4,3196
2001,1,3206
2001,2,3411
2001,3,3262
2001,4,3320
2002,1,3249
2002,2,3350
2002,3,3229
2002,4,3184
2003,1,3259
2003,2,3505
2003,3,3464
2003,4,3442
2004,1,3423
2004,2,3625
2004,3,3514
2004,4,3511
2005,1,3420
2005,2,3652
2005,3,3598
2005,4,3498
2006,1,3520
2006,2,3725
2006,3,3680
2006,4,3633
2007,1,3688
2007,2,3823
2007,3,3765
2007,4,3841
2008,1,3843
2008,2,3952
2008,3,3918
2008,4,3966
2009,1,3978
2009,2,4087
2009,3,3997
2009,4,4040
2010,1,3912
2010,2,4157
2010,3,3986
2010,4,4085
2011,1,3999
2011,2,4225
2011,3,4229
2011,4,4207
2012,1,4190
2012,2,4397
2012,3,4304
2012,4,4315
2013,1,4208
2013,2,4482
2013,3,4445
2013,4,4520
2014,1,4410
2014,2,4576
2014,3,4612
2014,4,4508
2015,1,4643
2015,2,4641
2015,3,4630
2015,4,4661
2016,1,4606
2016,2,4794
2016,3,4735
2016,4,4692
2017,1,4688
2017,2,4916
2017,3,4805
2017,4,4961
2018,1,4904
2018,2,5091
2018,3,5040
2018,4,5070
2019,1,4974
2019,2,5168
2019,3,5045
2019,4,5153
2020,1,4946
2020,2,5142
2020,3,5191
2020,4,5284
