"Year","Quarter","Expenditure"
1950,1,298
1950,2,332
1950,3,320
1950,4,344
1951,1,311
1951,2,321
1951,3,291
1951,4,306
1952,1,314
1952,2,317
1952,3,333
1952,4,349
1953,1,321
1953,2,332
1953,3,329
1953,4,318
1954,1,322
1954,2,358
1954,3,334
1954,4,327
1955,1,325
1955,2,315
1955,3,304
1955,4,312
1956,1,347
1956,2,311
1956,3,312
1956,4,340
1957,1,292
1957,2,284
1957,3,315
1957,4,323
1958,1,332
1958,2,343
1958,3,334
1958,4,367
1959,1,336
1959,2,379
1959,3,339
1959,4,351
1960,1,331
1960,2,339
1960,3,338
1960,4,345
1961,1,360
1961,2,427
1961,3,427
1961,4,425
1962,1,422
1962,2,408
1962,3,416
1962,4,412
1963,1,389
1963,2,409
1963,3,392
1963,4,397
1964,1,402
1964,2,402
1964,3,371
1964,4,364
1965,1,372
1965,2,424
1965,3,430
1965,4,448
1966,1,462
1966,2,447
1966,3,437
1966,4,430
1967,1,433
1967,2,441
1967,3,417
1967,4,426
1968,1,423
1968,2,451
1968,3,439
1968,4,455
1969,1,430
1969,2,434
1969,3,411
1969,4,381
1970,1,399
1970,2,448
1970,3,456
1970,4,480
1971,1,451
1971,2,487
1971,3,500
1971,4,536
1972,1,494
1972,2,546
1972,3,537
1972,4,573
1973,1,543
1973,2,541
1973,3,538
1973,4,527
1974,1,514
1974,2,512
1974,3,511
1974,4,486
1975,1,485
1975,2,471
1975,3,510
1975,4,527
1976,1,523
1976,2,526
1976,3,554
1976,4,544
1977,1,560
1977,2,571
1977,3,590
1977,4,570
1978,1,572
1978,2,586
1978,3,532
1978,4,521
1979,1,534
1979,2,560
1979,3,545
1979,4,566
1980,1,562
1980,2,575
1980,3,575
1980,4,567
1981,1,552
1981,2,581
1981,3,585
1981,4,607
1982,1,577
1982,2,599
1982,3,626
1982,4,633
1983,1,646
1983,2,660
1983,3,657
1983,4,693
1984,1,665
1984,2,679
1984,3,683
1984,4,687
1985,1,669
1985,2,663
1985,3,665
1985,4,694
1986,1,683
1986,2,704
1986,3,701
1986,4,675
1987,1,647
1987,2,661
1987,3,614
1987,4,628
1988,1,662
1988,2,666
1988,3,656
1988,4,665
1989,1,674
1989,2,702
1989,3,743
1989,4,739
1990,1,721
1990,2,746
1990,3,699
1990,4,722
1991,1,734
1991,2,763
1991,3,760
1991,4,733
1992,1,724
1992,2,766
1992,3,786
1992,4,775
1993,1,759
1993,2,789
1993,3,802
1993,4,781
1994,1,751
1994,2,777
1994,3,789
1994,4,798
1995,1,767
1995,2,799
1995,3,829
1995,4,814
1996,1,776
1996,2,786
1996,3,804
1996,4,810
1997,1,786
1997,2,792
1997,3,799
1997,4,797
1998,1,818
1998,2,821
1998,3,815
1998,4,802
1999,1,834
1999,2,863
1999,3,829
1999,4,864
2000,1,891
2000,2,876
2000,3,871
2000,4,903
2001,1,928
2001,2,928
2001,3,933
2001,4,965
2002,1,963
2002,2,979
2002,3,956
2002,4,954
2003,1,986
2003,2,937
2003,3,925
2003,4,978
2004,1,959
2004,2,969
2004,3,970
2004,4,984
2005,1,1016
2005,2,1010
2005,3,977
2005,4,1014
2006,1,1027
2006,2,1053
2006,3,1046
2006,4,1026
2007,1,1026
2007,2,1073
2007,3,1052
2007,4,1078
2008,1,1086
2008,2,1083
2008,3,1053
2008,4,1073
2009,1,1049
2009,2,1060
2009,3,1064
2009,4,1083
2010,1,1040
2010,2,1072
2010,3,1114
2010,4,1122
2011,1,1133
2011,2,1144
2011,3,1103
2011,4,1137
2012,1,1142
2012,2,1232
2012,3,1173
2012,4,1157
2013,1,1167
2013,2,1182
2013,3,1163
2013,4,1185
2014,1,1168
2014,2,1195
2014,3,1170
2014,4,1179
2015,1,1194
2015,2,1235
2015,3,1225
2015,4,1244
2016,1,1259
2016,2,1247
2016,3,1196
2016,4,1198
2017,1,1227
2017,2,1289
2017,3,1286
2017,4,1299
2018,1,1310
2018,2,1290
2018,3,1275
2018,4,1284
2019,1,1289
2019,2,1360
2019,3,1336
2019,4,1321
2020,1,1318
2020,2,1344
2020,3,1366
2020,4,1388
