"Year","Quarter","Expenditure"
1950,1,878
1950,2,751
1950,3,718
1950,4,581
1951,1,833
1951,2,726
1951,3,753
1951,4,717
1952,1,845
1952,2,793
1952,3,790
1952,4,727
1953,1,871
1953,2,791
1953,3,733
1953,4,734
1954,1,828
1954,2,758
1954,3,726
1954,4,660
1955,1,772
1955,2,773
1955,3,847
1955,4,740
1956,1,909
1956,2,884
1956,3,919
1956,4,882
1957,1,881
1957,2,925
1957,3,902
1957,4,748
1958,1,983
1958,2,891
1958,3,844
1958,4,726
1959,1,941
1959,2,915
1959,3,816
1959,4,778
1960,1,950
1960,2,957
1960,3,875
1960,4,801
1961,1,932
1961,2,1017
1961,3,907
1961,4,823
1962,1,1022
1962,2,1004
1962,3,959
1962,4,883
1963,1,1019
1963,2,1001
1963,3,959
1963,4,923
1964,1,1030
1964,2,999
1964,3,998
1964,4,919
1965,1,1057
1965,2,1095
1965,3,925
1965,4,1022
1966,1,1190
1966,2,1142
1966,3,1094
1966,4,1016
1967,1,1099
1967,2,1167
1967,3,1075
1967,4,1045
1968,1,1223
1968,2,1118
1968,3,1070
1968,4,1087
1969,1,1249
1969,2,1179
1969,3,1096
1969,4,1036
1970,1,1203
1970,2,1191
1970,3,1015
1970,4,964
1971,1,1119
1971,2,1110
1971,3,1148
1971,4,1069
1972,1,1307
1972,2,1337
1972,3,1215
1972,4,1182
1973,1,1344
1973,2,1351
1973,3,1285
1973,4,1162
1974,1,1276
1974,2,1305
1974,3,1209
1974,4,1179
1975,1,1385
1975,2,1296
1975,3,1380
1975,4,1243
1976,1,1327
1976,2,1274
1976,3,1301
1976,4,1230
1977,1,1429
1977,2,1333
1977,3,1292
1977,4,1168
1978,1,1396
1978,2,1338
1978,3,1296
1978,4,1264
1979,1,1466
1979,2,1453
1979,3,1310
1979,4,1292
1980,1,1406
1980,2,1473
1980,3,1403
1980,4,1343
1981,1,1531
1981,2,1490
1981,3,1468
1981,4,1353
1982,1,1545
1982,2,1552
1982,3,1443
1982,4,1441
1983,1,1611
1983,2,1540
1983,3,1463
1983,4,1447
1984,1,1571
1984,2,1534
1984,3,1563
1984,4,1507
1985,1,1698
1985,2,1660
1985,3,1542
1985,4,1571
1986,1,1650
1986,2,1611
1986,3,1579
1986,4,1533
1987,1,1731
1987,2,1735
1987,3,1720
1987,4,1637
1988,1,1766
1988,2,1751
1988,3,1729
1988,4,1683
1989,1,1847
1989,2,1794
1989,3,1769
1989,4,1713
1990,1,1807
1990,2,1799
1990,3,1734
1990,4,1698
1991,1,1876
1991,2,1878
1991,3,1820
1991,4,1755
1992,1,1897
1992,2,1861
1992,3,1878
1992,4,1758
1993,1,1928
1993,2,1970
1993,3,1906
1993,4,1895
1994,1,2076
1994,2,1970
1994,3,1913
1994,4,1825
1995,1,2019
1995,2,2056
1995,3,2001
1995,4,1986
1996,1,2080
1996,2,2104
1996,3,2016
1996,4,1974
1997,1,2157
1997,2,2213
1997,3,2121
1997,4,2071
1998,1,2174
1998,2,2134
1998,3,2121
1998,4,2102
1999,1,2338
1999,2,2254
1999,3,2198
1999,4,2173
2000,1,2342
2000,2,2279
2000,3,2203
2000,4,2230
2001,1,2325
2001,2,2365
2001,3,2190
2001,4,2246
2002,1,2387
2002,2,2372
2002,3,2318
2002,4,2308
2003,1,2472
2003,2,2502
2003,3,2393
2003,4,2359
2004,1,2525
2004,2,2490
2004,3,2406
2004,4,2351
2005,1,2503
2005,2,2520
2005,3,2432
2005,4,2480
2006,1,2715
2006,2,2722
2006,3,2658
2006,4,2659
2007,1,2715
2007,2,2705
2007,3,2648
2007,4,2645
2008,1,2704
2008,2,2731
2008,3,2671
2008,4,2516
2009,1,2772
2009,2,2810
2009,3,2722
2009,4,2640
2010,1,2823
2010,2,2863
2010,3,2858
2010,4,2712
2011,1,2907
2011,2,2887
2011,3,2893
2011,4,2855
2012,1,2994
2012,2,3039
2012,3,2974
2012,4,2929
2013,1,3151
2013,2,3126
2013,3,3077
2013,4,2948
2014,1,3109
2014,2,3067
2014,3,3128
2014,4,3101
2015,1,3302
2015,2,3235
2015,3,3105
2015,4,3148
2016,1,3304
2016,2,3301
2016,3,3278
2016,4,3192
2017,1,3372
2017,2,3266
2017,3,3346
2017,4,3254
2018,1,3466
2018,2,3440
2018,3,3425
2018,4,3301
2019,1,3483
2019,2,3500
2019,3,3420
2019,4,3460
2020,1,3651
2020,2,3666
2020,3,3568
2020,4,3489
