"Year","Quarter","Expenditure"
1950,1,262
1950,2,285
1950,3,288
1950,4,315
1951,1,298
1951,2,338
1951,3,343
1951,4,399
1952,1,361
1952,2,362
1952,3,354
1952,4,435
1953,1,384
1953,2,356
1953,3,341
1953,4,378
1954,1,341
1954,2,357
1954,3,387
1954,4,435
1955,1,414
1955,2,424
1955,3,395
1955,4,427
1956,1,406
1956,2,419
1956,3,405
1956,4,448
1957,1,444
1957,2,435
1957,3,425
1957,4,432
1958,1,411
1958,2,402
1958,3,400
1958,4,446
1959,1,427
1959,2,440
1959,3,454
1959,4,499
1960,1,490
1960,2,484
1960,3,465
1960,4,510
1961,1,488
1961,2,480
1961,3,469
1961,4,516
1962,1,467
1962,2,493
1962,3,481
1962,4,530
1963,1,502
1963,2,489
1963,3,474
1963,4,530
1964,1,520
1964,2,553
1964,3,545
1964,4,551
1965,1,510
1965,2,505
1965,3,540
1965,4,568
1966,1,560
1966,2,567
1966,3,563
1966,4,587
1967,1,573
1967,2,583
1967,3,567
1967,4,618
1968,1,571
1968,2,551
1968,3,558
1968,4,584
1969,1,581
1969,2,594
1969,3,606
1969,4,642
1970,1,645
1970,2,658
1970,3,646
1970,4,687
1971,1,649
1971,2,647
1971,3,642
1971,4,666
1972,1,628
1972,2,625
1972,3,617
1972,4,656
1973,1,650
1973,2,656
1973,3,646
1973,4,690
1974,1,673
1974,2,640
1974,3,655
1974,4,682
1975,1,679
1975,2,657
1975,3,639
1975,4,647
1976,1,665
1976,2,649
1976,3,646
1976,4,680
1977,1,648
1977,2,656
1977,3,679
1977,4,706
1978,1,665
1978,2,659
1978,3,645
1978,4,697
1979,1,698
1979,2,706
1979,3,689
1979,4,704
1980,1,725
1980,2,714
1980,3,686
1980,4,731
1981,1,714
1981,2,721
1981,3,710
1981,4,775
1982,1,742
1982,2,758
1982,3,737
1982,4,776
1983,1,778
1983,2,757
1983,3,782
1983,4,825
1984,1,797
1984,2,784
1984,3,747
1984,4,782
1985,1,781
1985,2,811
1985,3,821
1985,4,825
1986,1,794
1986,2,778
1986,3,776
1986,4,831
1987,1,822
1987,2,823
1987,3,806
1987,4,846
1988,1,831
1988,2,828
1988,3,824
1988,4,877
1989,1,846
1989,2,806
1989,3,796
1989,4,837
1990,1,846
1990,2,855
1990,3,841
1990,4,894
1991,1,869
1991,2,894
1991,3,898
1991,4,914
1992,1,900
1992,2,886
1992,3,861
1992,4,909
1993,1,885
1993,2,866
1993,3,868
1993,4,882
1994,1,872
1994,2,856
1994,3,853
1994,4,885
1995,1,890
1995,2,874
1995,3,885
1995,4,918
1996,1,890
1996,2,853
1996,3,884
1996,4,929
1997,1,908
1997,2,908
1997,3,901
1997,4,929
1998,1,901
1998,2,881
1998,3,909
1998,4,955
1999,1,948
1999,2,913
1999,3,915
1999,4,945
2000,1,937
2000,2,950
2000,3,920
2000,4,942
2001,1,927
2001,2,933
2001,3,927
2001,4,947
2002,1,936
2002,2,936
2002,3,932
2002,4,968
2003,1,979
2003,2,967
2003,3,916
2003,4,958
2004,1,941
2004,2,943
2004,3,963
2004,4,1006
2005,1,968
2005,2,992
2005,3,1008
2005,4,1025
2006,1,997
2006,2,1000
2006,3,999
2006,4,1044
2007,1,1006
2007,2,987
2007,3,982
2007,4,1023
2008,1,1009
2008,2,992
2008,3,975
2008,4,1014
2009,1,970
2009,2,945
2009,3,934
2009,4,1008
2010,1,1001
2010,2,954
2010,3,940
2010,4,997
2011,1,992
2011,2,1006
2011,3,1009
2011,4,1014
2012,1,981
2012,2,1026
2012,3,1027
2012,4,1052
2013,1,1019
2013,2,993
2013,3,991
2013,4,1022
2014,1,1005
2014,2,993
2014,3,1000
2014,4,985
2015,1,991
2015,2,1015
2015,3,1028
2015,4,1035
2016,1,1031
2016,2,1020
2016,3,983
2016,4,1053
2017,1,1040
2017,2,1025
2017,3,999
2017,4,1024
2018,1,969
2018,2,975
2018,3,998
2018,4,1030
2019,1,1023
2019,2,1015
2019,3,1004
2019,4,1041
2020,1,1025
2020,2,1040
2020,3,1015
2020,4,1046
