"Year","Quarter","Expenditure"
1950,1,705
1950,2,668
1950,3,662
1950,4,758
1951,1,731
1951,2,710
1951,3,673
1951,4,780
1952,1,721
1952,2,677
1952,3,670
1952,4,775
1953,1,730
1953,2,704
1953,3,682
1953,4,788
1954,1,740
1954,2,728
1954,3,698
1954,4,791
1955,1,752
1955,2,722
1955,3,683
1955,4,816
1956,1,774
1956,2,727
1956,3,719
1956,4,840
1957,1,793
1957,2,762
1957,3,745
1957,4,857
1958,1,803
1958,2,779
1958,3,730
1958,4,860
1959,1,813
1959,2,787
1959,3,792
1959,4,874
1960,1,821
1960,2,799
1960,3,802
1960,4,890
1961,1,846
1961,2,836
1961,3,791
1961,4,899
1962,1,851
1962,2,847
1962,3,820
1962,4,942
1963,1,881
1963,2,842
1963,3,802
1963,4,931
1964,1,877
1964,2,865
1964,3,845
1964,4,937
1965,1,907
1965,2,882
1965,3,868
1965,4,974
1966,1,921
1966,2,888
1966,3,872
1966,4,977
1967,1,905
1967,2,902
1967,3,891
1967,4,1010
1968,1,959
1968,2,942
1968,3,899
1968,4,1008
1969,1,966
1969,2,944
1969,3,943
1969,4,1049
1970,1,992
1970,2,975
1970,3,946
1970,4,1065
1971,1,1015
1971,2,977
1971,3,975
1971,4,1072
1972,1,1016
1972,2,992
1972,3,994
1972,4,1093
1973,1,1039
1973,2,995
1973,3,1012
1973,4,1123
1974,1,1069
1974,2,1041
1974,3,1014
1974,4,1128
1975,1,1074
1975,2,1061
1975,3,1053
1975,4,1145
1976,1,1110
1976,2,1097
1976,3,1070
1976,4,1182
1977,1,1132
1977,2,1096
1977,3,1071
1977,4,1193
1978,1,1142
1978,2,1129
1978,3,1112
1978,4,1221
1979,1,1158
1979,2,1134
1979,3,1131
1979,4,1218
1980,1,1192
1980,2,1143
1980,3,1116
1980,4,1248
1981,1,1205
1981,2,1188
1981,3,1175
1981,4,1274
1982,1,1235
1982,2,1202
1982,3,1168
1982,4,1282
1983,1,1241
1983,2,1201
1983,3,1212
1983,4,1314
1984,1,1275
1984,2,1273
1984,3,1229
1984,4,1346
1985,1,1262
1985,2,1263
1985,3,1264
1985,4,1382
1986,1,1343
1986,2,1286
1986,3,1279
1986,4,1407
1987,1,1357
1987,2,1334
1987,3,1331
1987,4,1415
1988,1,1352
1988,2,1339
1988,3,1325
1988,4,1444
1989,1,1394
1989,2,1370
1989,3,1340
1989,4,1460
1990,1,1392
1990,2,1404
1990,3,1375
1990,4,1480
1991,1,1420
1991,2,1428
1991,3,1404
1991,4,1512
1992,1,1476
1992,2,1442
1992,3,1440
1992,4,1553
1993,1,1514
1993,2,1464
1993,3,1460
1993,4,1585
1994,1,1524
1994,2,1489
1994,3,1507
1994,4,1603
1995,1,1568
1995,2,1529
1995,3,1508
1995,4,1608
1996,1,1586
1996,2,1568
1996,3,1550
1996,4,1647
1997,1,1592
1997,2,1572
1997,3,1554
1997,4,1676
1998,1,1650
1998,2,1624
1998,3,1606
1998,4,1711
1999,1,1658
1999,2,1616
1999,3,1610
1999,4,1724
2000,1,1681
2000,2,1662
2000,3,1673
2000,4,1775
2001,1,1732
2001,2,1716
2001,3,1713
2001,4,1800
2002,1,1752
2002,2,1726
2002,3,1723
2002,4,1843
2003,1,1777
2003,2,1757
2003,3,1759
2003,4,1857
2004,1,1843
2004,2,1792
2004,3,1787
2004,4,1896
2005,1,1853
2005,2,1824
2005,3,1826
2005,4,1943
2006,1,1876
2006,2,1872
2006,3,1858
2006,4,1985
2007,1,1946
2007,2,1921
2007,3,1892
2007,4,2014
2008,1,1963
2008,2,1949
2008,3,1928
2008,4,2049
2009,1,2002
2009,2,1974
2009,3,1962
2009,4,2057
2010,1,2027
2010,2,2017
2010,3,2011
2010,4,2101
2011,1,2053
2011,2,2039
2011,3,2032
2011,4,2146
2012,1,2090
2012,2,2080
2012,3,2073
2012,4,2174
2013,1,2146
2013,2,2129
2013,3,2097
2013,4,2239
2014,1,2184
2014,2,2134
2014,3,2147
2014,4,2287
2015,1,2219
2015,2,2196
2015,3,2185
2015,4,2287
2016,1,2242
2016,2,2244
2016,3,2229
2016,4,2344
2017,1,2286
2017,2,2272
2017,3,2253
2017,4,2383
2018,1,2347
2018,2,2320
2018,3,2321
2018,4,2415
2019,1,2375
2019,2,2372
2019,3,2373
2019,4,2487
2020,1,2432
2020,2,2405
2020,3,2395
2020,4,2510
