"Year","Quarter","Expenditure"
1950,1,672
1950,2,666
1950,3,686
1950,4,708
1951,1,682
1951,2,664
1951,3,650
1951,4,707
1952,1,695
1952,2,720
1952,3,716
1952,4,726
1953,1,698
1953,2,681
1953,3,661
1953,4,695
1954,1,670
1954,2,666
1954,3,682
1954,4,714
1955,1,715
1955,2,725
1955,3,698
1955,4,755
1956,1,729
1956,2,685
1956,3,680
1956,4,749
1957,1,733
1957,2,708
1957,3,704
1957,4,773
1958,1,763
1958,2,749
1958,3,745
1958,4,752
1959,1,756
1959,2,767
1959,3,762
1959,4,779
1960,1,764
1960,2,749
1960,3,754
1960,4,806
1961,1,768
1961,2,764
1961,3,772
1961,4,800
1962,1,779
1962,2,803
1962,3,798
1962,4,801
1963,1,775
1963,2,784
1963,3,784
1963,4,788
1964,1,790
1964,2,775
1964,3,795
1964,4,819
1965,1,788
1965,2,767
1965,3,790
1965,4,787
1966,1,768
1966,2,774
1966,3,794
1966,4,847
1967,1,835
1967,2,822
1967,3,820
1967,4,861
1968,1,822
1968,2,846
1968,3,832
1968,4,860
1969,1,827
1969,2,818
1969,3,796
1969,4,842
1970,1,851
1970,2,843
1970,3,849
1970,4,854
1971,1,830
1971,2,820
1971,3,813
1971,4,864
1972,1,876
1972,2,906
1972,3,861
1972,4,903
1973,1,886
1973,2,876
1973,3,888
1973,4,918
1974,1,924
1974,2,886
1974,3,870
1974,4,896
1975,1,882
1975,2,873
1975,3,877
1975,4,931
1976,1,894
1976,2,898
1976,3,890
1976,4,936
1977,1,919
1977,2,923
1977,3,881
1977,4,918
1978,1,910
1978,2,888
1978,3,867
1978,4,903
1979,1,894
1979,2,893
1979,3,931
1979,4,943
1980,1,953
1980,2,948
1980,3,931
1980,4,956
1981,1,934
1981,2,908
1981,3,908
1981,4,958
1982,1,949
1982,2,923
1982,3,899
1982,4,923
1983,1,892
1983,2,885
1983,3,888
1983,4,950
1984,1,953
1984,2,973
1984,3,971
1984,4,986
1985,1,964
1985,2,972
1985,3,957
1985,4,985
1986,1,958
1986,2,930
1986,3,964
1986,4,981
1987,1,952
1987,2,981
1987,3,958
1987,4,1002
1988,1,948
1988,2,933
1988,3,964
1988,4,1022
1989,1,990
1989,2,959
1989,3,942
1989,4,986
1990,1,972
1990,2,955
1990,3,981
1990,4,1031
1991,1,1020
1991,2,1021
1991,3,1030
1991,4,1039
1992,1,1002
1992,2,1007
1992,3,1001
1992,4,1052
1993,1,1026
1993,2,1003
1993,3,940
1993,4,978
1994,1,991
1994,2,1000
1994,3,980
1994,4,988
1995,1,1014
1995,2,1022
1995,3,1001
1995,4,1055
1996,1,1042
1996,2,1013
1996,3,1034
1996,4,1066
1997,1,1038
1997,2,1016
1997,3,1033
1997,4,1052
1998,1,1051
1998,2,1022
1998,3,996
1998,4,1022
1999,1,1008
1999,2,1023
1999,3,1024
1999,4,1067
2000,1,1032
2000,2,1027
2000,3,1005
2000,4,1060
2001,1,1046
2001,2,1021
2001,3,1015
2001,4,1052
2002,1,1034
2002,2,1019
2002,3,1002
2002,4,1049
2003,1,1055
2003,2,1013
2003,3,989
2003,4,1065
2004,1,1043
2004,2,1017
2004,3,1026
2004,4,1080
2005,1,1073
2005,2,1044
2005,3,1028
2005,4,1057
2006,1,1037
2006,2,1043
2006,3,1037
2006,4,1080
2007,1,1065
2007,2,1059
2007,3,1028
2007,4,1063
2008,1,1037
2008,2,1028
2008,3,1037
2008,4,1077
2009,1,1067
2009,2,1054
2009,3,1063
2009,4,1073
2010,1,1067
2010,2,1093
2010,3,1063
2010,4,1095
2011,1,1093
2011,2,1070
2011,3,1067
2011,4,1088
2012,1,1078
2012,2,1083
2012,3,1075
2012,4,1104
2013,1,1078
2013,2,1091
2013,3,1101
2013,4,1123
2014,1,1095
2014,2,1078
2014,3,1069
2014,4,1131
2015,1,1118
2015,2,1102
2015,3,1073
2015,4,1102
2016,1,1073
2016,2,1102
2016,3,1081
2016,4,1117
2017,1,1122
2017,2,1117
2017,3,1109
2017,4,1125
2018,1,1089
2018,2,1083
2018,3,1101
2018,4,1103
2019,1,1109
2019,2,1103
2019,3,1083
2019,4,1129
2020,1,1107
2020,2,1098
2020,3,1114
2020,4,1146
