"Year","Quarter","Expenditure"
1950,1,1134
1950,2,1093
1950,3,1098
1950,4,1174
1951,1,1147
1951,2,1157
1951,3,1157
1951,4,1224
1952,1,1214
1952,2,1177
1952,3,1159
1952,4,1244
1953,1,1214
1953,2,1176
1953,3,1147
1953,4,1222
1954,1,1233
1954,2,1215
1954,3,1185
1954,4,1265
1955,1,1258
1955,2,1200
1955,3,1151
1955,4,1226
1956,1,1268
1956,2,1239
1956,3,1179
1956,4,1244
1957,1,1219
1957,2,1235
1957,3,1239
1957,4,1286
1958,1,1303
1958,2,1293
1958,3,1270
1958,4,1317
1959,1,1307
1959,2,1283
1959,3,1254
1959,4,1303
1960,1,1254
1960,2,1250
1960,3,1219
1960,4,1285
1961,1,1271
1961,2,1283
1961,3,1271
1961,4,1328
1962,1,1317
1962,2,1311
1962,3,1282
1962,4,1356
1963,1,1360
1963,2,1327
1963,3,1295
1963,4,1328
1964,1,1311
1964,2,1317
1964,3,1253
1964,4,1326
1965,1,1311
1965,2,1303
1965,3,1261
1965,4,1353
1966,1,1347
1966,2,1338
1966,3,1288
1966,4,1335
1967,1,1298
1967,2,1296
1967,3,1296
1967,4,1379
1968,1,1382
1968,2,1318
1968,3,1270
1968,4,1362
1969,1,1338
1969,2,1347
1969,3,1305
1969,4,1378
1970,1,1356
1970,2,1345
1970,3,1295
1970,4,1326
1971,1,1345
1971,2,1345
1971,3,1293
1971,4,1374
1972,1,1373
1972,2,1360
1972,3,1331
1972,4,1382
1973,1,1389
1973,2,1353
1973,3,1372
1973,4,1457
1974,1,1441
1974,2,1429
1974,3,1385
1974,4,1440
1975,1,1423
1975,2,1408
1975,3,1354
1975,4,1400
1976,1,1431
1976,2,1425
1976,3,1360
1976,4,1439
1977,1,1430
1977,2,1428
1977,3,1399
1977,4,1443
1978,1,1414
1978,2,1428
1978,3,1398
1978,4,1450
1979,1,1452
1979,2,1434
1979,3,1404
1979,4,1467
1980,1,1461
1980,2,1456
1980,3,1411
1980,4,1505
1981,1,1528
1981,2,1482
1981,3,1456
1981,4,1515
1982,1,1461
1982,2,1458
1982,3,1412
1982,4,1470
1983,1,1478
1983,2,1482
1983,3,1420
1983,4,1537
1984,1,1526
1984,2,1514
1984,3,1451
1984,4,1524
1985,1,1505
1985,2,1506
1985,3,1469
1985,4,1552
1986,1,1547
1986,2,1525
1986,3,1466
1986,4,1509
1987,1,1506
1987,2,1482
1987,3,1451
1987,4,1456
1988,1,1436
1988,2,1448
1988,3,1387
1988,4,1486
1989,1,1485
1989,2,1466
1989,3,1448
1989,4,1530
1990,1,1508
1990,2,1502
1990,3,1508
1990,4,1568
1991,1,1564
1991,2,1534
1991,3,1501
1991,4,1521
1992,1,1541
1992,2,1543
1992,3,1526
1992,4,1568
1993,1,1561
1993,2,1559
1993,3,1528
1993,4,1616
1994,1,1580
1994,2,1565
1994,3,1535
1994,4,1579
1995,1,1556
1995,2,1544
1995,3,1490
1995,4,1552
1996,1,1503
1996,2,1517
1996,3,1510
1996,4,1588
1997,1,1607
1997,2,1555
1997,3,1510
1997,4,1608
1998,1,1557
1998,2,1583
1998,3,1520
1998,4,1593
1999,1,1574
1999,2,1571
1999,3,1567
1999,4,1596
2000,1,1612
2000,2,1604
2000,3,1535
2000,4,1602
2001,1,1585
2001,2,1565
2001,3,1528
2001,4,1617
2002,1,1599
2002,2,1605
2002,3,1584
2002,4,1646
2003,1,1606
2003,2,1594
2003,3,1566
2003,4,1621
2004,1,1630
2004,2,1600
2004,3,1570
2004,4,1626
2005,1,1593
2005,2,1573
2005,3,1537
2005,4,1637
2006,1,1606
2006,2,1605
2006,3,1565
2006,4,1646
2007,1,1637
2007,2,1650
2007,3,1593
2007,4,1646
2008,1,1634
2008,2,1602
2008,3,1540
2008,4,1609
2009,1,1590
2009,2,1591
2009,3,1593
2009,4,1684
2010,1,1627
2010,2,1627
2010,3,1599
2010,4,1701
2011,1,1697
2011,2,1660
2011,3,1609
2011,4,1690
2012,1,1658
2012,2,1642
2012,3,1659
2012,4,1717
2013,1,1674
2013,2,1667
2013,3,1644
2013,4,1703
2014,1,1660
2014,2,1650
2014,3,1588
2014,4,1662
2015,1,1638
2015,2,1643
2015,3,1606
2015,4,1702
2016,1,1656
2016,2,1625
2016,3,1611
2016,4,1655
2017,1,1660
2017,2,1646
2017,3,1617
2017,4,1687
2018,1,1679
2018,2,1662
2018,3,1625
2018,4,1723
2019,1,1703
2019,2,1668
2019,3,1618
2019,4,1702
2020,1,1697
2020,2,1674
2020,3,1623
2020,4,1696
