"Year","Quarter","Expenditure"
1950,1,383
1950,2,385
1950,3,376
1950,4,385
1951,1,393
1951,2,393
1951,3,393
1951,4,399
1952,1,399
1952,2,401
1952,3,394
1952,4,412
1953,1,410
1953,2,413
1953,3,418
1953,4,412
1954,1,406
1954,2,412
1954,3,415
1954,4,422
1955,1,420
1955,2,431
1955,3,427
1955,4,433
1956,1,433
1956,2,429
1956,3,419
1956,4,423
1957,1,432
1957,2,438
1957,3,429
1957,4,443
1958,1,447
1958,2,448
1958,3,445
1958,4,450
1959,1,451
1959,2,452
1959,3,444
1959,4,453
1960,1,455
1960,2,456
1960,3,454
1960,4,464
1961,1,468
1961,2,475
1961,3,465
1961,4,479
1962,1,487
1962,2,492
1962,3,495
1962,4,491
1963,1,488
1963,2,494
1963,3,489
1963,4,502
1964,1,504
1964,2,503
1964,3,494
1964,4,501
1965,1,493
1965,2,513
1965,3,500
1965,4,508
1966,1,509
1966,2,508
1966,3,503
1966,4,525
1967,1,525
1967,2,515
1967,3,514
1967,4,524
1968,1,525
1968,2,527
1968,3,516
1968,4,531
1969,1,533
1969,2,543
1969,3,544
1969,4,540
1970,1,542
1970,2,548
1970,3,549
1970,4,557
1971,1,561
1971,2,562
1971,3,552
1971,4,555
1972,1,551
1972,2,554
1972,3,549
1972,4,562
1973,1,570
1973,2,567
1973,3,556
1973,4,580
1974,1,578
1974,2,575
1974,3,570
1974,4,578
1975,1,571
1975,2,578
1975,3,575
1975,4,592
1976,1,582
1976,2,588
1976,3,579
1976,4,584
1977,1,588
1977,2,593
1977,3,582
1977,4,585
1978,1,593
1978,2,585
1978,3,587
1978,4,593
1979,1,593
1979,2,604
1979,3,590
1979,4,598
1980,1,599
1980,2,603
1980,3,598
1980,4,604
1981,1,605
1981,2,610
1981,3,613
1981,4,614
1982,1,619
1982,2,619
1982,3,621
1982,4,624
1983,1,630
1983,2,631
1983,3,627
1983,4,640
1984,1,638
1984,2,640
1984,3,638
1984,4,650
1985,1,650
1985,2,646
1985,3,644
1985,4,644
1986,1,646
1986,2,645
1986,3,645
1986,4,651
1987,1,658
1987,2,657
1987,3,658
1987,4,663
1988,1,669
1988,2,668
1988,3,665
1988,4,678
1989,1,681
1989,2,681
1989,3,677
1989,4,690
1990,1,687
1990,2,674
1990,3,680
1990,4,689
1991,1,679
1991,2,675
1991,3,672
1991,4,675
1992,1,685
1992,2,681
1992,3,680
1992,4,693
1993,1,695
1993,2,696
1993,3,696
1993,4,703
1994,1,713
1994,2,713
1994,3,699
1994,4,699
1995,1,712
1995,2,704
1995,3,704
1995,4,705
1996,1,714
1996,2,718
1996,3,718
1996,4,723
1997,1,724
1997,2,725
1997,3,722
1997,4,724
1998,1,724
1998,2,731
1998,3,724
1998,4,735
1999,1,738
1999,2,732
1999,3,727
1999,4,738
2000,1,734
2000,2,733
2000,3,737
2000,4,743
2001,1,744
2001,2,749
2001,3,750
2001,4,752
2002,1,743
2002,2,746
2002,3,739
2002,4,748
2003,1,754
2003,2,751
2003,3,747
2003,4,759
2004,1,753
2004,2,751
2004,3,756
2004,4,759
2005,1,765
2005,2,765
2005,3,766
2005,4,778
2006,1,772
2006,2,774
2006,3,765
2006,4,778
2007,1,773
2007,2,771
2007,3,768
2007,4,778
2008,1,780
2008,2,781
2008,3,787
2008,4,800
2009,1,795
2009,2,801
2009,3,790
2009,4,798
2010,1,799
2010,2,798
2010,3,799
2010,4,810
2011,1,800
2011,2,788
2011,3,785
2011,4,804
2012,1,803
2012,2,799
2012,3,797
2012,4,800
2013,1,802
2013,2,803
2013,3,800
2013,4,818
2014,1,820
2014,2,815
2014,3,807
2014,4,823
2015,1,814
2015,2,820
2015,3,806
2015,4,813
2016,1,817
2016,2,825
2016,3,811
2016,4,826
2017,1,830
2017,2,832
2017,3,822
2017,4,822
2018,1,825
2018,2,824
2018,3,828
2018,4,835
2019,1,831
2019,2,836
2019,3,831
2019,4,834
2020,1,833
2020,2,845
2020,3,844
2020,4,849
