"Year","Quarter","Expenditure"
1950,1,420
1950,2,396
1950,3,427
1950,4,433
1951,1,435
1951,2,415
1951,3,434
1951,4,429
1952,1,427
1952,2,409
1952,3,433
1952,4,433
1953,1,435
1953,2,411
1953,3,434
1953,4,440
1954,1,435
1954,2,433
1954,3,465
1954,4,460
1955,1,453
1955,2,442
1955,3,473
1955,4,471
1956,1,454
1956,2,430
1956,3,453
1956,4,459
1957,1,461
1957,2,450
1957,3,470
1957,4,464
1958,1,461
1958,2,443
1958,3,483
1958,4,483
1959,1,479
1959,2,444
1959,3,472
1959,4,476
1960,1,471
1960,2,456
1960,3,488
1960,4,494
1961,1,493
1961,2,458
1961,3,490
1961,4,504
1962,1,498
1962,2,483
1962,3,510
1962,4,503
1963,1,505
1963,2,490
1963,3,510
1963,4,510
1964,1,523
1964,2,487
1964,3,514
1964,4,505
1965,1,498
1965,2,493
1965,3,526
1965,4,527
1966,1,531
1966,2,501
1966,3,531
1966,4,523
1967,1,511
1967,2,496
1967,3,522
1967,4,517
1968,1,518
1968,2,494
1968,3,538
1968,4,533
1969,1,530
1969,2,510
1969,3,545
1969,4,558
1970,1,549
1970,2,527
1970,3,545
1970,4,556
1971,1,551
1971,2,533
1971,3,545
1971,4,553
1972,1,559
1972,2,540
1972,3,562
1972,4,564
1973,1,570
1973,2,551
1973,3,577
1973,4,584
1974,1,571
1974,2,554
1974,3,575
1974,4,583
1975,1,572
1975,2,551
1975,3,577
1975,4,579
1976,1,585
1976,2,560
1976,3,594
1976,4,574
1977,1,560
1977,2,553
1977,3,591
1977,4,587
1978,1,598
1978,2,579
1978,3,591
1978,4,602
1979,1,601
1979,2,578
1979,3,615
1979,4,614
1980,1,613
1980,2,589
1980,3,628
1980,4,623
1981,1,598
1981,2,582
1981,3,609
1981,4,611
1982,1,614
1982,2,598
1982,3,615
1982,4,633
1983,1,615
1983,2,601
1983,3,629
1983,4,637
1984,1,616
1984,2,601
1984,3,625
1984,4,633
1985,1,624
1985,2,608
1985,3,637
1985,4,620
1986,1,611
1986,2,614
1986,3,635
1986,4,630
1987,1,634
1987,2,624
1987,3,643
1987,4,646
1988,1,651
1988,2,615
1988,3,638
1988,4,645
1989,1,653
1989,2,628
1989,3,666
1989,4,658
1990,1,657
1990,2,635
1990,3,650
1990,4,651
1991,1,662
1991,2,637
1991,3,659
1991,4,674
1992,1,664
1992,2,642
1992,3,677
1992,4,682
1993,1,685
1993,2,651
1993,3,671
1993,4,671
1994,1,671
1994,2,645
1994,3,676
1994,4,676
1995,1,674
1995,2,661
1995,3,672
1995,4,679
1996,1,689
1996,2,670
1996,3,696
1996,4,687
1997,1,694
1997,2,667
1997,3,690
1997,4,698
1998,1,696
1998,2,683
1998,3,716
1998,4,705
1999,1,716
1999,2,698
1999,3,729
1999,4,714
2000,1,703
2000,2,680
2000,3,714
2000,4,717
2001,1,716
2001,2,684
2001,3,722
2001,4,724
2002,1,720
2002,2,697
2002,3,721
2002,4,730
2003,1,726
2003,2,707
2003,3,744
2003,4,741
2004,1,724
2004,2,711
2004,3,743
2004,4,733
2005,1,731
2005,2,703
2005,3,728
2005,4,733
2006,1,729
2006,2,718
2006,3,746
2006,4,754
2007,1,762
2007,2,738
2007,3,766
2007,4,757
2008,1,756
2008,2,729
2008,3,753
2008,4,757
2009,1,753
2009,2,738
2009,3,764
2009,4,760
2010,1,768
2010,2,746
2010,3,768
2010,4,764
2011,1,765
2011,2,750
2011,3,782
2011,4,777
2012,1,771
2012,2,755
2012,3,785
2012,4,783
2013,1,780
2013,2,751
2013,3,779
2013,4,776
2014,1,781
2014,2,752
2014,3,787
2014,4,793
2015,1,778
2015,2,765
2015,3,791
2015,4,781
2016,1,789
2016,2,773
2016,3,811
2016,4,808
2017,1,806
2017,2,770
2017,3,802
2017,4,814
2018,1,813
2018,2,799
2018,3,825
2018,4,824
2019,1,813
2019,2,793
2019,3,818
2019,4,827
2020,1,815
2020,2,784
2020,3,818
2020,4,829
