"Year","Quarter","Expenditure"
1950,1,321
1950,2,299
1950,3,321
1950,4,300
1951,1,323
1951,2,301
1951,3,318
1951,4,307
1952,1,337
1952,2,316
1952,3,345
1952,4,327
1953,1,343
1953,2,328
1953,3,348
1953,4,340
1954,1,363
1954,2,340
1954,3,355
1954,4,341
1955,1,363
1955,2,341
1955,3,364
1955,4,353
1956,1,379
1956,2,355
1956,3,370
1956,4,358
1957,1,381
1957,2,358
1957,3,366
1957,4,358
1958,1,376
1958,2,361
1958,3,377
1958,4,356
1959,1,373
1959,2,349
1959,3,382
1959,4,376
1960,1,395
1960,2,377
1960,3,389
1960,4,366
1961,1,392
1961,2,378
1961,3,394
1961,4,384
1962,1,401
1962,2,385
1962,3,396
1962,4,384
1963,1,404
1963,2,382
1963,3,405
1963,4,394
1964,1,422
1964,2,397
1964,3,411
1964,4,401
1965,1,420
1965,2,403
1965,3,413
1965,4,403
1966,1,427
1966,2,409
1966,3,426
1966,4,415
1967,1,434
1967,2,415
1967,3,444
1967,4,430
1968,1,446
1968,2,419
1968,3,437
1968,4,427
1969,1,437
1969,2,420
1969,3,442
1969,4,423
1970,1,450
1970,2,434
1970,3,451
1970,4,431
1971,1,451
1971,2,425
1971,3,448
1971,4,433
1972,1,452
1972,2,434
1972,3,453
1972,4,447
1973,1,466
1973,2,441
1973,3,453
1973,4,440
1974,1,458
1974,2,449
1974,3,473
1974,4,452
1975,1,481
1975,2,456
1975,3,482
1975,4,466
1976,1,488
1976,2,470
1976,3,477
1976,4,466
1977,1,480
1977,2,463
1977,3,484
1977,4,463
1978,1,485
1978,2,457
1978,3,484
1978,4,477
1979,1,502
1979,2,474
1979,3,487
1979,4,468
1980,1,496
1980,2,473
1980,3,488
1980,4,479
1981,1,498
1981,2,476
1981,3,497
1981,4,481
1982,1,498
1982,2,488
1982,3,503
1982,4,497
1983,1,509
1983,2,485
1983,3,500
1983,4,491
1984,1,515
1984,2,496
1984,3,520
1984,4,505
1985,1,516
1985,2,496
1985,3,512
1985,4,492
1986,1,512
1986,2,493
1986,3,516
1986,4,500
1987,1,523
1987,2,497
1987,3,516
1987,4,501
1988,1,530
1988,2,501
1988,3,520
1988,4,498
1989,1,521
1989,2,506
1989,3,533
1989,4,523
1990,1,538
1990,2,515
1990,3,537
1990,4,524
1991,1,544
1991,2,520
1991,3,548
1991,4,539
1992,1,554
1992,2,536
1992,3,553
1992,4,529
1993,1,548
1993,2,519
1993,3,541
1993,4,540
1994,1,561
1994,2,532
1994,3,542
1994,4,530
1995,1,558
1995,2,533
1995,3,554
1995,4,542
1996,1,559
1996,2,532
1996,3,545
1996,4,535
1997,1,554
1997,2,531
1997,3,561
1997,4,544
1998,1,557
1998,2,531
1998,3,548
1998,4,531
1999,1,552
1999,2,536
1999,3,558
1999,4,540
2000,1,560
2000,2,541
2000,3,562
2000,4,546
2001,1,568
2001,2,543
2001,3,569
2001,4,551
2002,1,565
2002,2,546
2002,3,567
2002,4,549
2003,1,575
2003,2,557
2003,3,575
2003,4,556
2004,1,571
2004,2,550
2004,3,564
2004,4,549
2005,1,570
2005,2,555
2005,3,570
2005,4,549
2006,1,569
2006,2,547
2006,3,567
2006,4,547
2007,1,571
2007,2,550
2007,3,576
2007,4,566
2008,1,581
2008,2,570
2008,3,583
2008,4,570
2009,1,584
2009,2,551
2009,3,570
2009,4,560
2010,1,584
2010,2,564
2010,3,582
2010,4,568
2011,1,591
2011,2,557
2011,3,582
2011,4,571
2012,1,588
2012,2,570
2012,3,577
2012,4,569
2013,1,597
2013,2,572
2013,3,587
2013,4,584
2014,1,593
2014,2,573
2014,3,596
2014,4,584
2015,1,590
2015,2,569
2015,3,580
2015,4,568
2016,1,591
2016,2,557
2016,3,588
2016,4,572
2017,1,593
2017,2,569
2017,3,582
2017,4,561
2018,1,575
2018,2,563
2018,3,583
2018,4,570
2019,1,592
2019,2,564
2019,3,594
2019,4,575
2020,1,601
2020,2,583
2020,3,603
2020,4,592
