"Year","Quarter","Expenditure"
1950,1,486
1950,2,443
1950,3,462
1950,4,426
1951,1,495
1951,2,480
1951,3,502
1951,4,469
1952,1,543
1952,2,493
1952,3,476
1952,4,469
1953,1,507
1953,2,508
1953,3,500
1953,4,471
1954,1,516
1954,2,470
1954,3,488
1954,4,490
1955,1,569
1955,2,548
1955,3,558
1955,4,527
1956,1,610
1956,2,566
1956,3,546
1956,4,553
1957,1,606
1957,2,557
1957,3,582
1957,4,584
1958,1,633
1958,2,611
1958,3,614
1958,4,586
1959,1,654
1959,2,597
1959,3,611
1959,4,570
1960,1,649
1960,2,618
1960,3,640
1960,4,623
1961,1,678
1961,2,627
1961,3,609
1961,4,610
1962,1,658
1962,2,625
1962,3,626
1962,4,644
1963,1,718
1963,2,703
1963,3,693
1963,4,712
1964,1,785
1964,2,775
1964,3,777
1964,4,760
1965,1,829
1965,2,771
1965,3,764
1965,4,760
1966,1,831
1966,2,817
1966,3,796
1966,4,791
1967,1,863
1967,2,824
1967,3,844
1967,4,833
1968,1,875
1968,2,867
1968,3,850
1968,4,834
1969,1,910
1969,2,880
1969,3,890
1969,4,885
1970,1,976
1970,2,951
1970,3,991
1970,4,993
1971,1,1067
1971,2,1047
1971,3,1074
1971,4,1046
1972,1,1123
1972,2,1075
1972,3,1111
1972,4,1120
1973,1,1193
1973,2,1150
1973,3,1156
1973,4,1160
1974,1,1205
1974,2,1175
1974,3,1213
1974,4,1216
1975,1,1261
1975,2,1215
1975,3,1236
1975,4,1224
1976,1,1308
1976,2,1268
1976,3,1277
1976,4,1311
1977,1,1415
1977,2,1387
1977,3,1384
1977,4,1370
1978,1,1458
1978,2,1450
1978,3,1427
1978,4,1413
1979,1,1464
1979,2,1457
1979,3,1476
1979,4,1445
1980,1,1492
1980,2,1458
1980,3,1487
1980,4,1520
1981,1,1611
1981,2,1596
1981,3,1607
1981,4,1596
1982,1,1677
1982,2,1654
1982,3,1658
1982,4,1693
1983,1,1785
1983,2,1770
1983,3,1797
1983,4,1787
1984,1,1850
1984,2,1819
1984,3,1835
1984,4,1826
1985,1,1917
1985,2,1875
1985,3,1923
1985,4,1943
1986,1,2004
1986,2,1999
1986,3,2050
1986,4,2032
1987,1,2091
1987,2,2058
1987,3,2122
1987,4,2131
1988,1,2202
1988,2,2186
1988,3,2202
1988,4,2191
1989,1,2283
1989,2,2246
1989,3,2268
1989,4,2290
1990,1,2367
1990,2,2348
1990,3,2398
1990,4,2388
1991,1,2452
1991,2,2443
1991,3,2433
1991,4,2477
1992,1,2556
1992,2,2536
1992,3,2565
1992,4,2603
1993,1,2660
1993,2,2659
1993,3,2679
1993,4,2712
1994,1,2816
1994,2,2786
1994,3,2865
1994,4,2881
1995,1,2943
1995,2,2935
1995,3,2979
1995,4,2969
1996,1,3039
1996,2,3064
1996,3,3153
1996,4,3174
1997,1,3225
1997,2,3209
1997,3,3237
1997,4,3244
1998,1,3314
1998,2,3314
1998,3,3349
1998,4,3374
1999,1,3451
1999,2,3467
1999,3,3521
1999,4,3566
2000,1,3646
2000,2,3612
2000,3,3661
2000,4,3686
2001,1,3810
2001,2,3788
2001,3,3834
2001,4,3845
2002,1,3934
2002,2,3923
2002,3,3950
2002,4,4001
2003,1,4086
2003,2,4037
2003,3,4091
2003,4,4138
2004,1,4276
2004,2,4312
2004,3,4333
2004,4,4348
2005,1,4411
2005,2,4424
2005,3,4488
2005,4,4514
2006,1,4629
2006,2,4657
2006,3,4708
2006,4,4740
2007,1,4851
2007,2,4873
2007,3,4954
2007,4,4968
2008,1,5066
2008,2,5090
2008,3,5139
2008,4,5133
2009,1,5263
2009,2,5270
2009,3,5352
2009,4,5381
2010,1,5518
2010,2,5525
2010,3,5590
2010,4,5610
2011,1,5736
2011,2,5743
2011,3,5805
2011,4,5869
2012,1,5992
2012,2,6021
2012,3,6078
2012,4,6096
2013,1,6221
2013,2,6269
2013,3,6357
2013,4,6401
2014,1,6523
2014,2,6512
2014,3,6602
2014,4,6650
2015,1,6743
2015,2,6794
2015,3,6867
2015,4,6904
2016,1,7059
2016,2,7094
2016,3,7203
2016,4,7246
2017,1,7350
2017,2,7381
2017,3,7460
2017,4,7500
2018,1,7647
2018,2,7727
2018,3,7816
2018,4,7919
2019,1,8063
2019,2,8113
2019,3,8182
2019,4,8245
2020,1,8410
2020,2,8436
2020,3,8525
2020,4,8606
