"Year","Quarter","Expenditure"
1950,1,592
1950,2,792
1950,3,600
1950,4,593
1951,1,671
1951,2,787
1951,3,606
1951,4,662
1952,1,656
1952,2,764
1952,3,584
1952,4,622
1953,1,536
1953,2,757
1953,3,515
1953,4,652
1954,1,569
1954,2,805
1954,3,604
1954,4,702
1955,1,630
1955,2,759
1955,3,651
1955,4,815
1956,1,668
1956,2,829
1956,3,674
1956,4,778
1957,1,705
1957,2,944
1957,3,736
1957,4,721
1958,1,689
1958,2,918
1958,3,691
1958,4,851
1959,1,807
1959,2,842
1959,3,575
1959,4,615
1960,1,639
1960,2,981
1960,3,829
1960,4,777
1961,1,820
1961,2,923
1961,3,665
1961,4,800
1962,1,708
1962,2,959
1962,3,765
1962,4,840
1963,1,711
1963,2,967
1963,3,816
1963,4,1039
1964,1,937
1964,2,1112
1964,3,969
1964,4,1018
1965,1,932
1965,2,962
1965,3,832
1965,4,1004
1966,1,991
1966,2,1168
1966,3,1013
1966,4,1018
1967,1,977
1967,2,1136
1967,3,907
1967,4,1037
1968,1,961
1968,2,1142
1968,3,975
1968,4,1157
1969,1,1127
1969,2,1277
1969,3,979
1969,4,1035
1970,1,1048
1970,2,1302
1970,3,1146
1970,4,1183
1971,1,1084
1971,2,1252
1971,3,1005
1971,4,1141
1972,1,1144
1972,2,1318
1972,3,1177
1972,4,1240
1973,1,1309
1973,2,1440
1973,3,1177
1973,4,1155
1974,1,1139
1974,2,1430
1974,3,1342
1974,4,1355
1975,1,1308
1975,2,1565
1975,3,1327
1975,4,1473
1976,1,1434
1976,2,1625
1976,3,1382
1976,4,1449
1977,1,1414
1977,2,1681
1977,3,1469
1977,4,1460
1978,1,1516
1978,2,1599
1978,3,1420
1978,4,1511
1979,1,1415
1979,2,1700
1979,3,1504
1979,4,1644
1980,1,1583
1980,2,1658
1980,3,1460
1980,4,1536
1981,1,1482
1981,2,1810
1981,3,1620
1981,4,1645
1982,1,1662
1982,2,1800
1982,3,1688
1982,4,1712
1983,1,1601
1983,2,1891
1983,3,1654
1983,4,1879
1984,1,1745
1984,2,2026
1984,3,1830
1984,4,1942
1985,1,1957
1985,2,2035
1985,3,1781
1985,4,1900
1986,1,1739
1986,2,2073
1986,3,1826
1986,4,1939
1987,1,1978
1987,2,2215
1987,3,2047
1987,4,2010
1988,1,2011
1988,2,2252
1988,3,2082
1988,4,2190
1989,1,1993
1989,2,2268
1989,3,2152
1989,4,2258
1990,1,2197
1990,2,2463
1990,3,2309
1990,4,2408
1991,1,2296
1991,2,2462
1991,3,2316
1991,4,2462
1992,1,2270
1992,2,2454
1992,3,2302
1992,4,2446
1993,1,2462
1993,2,2602
1993,3,2401
1993,4,2566
1994,1,2547
1994,2,2708
1994,3,2554
1994,4,2795
1995,1,2671
1995,2,2830
1995,3,2784
1995,4,2828
1996,1,2750
1996,2,2906
1996,3,2790
1996,4,2875
1997,1,2773
1997,2,3141
1997,3,2912
1997,4,3097
1998,1,3090
1998,2,3310
1998,3,2931
1998,4,2956
1999,1,3032
1999,2,3294
1999,3,3044
1999,4,3095
2000,1,3151
2000,2,3379
2000,3,3153
2000,4,3224
2001,1,3222
2001,2,3485
2001,3,3446
2001,4,3455
2002,1,3356
2002,2,3638
2002,3,3549
2002,4,3589
2003,1,3561
2003,2,3727
2003,3,3662
2003,4,3689
2004,1,3600
2004,2,3839
2004,3,3619
2004,4,3730
2005,1,3698
2005,2,3908
2005,3,3665
2005,4,3829
2006,1,3838
2006,2,4123
2006,3,3966
2006,4,4100
2007,1,4007
2007,2,4151
2007,3,4075
2007,4,4203
2008,1,4119
2008,2,4385
2008,3,4209
2008,4,4338
2009,1,4267
2009,2,4448
2009,3,4367
2009,4,4532
2010,1,4465
2010,2,4701
2010,3,4574
2010,4,4612
2011,1,4571
2011,2,4859
2011,3,4650
2011,4,4786
2012,1,4791
2012,2,4949
2012,3,4936
2012,4,5017
2013,1,5050
2013,2,5188
2013,3,5014
2013,4,5025
2014,1,5044
2014,2,5293
2014,3,5138
2014,4,5319
2015,1,5316
2015,2,5571
2015,3,5422
2015,4,5536
2016,1,5493
2016,2,5755
2016,3,5605
2016,4,5693
2017,1,5648
2017,2,5795
2017,3,5676
2017,4,5749
2018,1,5818
2018,2,6144
2018,3,6125
2018,4,6247
2019,1,6112
2019,2,6284
2019,3,6115
2019,4,6239
2020,1,6188
2020,2,6513
2020,3,6387
2020,4,6438
