"Year","Quarter","Expenditure"
1950,1,1102
1950,2,1133
1950,3,1098
1950,4,1141
1951,1,1149
1951,2,1189
1951,3,1168
1951,4,1196
1952,1,1188
1952,2,1225
1952,3,1107
1952,4,1200
1953,1,1154
1953,2,1239
1953,3,1143
1953,4,1190
1954,1,1103
1954,2,1162
1954,3,1064
1954,4,1104
1955,1,1101
1955,2,1195
1955,3,1209
1955,4,1187
1956,1,1248
1956,2,1347
1956,3,1159
1956,4,1305
1957,1,1240
1957,2,1257
1957,3,1172
1957,4,1246
1958,1,1188
1958,2,1307
1958,3,1186
1958,4,1175
1959,1,1161
1959,2,1230
1959,3,1210
1959,4,1267
1960,1,1172
1960,2,1262
1960,3,1201
1960,4,1281
1961,1,1295
1961,2,1242
1961,3,1209
1961,4,1304
1962,1,1252
1962,2,1312
1962,3,1300
1962,4,1266
1963,1,1238
1963,2,1213
1963,3,1244
1963,4,1245
1964,1,1197
1964,2,1260
1964,3,1267
1964,4,1343
1965,1,1263
1965,2,1349
1965,3,1260
1965,4,1357
1966,1,1381
1966,2,1370
1966,3,1260
1966,4,1335
1967,1,1248
1967,2,1345
1967,3,1256
1967,4,1313
1968,1,1322
1968,2,1386
1968,3,1265
1968,4,1320
1969,1,1317
1969,2,1352
1969,3,1310
1969,4,1348
1970,1,1319
1970,2,1309
1970,3,1218
1970,4,1313
1971,1,1382
1971,2,1326
1971,3,1327
1971,4,1343
1972,1,1327
1972,2,1401
1972,3,1320
1972,4,1406
1973,1,1324
1973,2,1369
1973,3,1192
1973,4,1256
1974,1,1271
1974,2,1388
1974,3,1330
1974,4,1368
1975,1,1380
1975,2,1477
1975,3,1314
1975,4,1382
1976,1,1406
1976,2,1411
1976,3,1344
1976,4,1407
1977,1,1390
1977,2,1469
1977,3,1447
1977,4,1433
1978,1,1370
1978,2,1430
1978,3,1361
1978,4,1491
1979,1,1349
1979,2,1431
1979,3,1433
1979,4,1348
1980,1,1438
1980,2,1430
1980,3,1375
1980,4,1409
1981,1,1401
1981,2,1382
1981,3,1323
1981,4,1401
1982,1,1369
1982,2,1395
1982,3,1409
1982,4,1465
1983,1,1474
1983,2,1492
1983,3,1386
1983,4,1460
1984,1,1393
1984,2,1459
1984,3,1359
1984,4,1449
1985,1,1415
1985,2,1461
1985,3,1410
1985,4,1479
1986,1,1448
1986,2,1432
1986,3,1433
1986,4,1470
1987,1,1464
1987,2,1409
1987,3,1428
1987,4,1502
1988,1,1531
1988,2,1502
1988,3,1415
1988,4,1522
1989,1,1502
1989,2,1515
1989,3,1448
1989,4,1608
1990,1,1504
1990,2,1535
1990,3,1425
1990,4,1423
1991,1,1438
1991,2,1524
1991,3,1453
1991,4,1555
1992,1,1515
1992,2,1541
1992,3,1445
1992,4,1511
1993,1,1556
1993,2,1501
1993,3,1491
1993,4,1543
1994,1,1457
1994,2,1473
1994,3,1411
1994,4,1504
1995,1,1456
1995,2,1508
1995,3,1407
1995,4,1514
1996,1,1511
1996,2,1510
1996,3,1425
1996,4,1506
1997,1,1540
1997,2,1530
1997,3,1513
1997,4,1574
1998,1,1428
1998,2,1591
1998,3,1434
1998,4,1592
1999,1,1563
1999,2,1577
1999,3,1499
1999,4,1537
2000,1,1536
2000,2,1583
2000,3,1516
2000,4,1532
2001,1,1466
2001,2,1582
2001,3,1541
2001,4,1583
2002,1,1504
2002,2,1473
2002,3,1438
2002,4,1559
2003,1,1554
2003,2,1578
2003,3,1538
2003,4,1530
2004,1,1437
2004,2,1483
2004,3,1456
2004,4,1536
2005,1,1505
2005,2,1594
2005,3,1497
2005,4,1555
2006,1,1559
2006,2,1584
2006,3,1442
2006,4,1446
2007,1,1518
2007,2,1590
2007,3,1552
2007,4,1559
2008,1,1548
2008,2,1648
2008,3,1568
2008,4,1641
2009,1,1609
2009,2,1654
2009,3,1597
2009,4,1609
2010,1,1587
2010,2,1600
2010,3,1540
2010,4,1638
2011,1,1610
2011,2,1638
2011,3,1555
2011,4,1625
2012,1,1582
2012,2,1554
2012,3,1593
2012,4,1654
2013,1,1593
2013,2,1674
2013,3,1536
2013,4,1578
2014,1,1556
2014,2,1616
2014,3,1562
2014,4,1602
2015,1,1555
2015,2,1603
2015,3,1519
2015,4,1633
2016,1,1542
2016,2,1541
2016,3,1524
2016,4,1641
2017,1,1561
2017,2,1543
2017,3,1493
2017,4,1481
2018,1,1489
2018,2,1612
2018,3,1592
2018,4,1606
2019,1,1558
2019,2,1652
2019,3,1594
2019,4,1584
2020,1,1519
2020,2,1584
2020,3,1529
2020,4,1575
