"Year","Quarter","Expenditure"
1950,1,1022
1950,2,1036
1950,3,957
1950,4,1057
1951,1,1051
1951,2,1055
1951,3,968
1951,4,1088
1952,1,1046
1952,2,1087
1952,3,1021
1952,4,1163
1953,1,1158
1953,2,1177
1953,3,1080
1953,4,1174
1954,1,1119
1954,2,1112
1954,3,1010
1954,4,1148
1955,1,1100
1955,2,1114
1955,3,1050
1955,4,1160
1956,1,1192
1956,2,1224
1956,3,1173
1956,4,1238
1957,1,1225
1957,2,1225
1957,3,1137
1957,4,1259
1958,1,1185
1958,2,1251
1958,3,1180
1958,4,1254
1959,1,1214
1959,2,1267
1959,3,1187
1959,4,1290
1960,1,1250
1960,2,1277
1960,3,1222
1960,4,1342
1961,1,1310
1961,2,1320
1961,3,1245
1961,4,1350
1962,1,1339
1962,2,1330
1962,3,1261
1962,4,1402
1963,1,1360
1963,2,1393
1963,3,1325
1963,4,1416
1964,1,1374
1964,2,1437
1964,3,1404
1964,4,1511
1965,1,1494
1965,2,1507
1965,3,1418
1965,4,1522
1966,1,1532
1966,2,1557
1966,3,1432
1966,4,1555
1967,1,1541
1967,2,1573
1967,3,1518
1967,4,1627
1968,1,1602
1968,2,1655
1968,3,1574
1968,4,1675
1969,1,1607
1969,2,1637
1969,3,1584
1969,4,1702
1970,1,1690
1970,2,1718
1970,3,1628
1970,4,1729
1971,1,1671
1971,2,1688
1971,3,1630
1971,4,1749
1972,1,1707
1972,2,1756
1972,3,1689
1972,4,1827
1973,1,1776
1973,2,1799
1973,3,1714
1973,4,1852
1974,1,1794
1974,2,1828
1974,3,1764
1974,4,1881
1975,1,1820
1975,2,1831
1975,3,1799
1975,4,1931
1976,1,1916
1976,2,1928
1976,3,1867
1976,4,1947
1977,1,1944
1977,2,1940
1977,3,1895
1977,4,2032
1978,1,1983
1978,2,1990
1978,3,1938
1978,4,2052
1979,1,2025
1979,2,2064
1979,3,2006
1979,4,2101
1980,1,2084
1980,2,2126
1980,3,2067
1980,4,2188
1981,1,2170
1981,2,2189
1981,3,2125
1981,4,2250
1982,1,2219
1982,2,2259
1982,3,2216
1982,4,2308
1983,1,2249
1983,2,2296
1983,3,2236
1983,4,2381
1984,1,2356
1984,2,2378
1984,3,2277
1984,4,2391
1985,1,2383
1985,2,2427
1985,3,2375
1985,4,2498
1986,1,2436
1986,2,2489
1986,3,2428
1986,4,2570
1987,1,2508
1987,2,2523
1987,3,2440
1987,4,2574
1988,1,2537
1988,2,2546
1988,3,2506
1988,4,2642
1989,1,2659
1989,2,2668
1989,3,2617
1989,4,2762
1990,1,2714
1990,2,2763
1990,3,2678
1990,4,2779
1991,1,2742
1991,2,2763
1991,3,2702
1991,4,2864
1992,1,2835
1992,2,2885
1992,3,2823
1992,4,2949
1993,1,2904
1993,2,2946
1993,3,2852
1993,4,2970
1994,1,2948
1994,2,2992
1994,3,2956
1994,4,3095
1995,1,3067
1995,2,3090
1995,3,3066
1995,4,3205
1996,1,3149
1996,2,3195
1996,3,3148
1996,4,3275
1997,1,3245
1997,2,3272
1997,3,3208
1997,4,3323
1998,1,3312
1998,2,3358
1998,3,3321
1998,4,3439
1999,1,3353
1999,2,3391
1999,3,3326
1999,4,3459
2000,1,3392
2000,2,3474
2000,3,3425
2000,4,3551
2001,1,3550
2001,2,3578
2001,3,3533
2001,4,3653
2002,1,3630
2002,2,3663
2002,3,3607
2002,4,3749
2003,1,3708
2003,2,3773
2003,3,3708
2003,4,3853
2004,1,3800
2004,2,3826
2004,3,3774
2004,4,3933
2005,1,3912
2005,2,3971
2005,3,3898
2005,4,4045
2006,1,4061
2006,2,4129
2006,3,4085
2006,4,4180
2007,1,4147
2007,2,4179
2007,3,4123
2007,4,4247
2008,1,4230
2008,2,4230
2008,3,4193
2008,4,4315
2009,1,4276
2009,2,4317
2009,3,4288
2009,4,4428
2010,1,4418
2010,2,4480
2010,3,4409
2010,4,4559
2011,1,4521
2011,2,4547
2011,3,4513
2011,4,4619
2012,1,4609
2012,2,4652
2012,3,4580
2012,4,4744
2013,1,4748
2013,2,4790
2013,3,4753
2013,4,4859
2014,1,4821
2014,2,4861
2014,3,4823
2014,4,4999
2015,1,4993
2015,2,5064
2015,3,5022
2015,4,5114
2016,1,5094
2016,2,5123
2016,3,5077
2016,4,5203
2017,1,5212
2017,2,5275
2017,3,5219
2017,4,5392
2018,1,5389
2018,2,5447
2018,3,5384
2018,4,5518
2019,1,5506
2019,2,5564
2019,3,5505
2019,4,5617
2020,1,5607
2020,2,5668
2020,3,5669
2020,4,5820
